Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
08/21/1987,0.0210035936479692,0.25664584445052,0.33015645877163,-0.322477501244061,0.256744659672387,0.859373039440923
08/28/1987,0.0657717118925795,0.286383095841271,0.38639065250646,-0.330678882525969,0.35786787215996,0.862878960138902
09/04/1987,0.147088795258517,0.371134384949417,0.481066872759149,-0.333051305234168,0.469290980852866,0.866791562519855
09/11/1987,0.254967656465582,0.505028423468743,0.603637060707002,-0.328714222854857,0.588650335138687,0.871028670861383
09/18/1987,0.384729920787865,0.68937610941223,0.749051468125943,-0.31711595248863,0.712946818595433,0.87549804599715
09/25/1987,0.529672622639152,0.918687278773098,0.909619156852993,-0.298148444961879,0.838251132849682,0.880095009017965
10/02/1987,0.685268704950493,1.18407173254724,1.07916032463036,-0.272416679996269,0.960162718409,0.884702491065359
10/09/1987,0.838985339903438,1.44785293434929,1.24282478445555,-0.241254959299683,1.07387302033287,0.88919960486703
10/16/1987,0.977910402417549,1.66686774331106,1.38739030281741,-0.206667186790647,1.17400761707365,0.893454319399232
10/23/1987,1.08862362894396,1.80474548638473,1.49930664896813,-0.171008966359419,1.25667803855083,0.897362691382398
10/30/1987,1.16090958161202,1.83610877648517,1.56856671791127,-0.137302371706757,1.31814340482777,0.900833444431764
11/06/1987,1.18785404482825,1.77324448801066,1.59182327070623,-0.107955122471611,1.35681088008479,0.90380058394073
