date,eurusd_close_log_d1,dxy_index_raw_log_d1,interest_rate_diff_log,eu_consumer_confidence_raw_d1,norm_range,pct_gap
2014-01-24,-0.0013884323908263108,0.0825594485618778,-2.5426584902328933,0.0,-0.25025645858881646,-0.32838087945147976
2014-01-25,0.0,0.0,-2.5426584902328933,0.0,-0.25025645858881646,4.494625128853389
2014-01-26,0.0,0.0,-2.5426584902328933,0.0,-0.25025645858881646,4.494625128853389
2014-01-27,-0.00036569757218662957,0.29711315469311683,-2.5426584902328933,0.0,-0.4776118635846841,-0.32802870668709094
2014-01-28,-0.00014631648281276943,-0.1526634359969284,-2.5426584902328933,0.0,-0.5475653222463674,0.43381431057007125
2014-01-29,-0.00043907794338782224,-0.10553306198234776,-2.5426584902328933,0.0,-0.14375017047397823,-0.3278987120132128
2014-01-30,-0.007862773359028796,1.5738534250090557,-2.5426584902328933,0.0,0.5924366143591064,-0.327787181982139
2014-01-31,-0.00517752635893548,0.2821539598307517,-2.5426584902328933,0.0,-0.0002736937227023006,-0.3257816490456505
2014-02-01,0.0,0.0,-2.5426584902328933,0.40000000000000036,-0.0002736937227023006,17.69356131848621
2014-02-02,0.0,0.0,-2.5426584902328933,0.0,-0.0002736937227023006,17.69356131848621
2014-02-03,0.002887928253946237,0.40828334651373105,-2.5426584902328933,0.0,-0.5363664159866802,1.4773489746969457
2014-02-04,-0.0004437541674772727,-1.1939653803029895,-2.5426584902328933,0.0,-0.7840293690993372,-0.32519467779044514
2014-02-05,0.001035120240299725,-0.09004753142569172,-2.5426584902328933,0.0,-0.5901115522317754,-0.06830892622542754
2014-02-06,0.004129799379875454,-1.832346154779749,-2.5426584902328933,0.0,0.7987049135392783,-0.32534641170411804
2014-02-07,0.0033062739056551327,0.1653224823305592,-2.5426584902328933,0.0,-0.017633058870642437,-0.07095450001595571
2014-02-08,0.0,0.0,-2.5426584902328933,0.0,-0.017633058870642437,-11.529904423826878
2014-02-09,0.0,0.0,-2.5426584902328933,0.0,-0.017633058870642437,-11.529904423826878
2014-02-10,0.0008065403524067372,-0.15823623077364482,-2.5426584902328933,0.0,-0.8266789910005317,-0.8364584493043626
2014-02-11,-0.0005865102807427469,-0.47970563340735456,-2.5426584902328933,0.0,-0.6329497963199927,0.1813491755164549
2014-02-12,-0.0032319699060257556,-0.09930082792456979,-2.5426584902328933,0.0,0.0047655117254728945,-0.07275290926002324
2014-02-13,0.006380425737676332,0.0,-2.5426584902328933,0.0,0.2923234335226569,-0.0711048526035814
2014-02-14,0.0008038291930503316,-2.071600210064285,-2.5426584902328933,0.0,-0.846776415376934,-0.07435326647788572
2014-02-15,0.0,0.0,-2.5426584902328933,0.0,-0.846776415376934,-2.863764556203129
2014-02-16,0.0,0.0,-2.5426584902328933,0.0,-0.846776415376934,-2.863764556203129
2014-02-17,0.0011680538632744542,0.0,-2.5426584902328933,0.0,-0.9350589179594917,-1.3424899139131357
2014-02-18,0.0037140923152265137,-0.46120148451521287,-2.5426584902328933,0.0,-0.25829774450944926,-0.3286028012784023
2014-02-19,-0.001818909883412878,1.1069565117944593,-2.5426584902328933,0.0,-0.7269442300568025,-0.0772307068688392
2014-02-20,-0.0010200365183160032,1.6397928951907859,-2.5426584902328933,0.0,-0.27195072581248225,-0.3290823013205471
2014-02-21,0.0013840832659384184,0.0,-2.5426584902328933,0.0,-0.605172310172269,-0.5818525927681392
2014-02-22,0.0,0.0,-2.5426584902328933,0.0,-0.605172310172269,-5.382740064633617
2014-02-23,0.0,0.0,-2.5426584902328933,0.0,-0.605172310172269,-5.382740064633617
2014-02-24,-0.00021841214458340197,-1.496392966874563,-2.5426584902328933,0.0,-0.5002841907189485,-0.5818525927681392
2014-02-25,0.0008006114187244506,0.41044198399935394,-2.5426584902328933,0.0,-0.6754757342147205,-0.3291191107411744
2014-02-26,-0.004228644388079794,1.7845524928852148,-2.5426584902328933,0.0,0.0986620527920354,-0.5818525927681392
2014-02-27,0.0015331267832331408,-0.6093823091821707,-2.5426584902328933,0.0,-0.13115641584590268,-0.32825124534661987
2014-02-28,0.006833905186047762,-1.6821956807323935,-2.5426584902328933,0.0,0.6920865522331379,-0.5818525927681392
2014-03-01,0.0,0.0,-2.426447542436958,1.0999999999999996,0.6920865522331379,-24.22175364789942
2014-03-02,0.0,0.0,-2.426447542436958,0.0,0.6920865522331379,-24.22175364789942
2014-03-03,-0.004938998999925559,0.0,-2.426447542436958,0.0,-0.41305839089755153,-4.605665538322484
2014-03-04,0.0005823264103996806,1.591203768812508,-2.426447542436958,0.0,-0.5183590115289772,-0.3291191107411744
2014-03-05,-0.0007279610134386938,-1.1173341173311422,-2.426447542436958,0.0,-0.8839735369709246,-0.07667988979064912
2014-03-06,0.00913380760974386,-2.86175611869531,-2.426447542436958,0.0,1.011319156222138,-0.3290823013205471
2014-03-07,0.0012980459023138047,1.5891002565753574,-2.426447542436958,0.0,-0.5115312648786818,0.1695635514433423
2014-03-08,0.0,0.0,-2.426447542436958,0.0,-0.5115312648786818,-4.334059614415229
2014-03-09,0.0,0.0,-2.426447542436958,0.0,-0.5115312648786818,-4.334059614415229
2014-03-10,0.0,0.7110763024101823,-2.426447542436958,0.0,-0.9604637742968011,-0.5818525927681392
2014-03-11,-0.0012258880208378953,0.08237659033901999,-2.426447542436958,0.0,-0.7695141524016423,-0.5818525927681392
2014-03-12,0.003169803100740942,0.44426879152650917,-2.426447542436958,0.0,-0.3585458734920898,-0.5818525927681392
2014-03-13,-0.0025206163646293023,-1.6295259370111028,-2.426447542436958,0.0,0.525691982957714,-0.3321912504565277
2014-03-14,0.003311499678672558,0.3312706137294263,-2.426447542436958,0.0,-0.04957618341409373,-0.3315611562121589
2014-03-15,0.0,0.0,-2.426447542436958,0.0,-0.04957618341409373,-11.80773112497602
2014-03-16,0.0,0.0,-2.426447542436958,0.0,-0.04957618341409373,-11.80773112497602
2014-03-17,0.00043112740482392775,0.0,-2.426447542436958,0.0,-0.37727325457423627,-1.57970846229763
2014-03-18,0.0009334722251811978,0.11928061246824455,-2.426447542436958,0.0,-0.5159814540844594,0.16621672666309012
2014-03-19,-0.0072753787504653,0.6647754911277944,-2.426447542436958,0.0,0.5831873737833061,-0.5818525927681392
2014-03-20,-0.003911631209985333,3.6825417782641203,-2.426447542436958,0.0,0.0874472748682298,-0.3309097325773978
2014-03-21,0.0009430883211965502,-0.8478947310117543,-2.426447542436958,0.0,-0.7654225399085267,-0.32992621432726715
2014-03-22,0.0,0.0,-2.426447542436958,0.0,-0.7654225399085267,-3.6021194121364024
2014-03-23,0.0,0.0,-2.426447542436958,0.0,-0.7654225399085267,-3.6021194121364024
2014-03-24,0.003402225584418661,-0.564600777095473,-2.426447542436958,0.0,0.4091005570939259,-0.33016369115416383
2014-03-25,-0.0009398836682207312,-0.7152708821513825,-2.426447542436958,0.0,0.11637350679314777,-0.5818525927681392
2014-03-26,-0.0031877155153906545,-0.6493196083906716,-2.426447542436958,0.0,-0.6778891096760907,-0.07971275303456458
2014-03-27,-0.0030523279511968093,-1.1645115881732246,-2.426447542436958,0.0,-0.39605129630831215,-0.07810952010892223
2014-03-28,0.0009457641387370375,0.21816023566374274,-2.426447542436958,0.0,-0.43203342745555695,-0.07656958204506066
2014-03-29,0.0,0.0,-2.426447542436958,0.0,-0.43203342745555695,-3.3582820622083425
2014-03-30,0.0,0.0,-2.426447542436958,0.0,-0.43203342745555695,-3.3582820622083425
2014-03-31,0.0013080446600153839,-0.7419735336322517,-2.426447542436958,0.0,-0.329161994154266,0.4277581233919347
2014-04-01,0.0015964011807737544,-0.7055202825697705,-2.323942221861149,-0.1999999999999993,-0.748111205785785,-0.8339253336656218
2014-04-02,-0.0018869299451647614,1.1036156739300058,-2.323942221861149,0.0,-0.3984113504451564,-0.33018194005944324
2014-04-03,-0.0034929448990428935,1.1949562078880878,-2.323942221861149,0.0,0.3044110098145565,-0.07756062093051982
2014-04-04,-0.0011670314964222217,-1.7361028856991194,-2.323942221861149,0.0,-0.532689256505756,-0.07579607692586066
2014-04-05,0.0,0.0,-2.323942221861149,0.0,-0.532689256505756,3.977974407586387
2014-04-06,0.0,0.0,-2.323942221861149,0.0,-0.532689256505756,3.977974407586387
2014-04-07,0.0027694792134959623,-0.7782222611886583,-2.323942221861149,0.0,-0.5356392070483028,-1.8484712039781364
2014-04-08,0.003922428214896134,-2.563301448445737,-2.323942221861149,0.0,-0.2966333846635248,-0.07660635664611089
2014-04-09,0.004412463305842218,0.08181135839395418,-2.323942221861149,0.0,-0.14673356556333433,-0.07858426709634934
2014-04-10,0.002306972402301488,-0.9520211545140863,-2.323942221861149,0.0,-0.49513996013972295,-0.5818525927681392
2014-04-11,-0.00028808066457780557,0.760312935703714,-2.323942221861149,0.0,-0.8572383256734625,-0.5818525927681392
2014-04-12,0.0,0.0,-2.323942221861149,0.0,-0.8572383256734625,0.4182314358015746
2014-04-13,0.0,0.0,-2.323942221861149,0.0,-0.8572383256734625,0.4182314358015746
2014-04-14,-0.004692979986062273,0.9853139243377931,-2.323942221861149,0.0,-0.6109999779694523,-12.082818921321511
2014-04-15,-0.0004343105388572299,0.8579746165597566,-2.323942221861149,0.0,-0.8360769961130892,0.1717387320605416
2014-04-16,0.00014479113903526075,-0.014884172288060774,-2.323942221861149,0.0,-0.766810975897877,-0.33054636324610515
2014-04-17,0.0,-0.3126591468646807,-2.323942221861149,0.0,-0.6280579271360525,-0.33058274752719996
2014-04-18,-7.239294895838855e-05,0.41267317318881913,-2.323942221861149,0.0,-1.3044576939996497,-0.5818525927681392
2014-04-19,0.0,0.0,-2.323942221861149,0.0,-1.3044576939996497,-0.33056455670368295
2014-04-20,0.0,0.0,-2.323942221861149,0.0,-1.3044576939996497,-0.33056455670368295
2014-04-21,-0.0015939722256221311,0.4212913022832691,-2.323942221861149,0.0,-0.8175417104435309,-0.33056455670368295
2014-04-22,0.0008697543492406923,0.2765230154259704,-2.323942221861149,0.0,-0.88765319044744,-0.33016369115416383
2014-04-23,0.0009413810029361147,0.4088845219158618,-2.323942221861149,0.0,-0.645540148447002,-0.07891241423327952
2014-04-24,0.0010128048322894379,-0.11645410009185458,-2.323942221861149,0.0,-0.6984778583912209,-0.3306191212743397
2014-04-25,7.230396590401922e-05,0.19546271893660044,-2.323942221861149,0.0,-1.1835817558675223,-0.07989429310677487
2014-04-26,0.0,0.0,-2.323942221861149,0.0,-1.1835817558675223,-0.3308915890693224
2014-04-27,0.0,0.0,-2.323942221861149,0.0,-1.1835817558675223,-0.3308915890693224
2014-04-28,0.0013005782180097736,-0.1479275046408645,-2.323942221861149,0.0,-0.4402093027229607,0.9239134294247614
2014-04-29,-0.0027476517647890275,-0.6414716567606911,-2.323942221861149,0.0,-0.2982368768092943,-0.5818525927681392
2014-04-30,0.0039744244245070726,-0.8328102863563217,-2.323942221861149,0.0,0.1285794791834318,-0.07920374153964972
2014-05-01,0.00021633315389940622,-0.11260488850252817,-2.323942221861149,0.40000000000000036,-1.1156194729113746,-0.33152505475008537
2014-05-02,7.210065254215081e-05,-0.3129103551236308,-2.323942221861149,0.0,-0.35559375726752157,-0.3315792030386464
2014-05-03,0.0,0.0,-2.323942221861149,0.0,-0.35559375726752157,-0.5818525927681392
2014-05-04,0.0,0.0,-2.323942221861149,0.0,-0.35559375726752157,-0.5818525927681392
2014-05-05,0.0002883506363692834,-0.5057947511197511,-2.323942221861149,0.0,-1.081255547228728,-0.33159724726285195
2014-05-06,0.003812817107845423,-1.7990348852216385,-2.323942221861149,0.0,-0.18865002600050984,-0.08148620352807369
2014-05-07,-0.001221396135603403,0.007782372966781323,-2.323942221861149,0.0,-1.0998207866905578,-0.3326214846932965
2014-05-08,-0.005045055745828142,-0.38985041129070735,-2.323942221861149,0.0,1.2051415383094588,-0.08278118483739373
2014-05-09,-0.006015164710664933,1.7512952231210865,-2.323942221861149,0.0,0.15968610711419395,-0.8326503992824698
2014-05-10,0.0,0.0,-2.323942221861149,0.0,0.15968610711419395,20.1076447291054
2014-05-11,0.0,0.0,-2.323942221861149,0.0,0.15968610711419395,20.1076447291054
2014-05-12,-7.269290883876733e-05,-0.04598510121066738,-2.323942221861149,0.0,-1.1290632516298567,-1.338785421617089
2014-05-13,-0.003933284989312336,0.13018178642679779,-2.323942221861149,0.0,-0.13051351429023675,-0.07719402310278085
2014-05-14,0.0008754012814652934,-0.4701110109242222,-2.323942221861149,0.0,-0.9878582211279556,-0.0752051482843654
2014-05-15,-0.0002917152879496343,0.6551797378621412,-2.323942221861149,0.0,-0.11389489277922381,-0.3287505334011905
2014-05-16,-0.0013137729062841497,-0.5924356004404151,-2.323942221861149,0.0,-0.846886341297631,-0.5818525927681392
2014-05-17,0.0,0.0,-2.323942221861149,0.0,-0.846886341297631,3.9813046931548617
2014-05-18,0.0,0.0,-2.323942221861149,0.0,-0.846886341297631,3.9813046931548617
2014-05-19,0.0010949305813052757,-0.6295529347085735,-2.323942221861149,0.0,-0.7952711930565369,2.206743526407247
2014-05-20,-0.00036484366853678507,1.003481507211579,-2.323942221861149,0.0,-0.9698368023921871,-0.07538996168061683
2014-05-21,-0.001168395050401394,0.5550557435076703,-2.323942221861149,0.0,-0.04126463318440197,-0.3285288705262523
2014-05-22,-0.0023408935342174586,-0.4087779328168863,-2.323942221861149,0.0,-0.8272448693346961,-0.5818525927681392
2014-05-23,-0.0015391947920959104,0.05850041456924303,-2.323942221861149,0.0,-0.7909067613407714,-0.32763832279902133
2014-05-24,0.0,0.0,-2.323942221861149,0.0,-0.7909067613407714,5.019476251029343
2014-05-25,0.0,0.0,-2.323942221861149,0.0,-0.7909067613407714,5.019476251029343
2014-05-26,0.0008798299563091971,0.0,-2.323942221861149,0.0,-0.896971402731944,-2.10948773198548
2014-05-27,-0.0009531840733419394,0.8207481560255595,-2.323942221861149,0.0,-0.5799391596755652,-0.3274706475751502
2014-05-28,-0.003159328148599483,0.22346905519966248,-2.323942221861149,0.0,-0.7001326260062978,-0.07260352555007367
2014-05-29,0.0008826775122560138,-1.0854056412145294,-2.323942221861149,0.0,-0.8946992355315606,-0.32642234461460806
2014-05-30,0.0021299262578248213,0.3777454037729208,-2.323942221861149,0.0,-0.6676809318347349,-0.32664770767451856
2014-05-31,0.0,0.0,-2.323942221861149,0.0,-0.6676809318347349,-7.712385680107909
2014-06-01,0.0,0.0,-2.232248088038298,0.09999999999999964,-0.6676809318347349,-7.712385680107909
2014-06-02,-0.0026447267839947997,1.4298972659852032,-2.232248088038298,0.0,-0.559464784871714,0.6914568871138616
2014-06-03,0.0024245998432373406,0.31527682873965185,-2.232248088038298,0.0,-0.5092365649488007,0.4394926013346517
2014-06-04,-0.0021303956634159404,0.4179139426113282,-2.232248088038298,0.0,-0.8240652306854804,-0.3271346326772656
2014-06-05,0.004402707434629616,-0.8962526549058155,-2.232248088038298,0.0,1.330223748119144,-0.3265914041987877
2014-06-06,-0.001245467027914171,-0.394758939435901,-2.232248088038298,0.0,-0.5981758239911641,0.18056686297082047
2014-06-07,0.0,0.0,-2.232248088038298,0.0,-0.5981758239911641,4.507278177935944
2014-06-08,0.0,0.0,-2.232248088038298,0.0,-0.5981758239911641,4.507278177935944
2014-06-09,-0.0035985791413524204,0.3328543895231232,-2.232248088038298,0.0,-0.04811673377542764,0.4359735613725642
2014-06-10,-0.0033162637710315024,0.6008987939379997,-2.232248088038298,0.0,-0.3613114131161122,-0.0711048526035814
2014-06-11,-0.001107869680137319,-0.5318518522008941,-1.6290094845029157,0.0,-0.9442230316131532,-0.32563042976833595
2014-06-12,0.0014030944221147812,-0.9465661723668887,-1.6290094845029157,0.0,-0.5208035918458492,-0.32534641170411804
2014-06-13,-0.0006643782771231233,0.6036284440675618,-1.6290094845029157,0.0,-0.555471803543473,-0.32570606172553457
2014-06-14,0.0,0.0,-1.6290094845029157,0.0,-0.555471803543473,1.9813150650064397
2014-06-15,0.0,0.0,-1.6290094845029157,0.0,-0.555471803543473,1.9813150650064397
2014-06-16,0.0022865582523743377,-0.3151402967366612,-1.6290094845029157,0.0,-0.39898710147815397,-1.8634364216559975
2014-06-17,-0.0020650497787695343,1.3034926461592475,-1.6290094845029157,0.0,-0.6795230668170552,-0.32612124066040066
2014-06-18,0.003684602547375515,-0.1807599764315397,-1.6290094845029157,0.0,-0.5595412736163698,0.18692739442086062
2014-06-19,0.0009557770091266349,-1.7899383065769983,-1.6290094845029157,0.0,-0.542927915076075,-0.3265350758752863
2014-06-20,-0.0006615944667386353,0.042357525127620546,-1.6290094845029157,0.0,-0.36604535888262935,-0.3267789859075914
2014-06-21,0.0,0.0,-1.6290094845029157,0.0,-0.36604535888262935,1.9705715870673883
2014-06-22,0.0,0.0,-1.6290094845029157,0.0,-0.36604535888262935,1.9705715870673883
2014-06-23,0.00029409602447100225,-0.782640435510114,-1.6290094845029157,0.0,-0.8595765130561541,-1.602822264702917
2014-06-24,0.00014701558391666536,0.4854734970986363,-1.6290094845029157,0.0,-0.7892429737480446,0.1836494969528784
2014-06-25,0.0017625032101662441,-0.7418157960470567,-1.6290094845029157,0.0,-0.6851921343157175,-0.0715928879304568
2014-06-26,-0.0013215860954393643,-0.2271612704906163,-1.6290094845029157,0.0,-0.4023382881907864,-0.5818525927681392
2014-06-27,0.002641427906040217,-0.8904047114889406,-1.6290094845029157,0.0,-0.8619615882549634,-0.5818525927681392
2014-06-28,0.0,0.0,-1.6290094845029157,0.0,-0.8619615882549634,-9.738260529876326
2014-06-29,0.0,0.0,-1.6290094845029157,0.0,-0.8619615882549634,-9.738260529876326
2014-06-30,0.0032189653956421482,-1.1540082563143297,-1.6290094845029157,0.0,-0.584332119752939,-0.5818525927681392
2014-07-01,-0.0008768725443117353,-0.41602651688063097,-1.673649491913866,-0.09999999999999964,-1.1439313957670227,-0.3283253382097918
2014-07-02,-0.0014631650865525314,0.6680132838336211,-1.673649491913866,0.0,-0.8626093964519445,-0.5818525927681392
2014-07-03,-0.0035938283573799246,0.4023434450875766,-1.673649491913866,0.0,-0.36704213500349,-0.32773138022212256
2014-07-04,-0.0012498623102639161,0.0,-1.673649491913866,0.0,-1.105797954219856,-0.32681646917090673
2014-07-05,0.0,0.0,-1.673649491913866,0.0,-1.105797954219856,4.014538899827883
2014-07-06,0.0,0.0,-1.673649491913866,0.0,-1.105797954219856,4.014538899827883
2014-07-07,0.0008089127918382566,0.3918716302287471,-1.673649491913866,0.0,-0.9653020874792574,0.6949228218417096
2014-07-08,0.0005144222049874858,-0.3433221718042919,-1.673649491913866,0.0,-1.0536422039302158,-0.07155537986629644
2014-07-09,0.0024215752064628004,-0.5696725210798705,-1.673649491913866,0.0,-0.773998290264073,-0.07181782057530472
2014-07-10,-0.0025685259782188274,0.5229212658946865,-1.673649491913866,0.0,-0.5077947493368264,-0.3274520033399411
2014-07-11,-7.348348461988508e-05,0.6104554711098535,-1.673649491913866,0.0,-1.0007018348795207,-0.5818525927681392
2014-07-12,0.0,0.0,-1.673649491913866,0.0,-1.0007018348795207,-0.3267789859075914
2014-07-13,0.0,0.0,-1.673649491913866,0.0,-1.0007018348795207,-0.3267789859075914
2014-07-14,0.0008080214932597585,-0.041913810442852334,-1.673649491913866,0.0,-0.8252606594830021,-1.6021470202103303
2014-07-15,-0.0035307134875867674,1.0140312670177265,-1.673649491913866,0.0,-0.4341195876299023,-0.3269850076181036
2014-07-16,-0.003395338366688372,0.11654063926572295,-1.673649491913866,0.0,-0.6427334344376595,-1.093390672815053
2014-07-17,7.393442020298124e-05,0.3554483522053254,-1.673649491913866,0.0,-1.1387801408118734,-0.5818525927681392
2014-07-18,-0.00014787430710866412,0.013138298736350707,-1.673649491913866,0.0,-0.7843910815658227,-0.3252326280957797
2014-07-19,0.0,0.0,-1.673649491913866,0.0,-0.7843910815658227,0.188121152164943
2014-07-20,0.0,0.0,-1.673649491913866,0.0,-0.7843910815658227,0.188121152164943
2014-07-21,-7.39453544167934e-05,-0.3219771933632102,-1.673649491913866,0.0,-0.9260696793184224,0.4447790671426369
2014-07-22,-0.0043724826027178865,0.14159721916398427,-1.673649491913866,0.0,-0.335884548221345,-0.325175698428249
2014-07-23,0.0,-0.21211046937780456,-1.673649491913866,0.0,-1.2434293472722338,-0.06624925911419767
2014-07-24,-7.427489140710009e-05,0.5286328249687984,-1.673649491913866,0.0,-0.7451060126138876,-0.5818525927681392
2014-07-25,-0.0025286343980595594,0.8698120885680324,-1.673649491913866,0.0,-0.6002122598181193,-0.32403177703922775
2014-07-26,0.0,0.0,-1.673649491913866,0.0,-0.6002122598181193,8.464722541311623
2014-07-27,0.0,0.0,-1.673649491913866,0.0,-0.6002122598181193,8.464722541311623
2014-07-28,0.0007443799658889416,0.0035766804157417696,-1.673649491913866,0.0,-1.2605953811229298,0.1935681330100277
2014-07-29,-0.0022348042674221746,1.2760103401040794,-1.673649491913866,0.0,-0.848873848088593,-0.3235713484673479
2014-07-30,-0.0009699683655469138,1.7992051194103644,-1.673649491913866,0.0,-0.7050629690157165,-0.5818525927681392
2014-07-31,-0.0005973715828779258,0.5889757939366274,-1.673649491913866,0.0,-1.0445528541100726,-0.3227422880384935
2014-08-01,0.0030577642499580726,0.16994106884231677,-1.673649491913866,-1.200000000000001,-0.3861157579644075,-0.06332232056044063
2014-08-02,0.0,0.0,-1.673649491913866,0.0,-0.3861157579644075,-10.662322027885455
2014-08-03,0.0,0.0,-1.673649491913866,0.0,-0.3861157579644075,-10.662322027885455
2014-08-04,-0.0005959031833693285,-0.16224227324300047,-1.673649491913866,0.0,-1.153029017091285,-0.8403261680275281
2014-08-05,-0.0034333516335987024,1.3450691516472166,-1.673649491913866,0.0,-0.3812175501462969,-0.3232249463812578
2014-08-06,0.00044849754078157833,-0.3912388153836823,-1.673649491913866,0.0,-0.614533626721464,-0.06281832852016397
2014-08-07,-0.0014209328195661786,0.16078381379779755,-1.673649491913866,0.0,-0.5772716321778708,-0.06305106191718124
2014-08-08,0.003585839790301526,-0.19921325945211593,-1.673649491913866,0.0,0.008669570118159088,-0.06231335580386229
2014-08-09,0.0,0.0,-1.673649491913866,0.0,0.008669570118159088,-12.48848313261145
2014-08-10,0.0,0.0,-1.673649491913866,0.0,0.008669570118159088,-12.48848313261145
2014-08-11,-0.0018660203212712556,-0.7454621605121317,-1.673649491913866,0.0,-0.9728284135392696,-2.9114107418676927
2014-08-12,-0.0011960829713303922,0.26280004726479567,-1.673649491913866,0.0,-0.6674140166644122,-0.3225293471829069
2014-08-13,-0.00037406950647533854,-0.31371703669658935,-1.673649491913866,0.0,-0.2726460004158248,-0.5818525927681392
2014-08-14,-0.00014966699122453964,-0.6949472080755583,-1.673649491913866,0.0,-0.5055482892802368,-0.5818525927681392
2014-08-15,0.002690584582790312,-0.33623058262208594,-1.673649491913866,0.0,-0.6157831808273183,0.45722588116041457
2014-08-16,0.0,0.0,-1.673649491913866,0.0,-0.6157831808273183,-8.872144617628722
2014-08-17,0.0,0.0,-1.673649491913866,0.0,-0.6157831808273183,-8.872144617628722
2014-08-18,-0.002690584582790312,-0.2503769499819656,-1.673649491913866,0.0,-0.7386491536974182,-2.1362823474298582
2014-08-19,-0.0032232702843920658,1.0890940187062241,-1.673649491913866,0.0,-0.6099493989424772,-0.32208297428600074
2014-08-20,-0.004590443399693667,0.9356255109696886,-1.673649491913866,0.0,-0.33432490231532125,-0.5818525927681392
2014-08-21,0.0017332985989138572,0.4687035172065768,-1.673649491913866,0.0,-0.7514401135388061,-0.05823792356338219
2014-08-22,-0.0029408459154593447,0.756897758582306,-1.673649491913866,0.0,-0.16995649026252124,-0.32049865540210243
2014-08-23,0.0,0.0,-1.673649491913866,0.0,-0.16995649026252124,9.903094219371173
2014-08-24,0.0,0.0,-1.673649491913866,0.0,-0.16995649026252124,9.903094219371173
2014-08-25,-0.0038588176358716475,0.676326186569068,-1.673649491913866,0.0,-0.9454511871874957,-6.610697009748156
2014-08-26,-0.0018210794925760942,-0.31948726976990194,-1.673649491913866,0.0,-0.6531171471524155,-0.3187154809374717
2014-08-27,0.0018968858830910595,-1.0351653259649076,-1.673649491913866,0.0,-0.527776979959193,-0.05461910873102607
2014-08-28,-0.0007583226267695031,0.049618323999442264,-1.673649491913866,0.0,-0.4542613654331161,-0.31873542765607626
2014-08-29,-0.003800262991182024,0.17953429612902644,-1.673649491913866,0.0,-0.37692198811435534,-1.3718028982206503
2014-08-30,0.0,0.0,-1.673649491913866,0.0,-0.37692198811435534,11.841156635183799
2014-08-31,0.0,0.0,-1.673649491913866,0.0,-0.37692198811435534,11.841156635183799
2014-09-01,-0.00038082181807580495,0.0,-1.673649491913866,-0.3999999999999986,-1.106529746290357,1.0040634788856617
2014-09-02,0.00030466905559756174,1.991676881911213,-1.673649491913866,0.0,-1.0884335899533506,-0.053012546731979436
2014-09-03,0.0014459117469056149,-1.1314210039101855,-1.673649491913866,0.0,-0.8887527474779315,-0.5818525927681392
2014-09-04,-0.015789398307637648,2.3134028644475855,-1.673649491913866,0.0,2.7504914463890318,-1.3737252107510292
2014-09-05,0.00046342782941077854,-0.257225436949516,-1.673649491913866,0.0,-0.3967448088768938,-0.5818525927681392
2014-09-06,0.0,0.0,-1.673649491913866,0.0,-0.3967448088768938,-2.1900572146175605
