date,usdjpy_close_log_d1,japan_leading_lag1m_log_d1
2014-04-14,0.0022614433707364157,0.0
2014-04-15,0.0008835223664123149,0.0
2014-04-16,0.0030372824995312797,0.0
2014-04-17,0.0015640276893034155,0.0
2014-04-18,9.767055728815421e-05,0.0008916630104822687
2014-04-21,0.002146342287391967,0.0
2014-04-22,-9.746113744846241e-05,0.0
2014-04-23,-0.0006824940546685809,0.0
2014-04-24,-0.0022457657244192575,0.0
2014-04-25,-0.0014673516939502917,0.0
2014-04-28,0.003225336324848449,0.0
2014-04-29,0.0012677362856381436,0.0
2014-04-30,-0.003612403244892981,0.0
2014-05-01,0.0007821666413629913,0.0
2014-05-02,-0.0013691933679353951,0.0
2014-05-05,-0.0004894523126441896,0.0
2014-05-06,-0.0045142373029376515,0.0
2014-05-07,0.0022596659416089793,0.0
2014-05-08,-0.002456400154323468,0.0
2014-05-09,0.0019656025984593484,0.0
2014-05-12,0.002549520894631563,0.0
2014-05-13,0.001370131355464821,0.0
2014-05-14,-0.0037233043209363714,0.0
2014-05-15,-0.0030477337654977177,0.0
2014-05-16,-0.0006894853757506425,0.0
2014-05-19,0.0,-0.033532820108082007
2014-05-20,-0.0017751483951409242,0.0
2014-05-21,0.0003947498324237131,0.0
2014-05-22,0.003644067655909744,0.0
2014-05-23,0.0023566389539952937,0.0
2014-05-26,-0.0001961745960183947,0.0
2014-05-27,0.00029424746423867276,0.0
2014-05-28,-0.0013738961925611193,0.0
2014-05-29,-0.0003928887193254127,0.0
2014-05-30,-9.824630356192188e-05,0.0
2014-06-01,0.0,0.0
2014-06-02,0.005682390130901993,0.0036798569584002294
2014-06-03,0.001171646296890927,0.0
2014-06-04,0.002436529639693319,0.0
2014-06-05,-0.0034128061987352964,0.0
2014-06-06,0.0008786917821890228,0.0
2014-06-09,0.00048782868424446235,0.0
2014-06-10,-0.0016595893885718027,0.0
2014-06-11,-0.002837436471473609,0.0
2014-06-12,-0.0035335725813112617,0.0
2014-06-13,0.0034355862013395466,0.0
2014-06-16,-0.0021581330722799663,0.0
2014-06-17,0.003039665035924344,0.0
2014-06-18,-0.002254350378895431,0.0
2014-06-19,0.0,-0.022285044789434494
2014-06-20,0.0014708047952227687,0.0
2014-06-23,-0.0012745724555038862,0.0
2014-06-24,0.00039234919581332406,0.0
2014-06-25,-0.00107933091967638,0.0
2014-06-26,-0.0012770766508012343,0.0
2014-06-27,-0.0036437087927732037,0.0
2014-06-30,-0.0005921247582465483,0.0
2014-07-01,0.0021694121514945763,0.0
2014-07-02,0.0024595417977080203,0.0
2014-07-03,0.004020598698811995,0.0
2014-07-04,-0.0007832387320325651,0.0
2014-07-07,-0.002746176696429181,0.0
2014-07-08,-0.002458332522780715,0.0
2014-07-09,0.0004921502141765899,0.0
2014-07-10,-0.003055243100000382,0.0
2014-07-11,0.0004934129472982107,0.0
2014-07-14,0.0016757853002475898,0.0
2014-07-15,0.0014763055680671044,0.0
2014-07-16,-9.83525941284924e-05,0.0
2014-07-17,-0.005127710673315633,0.0
2014-07-18,0.0016792615197198657,0.0009385265822636768
2014-07-21,0.0006906418310137497,0.0
2014-07-22,0.0006901651740554016,0.0
2014-07-23,9.855615244802607e-05,0.0
2014-07-24,0.003345142828113268,0.0
2014-07-25,9.821735508541707e-05,0.0
2014-07-28,0.00029459419862476466,0.0
2014-07-29,0.002549520894631563,0.0
2014-07-30,0.006540117996636674,0.0
2014-07-31,9.729046074724579e-05,0.0
2014-08-01,-0.0017526781507131162,0.0
2014-08-04,-0.0002924119129952274,0.0
2014-08-05,9.748013849897319e-05,0.0
2014-08-06,-0.0048856849186966755,0.0
2014-08-07,0.0,0.0
2014-08-08,-0.0004898839073135264,0.0
2014-08-10,0.0,0.0
2014-08-11,0.0013710706290410712,0.0
2014-08-12,0.0006848310202594021,0.0
2014-08-13,0.001563569164434675,0.0
2014-08-14,0.0001952743610971197,0.0
2014-08-15,-0.000879035071497114,-0.0084786188555519
2014-08-18,0.0021473897954136234,0.0
2014-08-19,0.0032124632153589516,0.0
2014-08-20,0.008130913056017874,0.0
2014-08-21,0.000867260955346616,0.0
2014-08-22,0.0009627419632609602,0.0
2014-08-25,0.0010579467204596682,0.0
2014-08-26,0.00019223375683985466,0.0
2014-08-27,-0.0019240025175220055,0.0
2014-08-28,-0.001445435086639968,0.0
2014-08-29,0.0033694376041619734,0.0
2014-09-01,0.0028790806835656824,0.0
2014-09-02,0.006876161177474138,0.0
2014-09-03,-0.0026684472138329696,0.0
2014-09-04,0.004475132438782836,0.0
2014-09-05,-0.0017115151082940372,0.0
2014-09-08,0.008905790742320896,0.0
2014-09-09,0.0015080115958649998,0.0
2014-09-10,0.006009407756098817,0.0
2014-09-11,0.002617802542078884,0.0
2014-09-12,0.002052048103720061,0.0
2014-09-15,-0.001491980881015209,0.0
2014-09-16,-0.0003733432934902581,-0.0018939399600705897
2014-09-17,0.011601596551986226,0.0
2014-09-18,0.0029484956401919504,0.0
2014-09-19,0.0029398275651715267,0.0
2014-09-22,-0.0015607072252219467,0.0
2014-09-23,0.00036744442816516454,0.0
2014-09-24,0.0011932627970567822,0.0
2014-09-25,-0.0024799094224929874,0.0
2014-09-26,0.004862171864879805,0.0
2014-09-29,0.0017373021331179572,0.0
2014-09-30,0.0016430857188129977,0.0
2014-10-01,-0.0070477615414965555,0.0
2014-10-02,-0.004234174219887699,0.0
2014-10-03,0.012284716282080055,0.0
2014-10-06,-0.008877557960466298,0.0
2014-10-07,-0.007011098830069784,0.0
2014-10-08,0.0005552984871988187,0.0
2014-10-09,-0.002315780757962571,0.0
2014-10-10,-0.0016706890836086785,0.0
2014-10-13,-0.007646437852575794,0.0
2014-10-14,0.0019638104221222363,0.0
2014-10-15,-0.010707343772557998,0.0
2014-10-16,0.0039581617976294226,0.0
2014-10-17,0.0051597281318152,0.009434032233358813
2014-10-20,0.0006547869837802978,0.0
2014-10-21,0.00028049179745348596,0.0
2014-10-22,0.0015879691347748803,0.0
2014-10-23,0.010306976429784953,0.0
2014-10-24,-0.0010166829287401313,0.0
2014-10-27,-0.0030562654028321035,0.0
2014-10-28,0.0030562654028321035,0.0
2014-10-29,0.006819674389351604,0.0
2014-10-30,0.0029347049675942927,0.0
2014-10-31,0.027992798433593258,-0.01038234904221813
2014-11-01,0.0,0.0
2014-11-03,0.015287709924868942,0.0
2014-11-04,-0.0039541372199805025,0.0
2014-11-05,0.009202115677632072,0.0
2014-11-06,0.004960198134872584,0.0
2014-11-07,-0.00583295085216573,0.0
2014-11-10,0.002790131725482148,0.0
2014-11-11,0.00797853508252988,0.0
2014-11-12,-0.0025947082538726463,0.0
2014-11-13,0.0022491358962213326,0.0
2014-11-14,0.004655180820530624,0.0
2014-11-17,0.0031771955798314266,-0.013371736965889447
2014-11-18,0.001884368865942676,0.0
2014-11-19,0.009453717727460287,0.0
2014-11-20,0.0019477501182469936,0.0
2014-11-21,-0.0033898337545119617,0.0
2014-11-24,0.0038973191751976444,0.0
2014-11-25,-0.0024552355389326763,0.0
2014-11-26,-0.0021214314884785423,0.0
2014-11-27,-0.0003398470720901159,0.0
2014-11-28,0.007871723748001713,0.003838776307166114
2014-12-01,-0.0018565406176396237,0.0
2014-12-02,0.0067345990710725445,0.0
2014-12-03,0.0048543784647980814,0.0
2014-12-04,8.348987690087739e-05,0.0
2014-12-05,0.013516520719567993,0.0
2014-12-08,-0.006113700470374184,0.0
2014-12-09,-0.008154480200230907,0.0
2014-12-10,-0.01583190962725123,0.0
2014-12-11,0.00710482562374537,0.0
2014-12-12,0.0010108669043757956,0.0
2014-12-15,-0.008200578568662742,0.0
2014-12-16,-0.012041650263601156,0.0
2014-12-17,0.0191470768757922,0.0
2014-12-18,0.0015160450979179174,0.01142869582362227
2014-12-19,0.00562294293406751,0.0
2014-12-22,0.004675636805600014,0.0
2014-12-23,0.0051512244182472244,0.0
2014-12-24,-0.00157578303392647,0.0
2014-12-25,-0.003325576726377122,0.0
2014-12-26,0.002578285621728682,0.0
2014-12-29,0.002157319124106216,0.0
2014-12-30,-0.009912204766881594,0.0
2014-12-31,0.0018399269220079617,0.0
2015-01-01,0.0007517227332476395,0.0
2015-01-02,0.00599352497576966,0.0
2015-01-05,-0.007163115752371496,0.0
2015-01-06,-0.01041938675926879,0.0
2015-01-07,0.007237870344906305,0.0
2015-01-08,0.0033486845859318493,0.0
2015-01-09,-0.00965785377919648,0.0
2015-01-12,-0.0015201421726418474,0.0
2015-01-13,-0.003386389961518077,0.0
2015-01-14,-0.0051011843317763095,0.0
2015-01-15,-0.009936693032764232,0.0
2015-01-16,0.012405514786459904,-0.015267472130788384
2015-01-19,-0.0005102908768668257,0.0
2015-01-20,0.01049345331536955,0.0
2015-01-21,-0.007266000199569689,0.0
2015-01-22,0.00465294185766485,0.0
2015-01-23,-0.006265366359428093,0.0
2015-01-26,0.006012127004678902,0.0
2015-01-27,-0.005078301222654069,0.0
2015-01-28,-0.0027190092373770014,0.0
2015-01-29,0.0061919702479205085,0.0
2015-01-30,-0.00695802552647784,0.0
2015-02-01,0.0,0.0
2015-02-02,0.0011913881079026467,0.0
2015-02-03,-0.00025517798802976444,0.0
2015-02-04,-0.0024700834500093194,0.0
2015-02-05,0.002129744809780121,0.0
2015-02-06,0.012263865806049878,0.0
2015-02-09,-0.002777896478887598,0.0
2015-02-10,0.006553543872281686,0.0
2015-02-11,0.008671779515586842,0.0
2015-02-12,-0.011271252699626366,0.0
2015-02-13,-0.003195696942183801,0.0
2015-02-16,-0.002192428570251259,0.0
2015-02-17,0.006395174942961823,0.0
2015-02-18,-0.0036974832040668204,0.0
2015-02-19,0.0013461216907337814,-0.0019249284095845809
2015-02-20,0.0005883589159010327,0.0
2015-02-23,-0.0016819447241527286,0.0
2015-02-24,0.0013457820182383173,0.0
2015-02-25,-0.001093309894027783,0.0
2015-02-26,0.004784898950886962,0.0
2015-02-27,0.0008371003334959326,0.0
2015-03-01,0.0,0.0
2015-03-02,0.005091193236339997,0.0
2015-03-03,-0.003335560130631521,0.0
2015-03-04,-0.0005848686301153094,0.0
2015-03-05,0.004003675378901228,0.0
2015-03-06,0.00581010930593262,0.0
2015-03-09,0.0026448482233183412,0.0
2015-03-10,-0.0001650982338237128,0.0
2015-03-11,0.0025559646186090745,0.0
2015-03-12,-0.001318391753258652,0.0
2015-03-13,0.0008241985136479002,0.0
2015-03-16,-0.0004944375873288109,0.0
2015-03-17,0.00024724935222941724,0.0
2015-03-18,-0.010437470500018087,0.0
2015-03-19,0.005729247207162835,0.013397329571821714
2015-03-20,-0.0062289973425011524,0.0
2015-03-23,-0.0025025038085013662,0.0
2015-03-24,-8.352474425432632e-05,0.0
2015-03-25,-0.0020066896365884546,0.0
2015-03-26,-0.0025140380290764597,0.0
2015-03-27,-0.0006714789575790192,0.0
2015-03-30,0.008028141462443017,0.0
2015-03-31,0.0004996252914324373,0.0
2015-04-01,-0.003085006824104397,0.0037950709685512507
2015-04-02,-0.00041762372709719386,0.0
2015-04-03,-0.006201310412028427,0.0
2015-04-06,0.004696419232607774,0.0
2015-04-07,0.006172344226915705,0.0
2015-04-08,-0.0011648224962934606,0.0
2015-04-09,0.003739254014090143,0.0
2015-04-10,-0.002990283813057104,0.0
2015-04-12,0.0,0.0
2015-04-13,-0.0009154842302248056,0.0
2015-04-14,-0.006180592630486537,0.0
2015-04-15,-0.0019288026441817152,0.0
2015-04-16,-0.0011758778442070295,-0.004746093389255357
2015-04-17,-0.0007566522703257306,0.0
2015-04-20,0.0023521516220963434,0.0
2015-04-21,0.00401943264305249,0.0
2015-04-22,0.0020036740715827506,0.0
2015-04-23,-0.0028397246177309654,0.0
2015-04-24,-0.0049469769273029485,0.0
2015-04-27,0.0005042016913536784,0.003798675033215737
2015-04-28,-0.0015975115853814614,0.0
2015-04-29,0.001513495622299743,0.0
2015-04-30,0.0026850158772298016,0.0
2015-05-01,0.006847625921888145,0.0
2015-05-04,-0.0004994589298865648,0.0
2015-05-05,-0.0023341124301587968,0.0
2015-05-06,-0.0032601909754435,0.0
2015-05-07,0.002508782048416869,0.0
2015-05-08,0.0005010020144871064,0.0
2015-05-11,0.0023346962993873177,0.0
2015-05-12,-0.0018339451622333414,0.0
2015-05-13,-0.0059416886798517865,0.0
2015-05-14,-8.393838927212016e-05,0.0
2015-05-15,0.0011744967793081429,-0.0018975337761917288
2015-05-18,0.005935231634369487,0.0
2015-05-19,0.005900212404859495,0.0
2015-05-20,0.005371247884345287,0.0
2015-05-21,-0.002640701319976735,0.0
2015-05-22,0.004205324688533629,0.0
2015-05-25,0.00016455487942401703,0.0
2015-05-26,0.012508849691708512,0.0
2015-05-27,0.004620443513584149,0.0
2015-05-28,0.0023425835665360495,0.0
2015-05-29,0.0013706916074687214,0.0
2015-06-01,0.005223622598172106,0.0
2015-06-02,-0.005465372871318763,-0.004759647252988053
2015-06-03,0.0012886599721477765,0.0
2015-06-04,0.0009654063501214338,0.0
2015-06-05,0.010001283508608516,0.0
2015-06-08,-0.009117145686275308,0.0
2015-06-09,-0.0012058363935487648,0.0
2015-06-10,-0.01352411591483893,0.0
2015-06-11,0.006015300205944207,0.0
2015-06-12,-0.0001621008270689117,0.0
2015-06-15,0.00032417538171891636,0.0
2015-06-16,-0.0005673759017454927,0.0
2015-06-17,0.0005673759017454927,0.0
2015-06-18,-0.003734376802890793,0.0
2015-06-19,-0.002442997957703419,0.0
2015-06-22,0.005772139110520769,0.0
2015-06-23,0.004690667718942443,0.006657181029179782
2015-06-24,-0.0008071676925442972,0.0
2015-06-25,-0.0019398648178263755,0.0
2015-06-26,0.0020206109117779647,0.0
2015-06-29,-0.010715257974013959,0.0
2015-06-30,-0.0003265039617605936,0.0
2015-07-01,0.005373730566953228,0.004728141195945668
2015-07-02,-0.0008936188092132369,0.0
2015-07-03,-0.001952490044292432,0.0
2015-07-06,-0.0020379057389199318,0.0
2015-07-07,-0.00016321201276703334,0.0
2015-07-08,-0.015047769857869042,0.0
2015-07-09,0.005205977960295982,0.0
2015-07-10,0.01155419089716947,0.0
2015-07-13,0.00552487593196993,0.0
2015-07-14,-0.0005673299175557034,0.0
2015-07-15,0.0033183632894449033,0.0
2015-07-16,0.0030657547206960345,0.0
2015-07-17,-0.0005640385307259521,0.011257154524634494
2015-07-20,0.001449742521957731,0.0
2015-07-21,-0.0030630364106292163,0.0
2015-07-22,0.0005649489678525299,0.0
2015-07-23,-0.00040350240631426004,0.0
2015-07-24,-0.0008074935839283981,0.0
2015-07-27,-0.004615205957294144,0.0
2015-07-28,0.002674556848194065,0.0
2015-07-29,0.0029902636739942423,0.0
2015-07-30,0.0017737648768934022,0.0
2015-07-31,-0.0017737648768934022,-0.007490671729157405
2015-08-01,0.0,0.0
2015-08-03,0.0007260114060683165,0.0
2015-08-04,0.0029791881610616855,0.0
2015-08-05,0.0040118805314337536,0.0
2015-08-06,-0.001201875069559044,0.0
2015-08-07,-0.004177719581515582,0.0
2015-08-10,0.0032151783986744675,0.0
2015-08-11,0.003924557518089067,0.0
2015-08-12,-0.007220247973487304,0.0
2015-08-13,0.0016893934270214572,0.0
2015-08-14,-0.0008845644097341676,-0.0018814680997056854
2015-08-17,0.0006433971590773524,0.0
2015-08-18,8.039554613059607e-05,0.0
2015-08-19,-0.004915994910658306,0.0
2015-08-20,-0.0032367725297230976,0.0
2015-08-21,-0.011166015194249646,0.0
2015-08-24,-0.030118749163698055,0.0
2015-08-25,0.003962070514970328,0.0
2015-08-26,0.008711732094953462,0.0
2015-08-27,0.009380386717044331,0.0
2015-08-28,0.0055205512429692405,0.0
2015-08-31,-0.0039519234703426775,0.0
2015-09-01,-0.015462940067688002,0.0
2015-09-02,0.008010723746078696,0.0
2015-09-03,-0.0021632423778328302,0.0
2015-09-04,-0.00895216185663461,0.0
2015-09-07,0.0023503746235151723,0.0
2015-09-08,0.004266896245738394,0.0
2015-09-09,0.005827037215267339,0.0
2015-09-10,0.0009125980639179687,0.0
2015-09-11,-0.00033175748832103835,0.0
2015-09-14,-0.0027412070161645374,0.0
2015-09-15,0.0016622344252859023,0.0
2015-09-16,0.0010789725908786352,0.0
2015-09-17,-0.004739542402233177,0.00937213982886309
2015-09-18,0.0,0.0
2015-09-21,0.004573622375304787,0.0
2015-09-22,-0.0034074414851223978,0.0
2015-09-23,0.0013311150051986687,0.0
2015-09-24,-0.001830740296631106,0.0
2015-09-25,0.004072986803483225,0.0
2015-09-28,-0.005323143235838046,0.0
2015-09-29,-0.0016693101280633726,0.0
2015-09-30,0.0010853685056302353,0.0
2015-10-01,0.000667334025433064,0.0
2015-10-02,-0.0002501980747799948,0.0
2015-10-05,0.004660073341318238,-0.006551263487221348
2015-10-06,-0.0018281540740625601,0.0
2015-10-07,-0.0019148322047719546,0.0
2015-10-08,-0.0007502813907036554,0.0
2015-10-09,0.002831447594528136,0.0
2015-10-12,-0.001914513424503106,0.0
2015-10-13,-0.0024191878326149663,0.0
2015-10-14,-0.007629464801157226,0.0
2015-10-15,0.0004207160649380981,0.0
2015-10-16,0.0046162321263132355,0.0
2015-10-19,0.0005023022290631118,-0.015137469747228849
2015-10-20,0.002841623307869412,0.0
2015-10-21,0.0009176225878508859,0.0
2015-10-22,0.006068433768986026,0.0
2015-10-23,0.00652598243556568,0.0
2015-10-26,-0.003133764728532995,0.0
2015-10-27,-0.005134161658768122,0.0
2015-10-28,0.005051561402661164,0.0
2015-10-29,0.0004954992255967738,0.0
2015-10-30,-0.00421959009398698,0.0
2015-11-01,0.0,0.0
2015-11-02,0.0011600929375310542,0.0
2015-11-03,0.0024813908513854344,0.0
2015-11-04,0.003957462498640929,0.0
2015-11-05,0.001726477183069619,0.0
2015-11-06,0.011353084739001318,0.0009528347552718586
2015-11-09,0.00032480714861371496,0.0
2015-11-10,-0.00040602542276957365,0.0
2015-11-11,-0.0024396206293708644,0.0
2015-11-12,-0.00187441479434991,0.0
2015-11-13,0.0002446882276387896,0.0
2015-11-16,0.004312982232005602,0.0
2015-11-17,0.002271069189290209,-0.014388737452099676
2015-11-18,0.0014572541438937492,0.0
2015-11-19,-0.006167348932542893,0.0
2015-11-20,0.0003255473293171107,0.0
2015-11-23,-0.0005697773952526575,0.0
2015-11-24,-0.0025272095951738294,0.0
2015-11-25,0.0015496924107862853,0.0
2015-11-26,-0.000815328214754274,0.0
2015-11-27,0.001792845399141818,0.0
2015-11-30,0.0021146815525883156,0.0
2015-12-01,-0.0018704514866527688,0.0
2015-12-02,0.0031695747612783265,0.0
2015-12-03,-0.005288219621563783,0.0
2015-12-04,0.004638868949396802,0.0
2015-12-07,0.001703647027073707,0.0
2015-12-08,-0.0038169535113841135,0.0
2015-12-09,-0.01211540686970114,0.0
2015-12-10,0.0013168726182879453,0.0
2015-12-11,-0.00593963138716358,0.0
2015-12-14,0.001322970260762446,0.0
2015-12-15,0.0051922480353567835,0.0
2015-12-16,0.004510977507963254,0.0
2015-12-17,0.0028600632366266865,0.0
2015-12-18,-0.011077036338908108,-0.02049852154834042
2015-12-21,-0.0004126263726789148,0.0
2015-12-22,-0.0008257638784670007,0.0
2015-12-23,-0.001157216197912092,0.0
2015-12-24,-0.004060835149854114,0.0
2015-12-25,-0.00016609916158127902,0.0
2015-12-28,-0.0001661267550954193,0.0
2015-12-29,0.0006643414959501825,0.0
2015-12-30,0.0002490143196096639,0.0
2015-12-31,-0.001578138954551278,0.0
2016-01-01,0.0,0.0
2016-01-04,-0.00734193186178711,0.0
2016-01-05,-0.0031031181859741963,0.0
2016-01-06,-0.004968222084053231,0.001970443987298509
2016-01-07,-0.006776241412508988,0.0
2016-01-08,-0.0018715445701040778,0.0
2016-01-11,0.0026361680303210733,0.0
2016-01-12,-0.00110464386471687,0.0
2016-01-13,0.0003400204044998745,0.0
2016-01-14,0.0032244406384291935,0.0
2016-01-15,-0.008422356137819165,0.0
2016-01-18,0.002218809580709191,0.01271410769562209
2016-01-19,0.0026390855141809055,0.0
2016-01-20,-0.006054681013082153,0.0
2016-01-21,0.006564668274454455,0.0
2016-01-22,0.009219773492966432,0.0
2016-01-25,-0.004134154801872292,0.0
2016-01-26,0.0010984833585885312,0.0
2016-01-27,0.0021090824876317527,0.0
2016-01-28,0.001263317639699224,0.0
2016-01-29,0.018512870280316562,0.0
2016-02-01,-0.0004958677787554322,0.0
2016-02-02,-0.008550963231393816,0.0
2016-02-03,-0.017324459870869724,0.0
2016-02-04,-0.009717918093848255,0.0
2016-02-05,0.0012840818440338353,0.0
2016-02-08,-0.009023392982272505,0.0
2016-02-09,-0.006408612909569733,0.0
2016-02-10,-0.01558564076552127,0.0
2016-02-11,-0.008062773488609842,0.0
2016-02-12,0.007003264295376788,0.0
2016-02-15,0.012029824136451595,0.0
2016-02-16,-0.004461364177140936,0.0
2016-02-17,0.0001753309375924772,0.0
2016-02-18,-0.007478808340037446,0.0
2016-02-19,-0.006112434320815652,0.00967125526517787
2016-02-22,0.0032823271872981508,0.0
2016-02-23,-0.00719971111431672,0.0
2016-02-24,0.0006242475790179114,0.0
2016-02-25,0.0071952342399841385,0.0
2016-02-26,0.00889991335157081,0.0
2016-02-29,-0.011736291782119324,0.0
2016-03-01,0.011648560940286323,0.0
2016-03-02,-0.0046607831810030476,0.0
2016-03-03,0.0019373024727684651,0.0
2016-03-04,0.0007035441324401148,0.0
2016-03-07,-0.002817151260107842,-0.003857285399758048
2016-03-08,-0.0072553848620176,0.0
2016-03-09,0.0061969036835414215,0.0
2016-03-10,-0.001147953678097835,0.0
2016-03-11,0.005463049977852741,0.0
2016-03-14,8.786960156825785e-05,0.0
2016-03-15,-0.005639278315948459,0.0
2016-03-16,-0.0053158626111375895,0.0
2016-03-17,-0.01071725896170328,0.0
2016-03-18,0.001614929473531923,-0.01459879942115272
2016-03-21,0.003400755022634705,0.0
2016-03-22,0.003834326334867022,0.0
2016-03-23,-8.90036047049847e-05,0.0
2016-03-24,0.004794894642117242,0.0
2016-03-25,0.0013278451028169158,0.0
2016-03-28,0.00344416819467952,0.0
2016-03-29,-0.006633963562779677,0.0
2016-03-30,-0.0023100854342432697,0.0
2016-03-31,0.0012445552322049025,0.0
2016-04-01,-0.008117434519967048,0.0
2016-04-04,-0.003049876781031635,0.0
2016-04-05,-0.009024517523844366,0.0
2016-04-06,-0.004816220859547471,0.0009799118863487166
2016-04-07,-0.014496996709361554,0.0
2016-04-08,-0.0015724000834875795,0.0
2016-04-11,-0.0009260974916385223,0.0
2016-04-12,0.005543763620668329,0.0
2016-04-13,0.007344198988469941,0.0
2016-04-14,0.00036579790074053875,0.0
2016-04-15,-0.005868884337475677,0.0
2016-04-18,0.0007354969532622491,-0.006879634013536418
2016-04-19,0.003303058329257702,0.0
2016-04-20,0.006027415508076395,0.0
2016-04-21,-0.0035572619260149096,0.0
2016-04-22,0.02115619996731244,0.0
2016-04-25,-0.005292204126394751,0.0
2016-04-26,0.0009888085663414259,0.0
2016-04-27,0.0013468015503788067,0.0
2016-04-28,-0.03070436617993444,0.0
2016-04-29,-0.01613615200569729,0.0
2016-05-01,0.0,0.0
2016-05-02,0.000470035261297852,0.0
2016-05-03,0.001784121793501292,0.0
2016-05-04,0.0038391357608604793,0.0
2016-05-05,0.002240478905852328,0.003937012959339015
2016-05-06,-0.0013063359140552677,0.0
2016-05-09,0.01123450839394291,0.0
2016-05-10,0.008641348128053394,0.0
2016-05-11,-0.007718498302498489,0.0
2016-05-12,0.0055192854670664815,0.0
2016-05-13,-0.0037682136404324496,0.0
2016-05-16,0.0037682136404324496,0.0
2016-05-17,0.0010085729548849898,-0.01984192079900371
2016-05-18,0.00966719794941806,0.0
2016-05-19,-0.0020896750438001988,0.0
2016-05-20,0.0017265668335655349,0.0
2016-05-23,-0.008388087110327902,0.0
2016-05-24,0.0069343343556607095,0.0
2016-05-25,0.0018168609649018563,0.0
2016-05-26,-0.003910340089289477,0.0
2016-05-27,0.004273316499808999,0.0
2016-05-30,0.008042333140827473,0.0
2016-05-31,-0.0038775466771916456,0.0
2016-06-01,-0.01053597393853245,0.0
2016-06-02,-0.006136393299637,0.0
2016-06-03,-0.0217319102254816,-0.030521189034886653
