date,usdjpy_close_log_d1,usdjpy_close_log_d1_inv
2014-04-17,0.0015640276893034155,102.38000000000001
2014-04-18,9.767055728815421e-05,102.39
2014-04-21,0.002146342287391967,102.60999999999996
2014-04-22,-9.746113744846241e-05,102.59999999999997
2014-04-23,-0.0006824940546685809,102.53000000000004
2014-04-24,-0.0022457657244192575,102.30000000000003
2014-04-25,-0.0014673516939502917,102.14999999999996
2014-04-28,0.003225336324848449,102.48000000000005
2014-04-29,0.0012677362856381436,102.60999999999996
2014-04-30,-0.003612403244892981,102.23999999999997
2014-05-01,0.0007821666413629913,102.32000000000001
2014-05-02,-0.0013691933679353951,102.18
2014-05-05,-0.0004894523126441896,102.13000000000002
2014-05-06,-0.0045142373029376515,101.67000000000004
2014-05-07,0.0022596659416089793,101.89999999999999
2014-05-08,-0.002456400154323468,101.65
2014-05-09,0.0019656025984593484,101.85000000000001
2014-05-12,0.002549520894631563,102.11
2014-05-13,0.001370131355464821,102.25000000000003
2014-05-14,-0.0037233043209363714,101.87
2014-05-15,-0.0030477337654977177,101.55999999999996
2014-05-16,-0.0006894853757506425,101.48999999999998
2014-05-19,0.0,101.48999999999998
2014-05-20,-0.0017751483951409242,101.30999999999997
2014-05-21,0.0003947498324237131,101.35000000000004
2014-05-22,0.003644067655909744,101.72000000000003
2014-05-23,0.0023566389539952937,101.95999999999998
2014-05-26,-0.0001961745960183947,101.94000000000004
2014-05-27,0.00029424746423867276,101.97000000000004
2014-05-28,-0.0013738961925611193,101.82999999999996
2014-05-29,-0.0003928887193254127,101.78999999999998
2014-05-30,-9.824630356192188e-05,101.77999999999997
2014-06-02,0.005682390130901993,102.36000000000003
2014-06-03,0.001171646296890927,102.48000000000005
2014-06-04,0.002436529639693319,102.73000000000002
2014-06-05,-0.0034128061987352964,102.38000000000001
2014-06-06,0.0008786917821890228,102.46999999999997
2014-06-09,0.00048782868424446235,102.52000000000004
2014-06-10,-0.0016595893885718027,102.35000000000004
2014-06-11,-0.002837436471473609,102.05999999999999
2014-06-12,-0.0035335725813112617,101.69999999999997
2014-06-13,0.0034355862013395466,102.04999999999998
2014-06-16,-0.0021581330722799663,101.82999999999996
2014-06-17,0.003039665035924344,102.14000000000001
2014-06-18,-0.002254350378895431,101.91000000000003
2014-06-19,0.0,101.91000000000003
2014-06-20,0.0014708047952227687,102.05999999999999
2014-06-23,-0.0012745724555038862,101.92999999999999
2014-06-24,0.00039234919581332406,101.97000000000004
2014-06-25,-0.00107933091967638,101.85999999999999
2014-06-26,-0.0012770766508012343,101.73000000000002
2014-06-27,-0.0036437087927732037,101.36000000000003
2014-06-30,-0.0005921247582465483,101.29999999999997
2014-07-01,0.0021694121514945763,101.51999999999997
2014-07-02,0.0024595417977080203,101.76999999999998
2014-07-03,0.004020598698811995,102.18
2014-07-04,-0.0007832387320325651,102.09999999999995
2014-07-07,-0.002746176696429181,101.82000000000002
2014-07-08,-0.002458332522780715,101.56999999999996
2014-07-09,0.0004921502141765899,101.62000000000002
2014-07-10,-0.003055243100000382,101.30999999999997
2014-07-11,0.0004934129472982107,101.36000000000003
2014-07-14,0.0016757853002475898,101.53000000000002
2014-07-15,0.0014763055680671044,101.68
2014-07-16,-9.83525941284924e-05,101.67000000000004
2014-07-17,-0.005127710673315633,101.15
2014-07-18,0.0016792615197198657,101.32
2014-07-21,0.0006906418310137497,101.38999999999997
2014-07-22,0.0006901651740554016,101.45999999999995
2014-07-23,9.855615244802607e-05,101.47
2014-07-24,0.003345142828113268,101.81000000000004
2014-07-25,9.821735508541707e-05,101.82000000000002
2014-07-28,0.00029459419862476466,101.85000000000001
2014-07-29,0.002549520894631563,102.11
2014-07-30,0.006540117996636674,102.77999999999997
2014-07-31,9.729046074724579e-05,102.78999999999998
2014-08-01,-0.0017526781507131162,102.60999999999996
2014-08-04,-0.0002924119129952274,102.57999999999997
2014-08-05,9.748013849897319e-05,102.58999999999997
2014-08-06,-0.0048856849186966755,102.09000000000003
2014-08-07,0.0,102.09000000000003
2014-08-08,-0.0004898839073135264,102.04000000000002
2014-08-11,0.0013710706290410712,102.18
2014-08-12,0.0006848310202594021,102.25000000000003
2014-08-13,0.001563569164434675,102.40999999999998
2014-08-14,0.0001952743610971197,102.42999999999999
2014-08-15,-0.000879035071497114,102.34000000000003
2014-08-18,0.0021473897954136234,102.55999999999997
2014-08-19,0.0032124632153589516,102.88999999999997
2014-08-20,0.008130913056017874,103.72999999999998
2014-08-21,0.000867260955346616,103.82000000000002
2014-08-22,0.0009627419632609602,103.92
2014-08-25,0.0010579467204596682,104.02999999999999
2014-08-26,0.00019223375683985466,104.05000000000001
2014-08-27,-0.0019240025175220055,103.85000000000002
2014-08-28,-0.001445435086639968,103.7
2014-08-29,0.0033694376041619734,104.05000000000001
2014-09-01,0.0028790806835656824,104.34999999999995
2014-09-02,0.006876161177474138,105.06999999999995
2014-09-03,-0.0026684472138329696,104.79000000000002
2014-09-04,0.004475132438782836,105.26000000000003
2014-09-05,-0.0017115151082940372,105.08000000000001
2014-09-08,0.008905790742320896,106.02000000000001
2014-09-09,0.0015080115958649998,106.17999999999996
2014-09-10,0.006009407756098817,106.81999999999996
2014-09-11,0.002617802542078884,107.09999999999998
2014-09-12,0.002052048103720061,107.31999999999995
2014-09-15,-0.001491980881015209,107.15999999999997
2014-09-16,-0.0003733432934902581,107.12000000000003
2014-09-17,0.011601596551986226,108.36999999999998
2014-09-18,0.0029484956401919504,108.69000000000001
2014-09-19,0.0029398275651715267,109.00999999999999
2014-09-22,-0.0015607072252219467,108.83999999999996
2014-09-23,0.00036744442816516454,108.87999999999997
2014-09-24,0.0011932627970567822,109.00999999999999
2014-09-25,-0.0024799094224929874,108.73999999999995
2014-09-26,0.004862171864879805,109.27
2014-09-29,0.0017373021331179572,109.45999999999998
2014-09-30,0.0016430857188129977,109.63999999999999
2014-10-01,-0.0070477615414965555,108.86999999999996
2014-10-02,-0.004234174219887699,108.41000000000003
2014-10-03,0.012284716282080055,109.75
2014-10-06,-0.008877557960466298,108.77999999999997
2014-10-07,-0.007011098830069784,108.01999999999995
2014-10-08,0.0005552984871988187,108.08
2014-10-09,-0.002315780757962571,107.82999999999998
2014-10-10,-0.0016706890836086785,107.65000000000002
2014-10-13,-0.007646437852575794,106.83000000000004
2014-10-14,0.0019638104221222363,107.04000000000003
2014-10-15,-0.010707343772557998,105.89999999999999
2014-10-16,0.0039581617976294226,106.32000000000002
2014-10-17,0.0051597281318152,106.86999999999999
2014-10-20,0.0006547869837802978,106.94000000000001
2014-10-21,0.00028049179745348596,106.96999999999996
2014-10-22,0.0015879691347748803,107.13999999999996
2014-10-23,0.010306976429784953,108.24999999999996
2014-10-24,-0.0010166829287401313,108.14
2014-10-27,-0.0030562654028321035,107.81000000000002
2014-10-28,0.0030562654028321035,108.14
2014-10-29,0.006819674389351604,108.87999999999997
2014-10-30,0.0029347049675942927,109.2
2014-10-31,0.027992798433593258,112.30000000000004
2014-11-03,0.015287709924868942,114.02999999999997
2014-11-04,-0.0039541372199805025,113.57999999999998
2014-11-05,0.009202115677632072,114.63000000000001
2014-11-06,0.004960198134872584,115.20000000000002
2014-11-07,-0.00583295085216573,114.53000000000004
2014-11-10,0.002790131725482148,114.85000000000002
2014-11-11,0.00797853508252988,115.77000000000002
2014-11-12,-0.0025947082538726463,115.47000000000003
2014-11-13,0.0022491358962213326,115.72999999999995
2014-11-14,0.004655180820530624,116.26999999999998
2014-11-17,0.0031771955798314266,116.64
2014-11-18,0.001884368865942676,116.85999999999997
2014-11-19,0.009453717727460287,117.96999999999998
2014-11-20,0.0019477501182469936,118.20000000000002
2014-11-21,-0.0033898337545119617,117.79999999999997
2014-11-24,0.0038973191751976444,118.25999999999998
2014-11-25,-0.0024552355389326763,117.96999999999998
2014-11-26,-0.0021214314884785423,117.72000000000006
2014-11-27,-0.0003398470720901159,117.68000000000004
2014-11-28,0.007871723748001713,118.60999999999996
2014-12-01,-0.0018565406176396237,118.38999999999994
2014-12-02,0.0067345990710725445,119.18999999999997
2014-12-03,0.0048543784647980814,119.76999999999995
2014-12-04,8.348987690087739e-05,119.77999999999994
2014-12-05,0.013516520719567993,121.41
2014-12-08,-0.006113700470374184,120.67000000000004
2014-12-09,-0.008154480200230907,119.68999999999997
2014-12-10,-0.01583190962725123,117.80999999999996
2014-12-11,0.00710482562374537,118.65000000000005
2014-12-12,0.0010108669043757956,118.76999999999998
2014-12-15,-0.008200578568662742,117.79999999999997
2014-12-16,-0.012041650263601156,116.38999999999999
2014-12-17,0.0191470768757922,118.64000000000004
2014-12-18,0.0015160450979179174,118.81999999999995
2014-12-19,0.00562294293406751,119.49
2014-12-22,0.004675636805600014,120.05000000000004
2014-12-23,0.0051512244182472244,120.67000000000004
2014-12-24,-0.00157578303392647,120.47999999999998
2014-12-25,-0.003325576726377122,120.07999999999996
2014-12-26,0.002578285621728682,120.38999999999997
2014-12-29,0.002157319124106216,120.65000000000003
2014-12-30,-0.009912204766881594,119.45999999999994
2014-12-31,0.0018399269220079617,119.68000000000004
2015-01-01,0.0007517227332476395,119.76999999999995
2015-01-02,0.00599352497576966,120.48999999999995
2015-01-05,-0.007163115752371496,119.63000000000005
2015-01-06,-0.01041938675926879,118.38999999999994
2015-01-07,0.007237870344906305,119.25000000000001
2015-01-08,0.0033486845859318493,119.65000000000003
2015-01-09,-0.00965785377919648,118.50000000000003
2015-01-12,-0.0015201421726418474,118.32
2015-01-13,-0.003386389961518077,117.91999999999996
2015-01-14,-0.0051011843317763095,117.31999999999995
2015-01-15,-0.009936693032764232,116.15999999999997
2015-01-16,0.012405514786459904,117.61000000000004
2015-01-19,-0.0005102908768668257,117.55000000000003
2015-01-20,0.01049345331536955,118.79
2015-01-21,-0.007266000199569689,117.92999999999999
2015-01-22,0.00465294185766485,118.48
2015-01-23,-0.006265366359428093,117.74000000000001
2015-01-26,0.006012127004678902,118.44999999999997
2015-01-27,-0.005078301222654069,117.85000000000001
2015-01-28,-0.0027190092373770014,117.53000000000004
2015-01-29,0.0061919702479205085,118.25999999999998
2015-01-30,-0.00695802552647784,117.44000000000004
2015-02-02,0.0011913881079026467,117.57999999999996
2015-02-03,-0.00025517798802976444,117.55000000000003
2015-02-04,-0.0024700834500093194,117.26000000000005
2015-02-05,0.002129744809780121,117.50999999999999
2015-02-06,0.012263865806049878,118.95999999999997
2015-02-09,-0.002777896478887598,118.62999999999998
2015-02-10,0.006553543872281686,119.41000000000003
2015-02-11,0.008671779515586842,120.44999999999999
2015-02-12,-0.011271252699626366,119.09999999999995
2015-02-13,-0.003195696942183801,118.71999999999998
2015-02-16,-0.002192428570251259,118.45999999999998
2015-02-17,0.006395174942961823,119.22000000000003
2015-02-18,-0.0036974832040668204,118.77999999999997
2015-02-19,0.0013461216907337814,118.94000000000001
2015-02-20,0.0005883589159010327,119.01000000000003
2015-02-23,-0.0016819447241527286,118.80999999999999
2015-02-24,0.0013457820182383173,118.96999999999996
2015-02-25,-0.001093309894027783,118.83999999999996
2015-02-26,0.004784898950886962,119.41000000000003
2015-02-27,0.0008371003334959326,119.50999999999998
2015-03-02,0.005091193236339997,120.11999999999999
2015-03-03,-0.003335560130631521,119.71999999999997
2015-03-04,-0.0005848686301153094,119.65000000000003
2015-03-05,0.004003675378901228,120.13000000000001
2015-03-06,0.00581010930593262,120.82999999999996
2015-03-09,0.0026448482233183412,121.15
2015-03-10,-0.0001650982338237128,121.13000000000002
2015-03-11,0.0025559646186090745,121.44000000000004
2015-03-12,-0.001318391753258652,121.28
2015-03-13,0.0008241985136479002,121.38000000000004
2015-03-16,-0.0004944375873288109,121.32000000000002
2015-03-17,0.00024724935222941724,121.34999999999995
2015-03-18,-0.010437470500018087,120.08999999999999
2015-03-19,0.005729247207162835,120.77999999999996
2015-03-20,-0.0062289973425011524,120.03000000000003
2015-03-23,-0.0025025038085013662,119.73
2015-03-24,-8.352474425432632e-05,119.71999999999997
2015-03-25,-0.0020066896365884546,119.48000000000005
2015-03-26,-0.0025140380290764597,119.18000000000002
2015-03-27,-0.0006714789575790192,119.09999999999995
2015-03-30,0.008028141462443017,120.05999999999999
2015-03-31,0.0004996252914324373,120.11999999999999
2015-04-01,-0.003085006824104397,119.75000000000004
2015-04-02,-0.00041762372709719386,119.70000000000005
2015-04-03,-0.006201310412028427,118.95999999999997
2015-04-06,0.004696419232607774,119.52
2015-04-07,0.006172344226915705,120.26000000000003
2015-04-08,-0.0011648224962934606,120.11999999999999
2015-04-09,0.003739254014090143,120.57000000000002
2015-04-10,-0.002990283813057104,120.20999999999995
2015-04-13,-0.0009154842302248056,120.09999999999998
2015-04-14,-0.006180592630486537,119.36000000000004
2015-04-15,-0.0019288026441817152,119.12999999999995
2015-04-16,-0.0011758778442070295,118.99000000000004
2015-04-17,-0.0007566522703257306,118.90000000000006
2015-04-20,0.0023521516220963434,119.18000000000002
2015-04-21,0.00401943264305249,119.65999999999997
2015-04-22,0.0020036740715827506,119.89999999999996
2015-04-23,-0.0028397246177309654,119.56000000000002
2015-04-24,-0.0049469769273029485,118.96999999999996
2015-04-27,0.0005042016913536784,119.02999999999994
2015-04-28,-0.0015975115853814614,118.83999999999996
2015-04-29,0.001513495622299743,119.02000000000002
2015-04-30,0.0026850158772298016,119.34000000000003
2015-05-01,0.006847625921888145,120.15999999999995
2015-05-04,-0.0004994589298865648,120.09999999999998
2015-05-05,-0.0023341124301587968,119.82
2015-05-06,-0.0032601909754435,119.42999999999998
2015-05-07,0.002508782048416869,119.73
2015-05-08,0.0005010020144871064,119.78999999999996
2015-05-11,0.0023346962993873177,120.07000000000001
2015-05-12,-0.0018339451622333414,119.85
2015-05-13,-0.0059416886798517865,119.14000000000001
2015-05-14,-8.393838927212016e-05,119.12999999999995
2015-05-15,0.0011744967793081429,119.26999999999998
2015-05-18,0.005935231634369487,119.98
2015-05-19,0.005900212404859495,120.69
2015-05-20,0.005371247884345287,121.34
2015-05-21,-0.002640701319976735,121.01999999999995
2015-05-22,0.004205324688533629,121.52999999999997
2015-05-25,0.00016455487942401703,121.55000000000004
2015-05-26,0.012508849691708512,123.08000000000001
2015-05-27,0.004620443513584149,123.65000000000002
2015-05-28,0.0023425835665360495,123.94
2015-05-29,0.0013706916074687214,124.11000000000004
2015-06-01,0.005223622598172106,124.75999999999996
2015-06-02,-0.005465372871318763,124.08000000000001
2015-06-03,0.0012886599721477765,124.23999999999995
2015-06-04,0.0009654063501214338,124.35999999999996
2015-06-05,0.010001283508608516,125.60999999999994
2015-06-08,-0.009117145686275308,124.46999999999996
2015-06-09,-0.0012058363935487648,124.31999999999998
2015-06-10,-0.01352411591483893,122.64999999999999
2015-06-11,0.006015300205944207,123.39
2015-06-12,-0.0001621008270689117,123.37000000000003
2015-06-15,0.00032417538171891636,123.41000000000004
2015-06-16,-0.0005673759017454927,123.34000000000002
2015-06-17,0.0005673759017454927,123.41000000000004
2015-06-18,-0.003734376802890793,122.95
2015-06-19,-0.002442997957703419,122.64999999999999
2015-06-22,0.005772139110520769,123.35999999999996
2015-06-23,0.004690667718942443,123.94
2015-06-24,-0.0008071676925442972,123.84000000000002
2015-06-25,-0.0019398648178263755,123.60000000000005
2015-06-26,0.0020206109117779647,123.85000000000002
2015-06-29,-0.010715257974013959,122.52999999999994
2015-06-30,-0.0003265039617605936,122.49000000000001
2015-07-01,0.005373730566953228,123.15000000000006
2015-07-02,-0.0008936188092132369,123.04000000000003
2015-07-03,-0.001952490044292432,122.79999999999995
2015-07-06,-0.0020379057389199318,122.55000000000003
2015-07-07,-0.00016321201276703334,122.52999999999994
2015-07-08,-0.015047769857869042,120.69999999999999
2015-07-09,0.005205977960295982,121.33000000000001
2015-07-10,0.01155419089716947,122.74000000000002
2015-07-13,0.00552487593196993,123.42000000000004
2015-07-14,-0.0005673299175557034,123.34999999999997
2015-07-15,0.0033183632894449033,123.75999999999995
2015-07-16,0.0030657547206960345,124.13999999999996
2015-07-17,-0.0005640385307259521,124.07000000000004
2015-07-20,0.001449742521957731,124.25
2015-07-21,-0.0030630364106292163,123.87000000000005
2015-07-22,0.0005649489678525299,123.94
2015-07-23,-0.00040350240631426004,123.88999999999996
2015-07-24,-0.0008074935839283981,123.78999999999998
2015-07-27,-0.004615205957294144,123.22
2015-07-28,0.002674556848194065,123.54999999999995
2015-07-29,0.0029902636739942423,123.91999999999997
2015-07-30,0.0017737648768934022,124.13999999999996
2015-07-31,-0.0017737648768934022,123.91999999999997
2015-08-03,0.0007260114060683165,124.01000000000003
2015-08-04,0.0029791881610616855,124.37999999999997
2015-08-05,0.0040118805314337536,124.88000000000001
2015-08-06,-0.001201875069559044,124.72999999999999
2015-08-07,-0.004177719581515582,124.20999999999997
2015-08-10,0.0032151783986744675,124.61000000000004
2015-08-11,0.003924557518089067,125.10000000000002
2015-08-12,-0.007220247973487304,124.19999999999999
2015-08-13,0.0016893934270214572,124.41000000000001
2015-08-14,-0.0008845644097341676,124.30000000000003
2015-08-17,0.0006433971590773524,124.37999999999997
2015-08-18,8.039554613059607e-05,124.39000000000003
2015-08-19,-0.004915994910658306,123.77999999999997
2015-08-20,-0.0032367725297230976,123.37999999999994
2015-08-21,-0.011166015194249646,122.00999999999995
2015-08-24,-0.030118749163698055,118.38999999999994
2015-08-25,0.003962070514970328,118.86000000000003
2015-08-26,0.008711732094953462,119.89999999999996
2015-08-27,0.009380386717044331,121.03000000000002
2015-08-28,0.0055205512429692405,121.70000000000003
2015-08-31,-0.0039519234703426775,121.22000000000001
2015-09-01,-0.015462940067688002,119.36000000000004
2015-09-02,0.008010723746078696,120.32000000000001
2015-09-03,-0.0021632423778328302,120.05999999999999
2015-09-04,-0.00895216185663461,118.99000000000004
2015-09-07,0.0023503746235151723,119.26999999999998
2015-09-08,0.004266896245738394,119.77999999999994
2015-09-09,0.005827037215267339,120.47999999999998
2015-09-10,0.0009125980639179687,120.59
2015-09-11,-0.00033175748832103835,120.55000000000001
2015-09-14,-0.0027412070161645374,120.21999999999996
2015-09-15,0.0016622344252859023,120.41999999999997
2015-09-16,0.0010789725908786352,120.55000000000001
2015-09-17,-0.004739542402233177,119.98
2015-09-18,0.0,119.98
2015-09-21,0.004573622375304787,120.52999999999996
2015-09-22,-0.0034074414851223978,120.11999999999999
2015-09-23,0.0013311150051986687,120.27999999999997
2015-09-24,-0.001830740296631106,120.05999999999999
2015-09-25,0.004072986803483225,120.55000000000001
2015-09-28,-0.005323143235838046,119.91000000000004
2015-09-29,-0.0016693101280633726,119.71000000000004
2015-09-30,0.0010853685056302353,119.83999999999996
2015-10-01,0.000667334025433064,119.91999999999997
2015-10-02,-0.0002501980747799948,119.88999999999999
2015-10-05,0.004660073341318238,120.44999999999999
2015-10-06,-0.0018281540740625601,120.23
2015-10-07,-0.0019148322047719546,119.99999999999997
2015-10-08,-0.0007502813907036554,119.91000000000004
2015-10-09,0.002831447594528136,120.24999999999997
2015-10-12,-0.001914513424503106,120.02000000000005
2015-10-13,-0.0024191878326149663,119.73
2015-10-14,-0.007629464801157226,118.81999999999995
2015-10-15,0.0004207160649380981,118.87000000000002
2015-10-16,0.0046162321263132355,119.42
2015-10-19,0.0005023022290631118,119.48000000000005
2015-10-20,0.002841623307869412,119.82
2015-10-21,0.0009176225878508859,119.93
2015-10-22,0.006068433768986026,120.66000000000001
2015-10-23,0.00652598243556568,121.44999999999999
2015-10-26,-0.003133764728532995,121.06999999999994
2015-10-27,-0.005134161658768122,120.44999999999999
2015-10-28,0.005051561402661164,121.06000000000003
2015-10-29,0.0004954992255967738,121.11999999999995
2015-10-30,-0.00421959009398698,120.60999999999997
2015-11-02,0.0011600929375310542,120.75000000000003
2015-11-03,0.0024813908513854344,121.05000000000004
2015-11-04,0.003957462498640929,121.52999999999997
2015-11-05,0.001726477183069619,121.74
2015-11-06,0.011353084739001318,123.12999999999994
2015-11-09,0.00032480714861371496,123.17000000000006
2015-11-10,-0.00040602542276957365,123.12
2015-11-11,-0.0024396206293708644,122.81999999999996
2015-11-12,-0.00187441479434991,122.59000000000002
2015-11-13,0.0002446882276387896,122.61999999999999
2015-11-16,0.004312982232005602,123.15000000000006
2015-11-17,0.002271069189290209,123.43000000000004
2015-11-18,0.0014572541438937492,123.60999999999994
2015-11-19,-0.006167348932542893,122.85000000000004
2015-11-20,0.0003255473293171107,122.88999999999997
2015-11-23,-0.0005697773952526575,122.81999999999996
2015-11-24,-0.0025272095951738294,122.50999999999999
2015-11-25,0.0015496924107862853,122.69999999999996
2015-11-26,-0.000815328214754274,122.60000000000001
2015-11-27,0.001792845399141818,122.81999999999996
2015-11-30,0.0021146815525883156,123.08000000000001
2015-12-01,-0.0018704514866527688,122.85000000000004
2015-12-02,0.0031695747612783265,123.23999999999995
2015-12-03,-0.005288219621563783,122.59000000000002
2015-12-04,0.004638868949396802,123.16000000000003
2015-12-07,0.001703647027073707,123.37000000000003
2015-12-08,-0.0038169535113841135,122.90000000000003
2015-12-09,-0.01211540686970114,121.42000000000003
2015-12-10,0.0013168726182879453,121.57999999999997
2015-12-11,-0.00593963138716358,120.86000000000001
2015-12-14,0.001322970260762446,121.01999999999995
2015-12-15,0.0051922480353567835,121.65000000000003
2015-12-16,0.004510977507963254,122.20000000000002
2015-12-17,0.0028600632366266865,122.55000000000003
2015-12-18,-0.011077036338908108,121.19999999999995
2015-12-21,-0.0004126263726789148,121.15
2015-12-22,-0.0008257638784670007,121.05000000000004
2015-12-23,-0.001157216197912092,120.91000000000004
2015-12-24,-0.004060835149854114,120.41999999999997
2015-12-25,-0.00016609916158127902,120.39999999999995
2015-12-28,-0.0001661267550954193,120.38000000000001
2015-12-29,0.0006643414959501825,120.46000000000001
2015-12-30,0.0002490143196096639,120.48999999999995
2015-12-31,-0.001578138954551278,120.30000000000003
2016-01-01,0.0,120.30000000000003
2016-01-04,-0.00734193186178711,119.42
2016-01-05,-0.0031031181859741963,119.05000000000004
2016-01-06,-0.004968222084053231,118.45999999999998
2016-01-07,-0.006776241412508988,117.66
2016-01-08,-0.0018715445701040778,117.44000000000004
2016-01-11,0.0026361680303210733,117.74999999999997
2016-01-12,-0.00110464386471687,117.62000000000002
2016-01-13,0.0003400204044998745,117.66
2016-01-14,0.0032244406384291935,118.04000000000005
2016-01-15,-0.008422356137819165,117.05000000000003
2016-01-18,0.002218809580709191,117.31000000000002
2016-01-19,0.0026390855141809055,117.62000000000002
2016-01-20,-0.006054681013082153,116.91000000000004
2016-01-21,0.006564668274454455,117.68000000000004
2016-01-22,0.009219773492966432,118.76999999999998
2016-01-25,-0.004134154801872292,118.28
2016-01-26,0.0010984833585885312,118.40999999999995
2016-01-27,0.0021090824876317527,118.65999999999995
2016-01-28,0.001263317639699224,118.80999999999999
2016-01-29,0.018512870280316562,121.03000000000002
2016-02-01,-0.0004958677787554322,120.97000000000003
2016-02-02,-0.008550963231393816,119.93999999999996
2016-02-03,-0.017324459870869724,117.87999999999995
2016-02-04,-0.009717918093848255,116.74000000000004
2016-02-05,0.0012840818440338353,116.89000000000003
2016-02-08,-0.009023392982272505,115.84000000000005
2016-02-09,-0.006408612909569733,115.1
2016-02-10,-0.01558564076552127,113.31999999999998
2016-02-11,-0.008062773488609842,112.41000000000001
2016-02-12,0.007003264295376788,113.2
2016-02-15,0.012029824136451595,114.56999999999996
2016-02-16,-0.004461364177140936,114.06000000000006
2016-02-17,0.0001753309375924772,114.08
2016-02-18,-0.007478808340037446,113.23000000000002
2016-02-19,-0.006112434320815652,112.53999999999996
2016-02-22,0.0032823271872981508,112.91
2016-02-23,-0.00719971111431672,112.09999999999998
2016-02-24,0.0006242475790179114,112.16999999999999
2016-02-25,0.0071952342399841385,112.98
2016-02-26,0.00889991335157081,113.98999999999997
2016-02-29,-0.011736291782119324,112.65999999999997
2016-03-01,0.011648560940286323,113.98000000000005
2016-03-02,-0.0046607831810030476,113.45000000000002
2016-03-03,0.0019373024727684651,113.67000000000003
2016-03-04,0.0007035441324401148,113.74999999999996
2016-03-07,-0.002817151260107842,113.43000000000005
2016-03-08,-0.0072553848620176,112.60999999999999
