date,forecast,lower_95,upper_95
2025-03-28,0.0011085462224880742,-0.013727292700966735,0.015944385145942867
2025-03-31,0.0003591088777108467,-0.014578639787692915,0.015296857543114658
2025-04-01,0.0012269743390573354,-0.013744842795123861,0.016198791473238695
2025-04-02,0.0008479910494823896,-0.014159211913055898,0.015855194012020676
2025-04-03,0.0005315802858760802,-0.014483146899841691,0.015546307471593936
2025-04-04,0.0003728070090321145,-0.014641974342970134,0.015387588361034326
2025-04-07,0.0006249658230377719,-0.014390283892956046,0.01564021553903168
2025-04-08,0.0009370958977291383,-0.014078452481408526,0.015952644276866844
2025-04-09,0.000769779968536737,-0.01424576164388728,0.015785321580960715
2025-04-10,0.0005147033149462604,-0.01450086219034358,0.015530268820236164
2025-04-11,0.00037971607697477914,-0.014635860449455883,0.015395292603405442
2025-04-14,0.0006325439923315422,-0.01438303319057918,0.015648121175242294
2025-04-15,0.0009386906113374874,-0.014076888028938781,0.01595426925161382
2025-04-16,0.0007680248981659377,-0.014247544983634813,0.015783594779966752
2025-04-17,0.0005131561355142018,-0.014502412968251215,0.015528725239279643
2025-04-18,0.00037944093617660383,-0.014636160502348464,0.01539504237470166
2025-04-21,0.0006329178253405105,-0.014382684064891814,0.015648519715572844
2025-04-22,0.0009389959116201024,-0.01407660524681071,0.015954597070050938
2025-04-23,0.0007680694008028266,-0.014247523049793258,0.015783661851398935
2025-04-24,0.0005130767763484264,-0.014502514896713151,0.015528668449410067
2025-04-25,0.00037938087306060766,-0.014636245216681243,0.015395006962802483
