date,Valor_Real,Valor_Predicho,Modelo,Version,RMSE,MAE,R2,SMAPE,Hyperparámetros,Tipo_Mercado,Periodo
2014-01-02,1.3555,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-03,1.3485,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-06,1.3524,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-07,1.3518,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-08,1.3532,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-09,1.3588,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-10,1.3633,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-13,1.3644,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-14,1.3636,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-15,1.3592,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-16,1.3679,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-17,1.369,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-21,1.3757,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-22,1.3732,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-23,1.3718,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-24,1.3737,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-27,1.3734,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-28,1.3745,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-29,1.3687,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-30,1.3708,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-01-31,1.3802,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-03,1.3734,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-04,1.3742,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-05,1.3732,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-06,1.3858,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-07,1.3876,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-10,1.3876,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-11,1.3859,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-12,1.3903,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-13,1.3868,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-14,1.3914,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-18,1.3933,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-19,1.3832,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-20,1.3778,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-21,1.3791,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-24,1.3838,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-25,1.3825,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-26,1.3781,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-27,1.3739,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-02-28,1.3752,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-03,1.377,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-04,1.3792,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-05,1.3766,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-06,1.3718,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-07,1.3702,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-10,1.374,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-11,1.3794,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-12,1.3855,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-13,1.3887,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-14,1.3883,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-17,1.3818,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-18,1.3812,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-19,1.3814,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-20,1.3814,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-21,1.3813,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-24,1.3791,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-25,1.3803,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-26,1.3816,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-27,1.383,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-28,1.3831,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-03-31,1.3849,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-04-01,1.3811,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-04-02,1.3866,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-04-03,1.3869,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-04-04,1.387,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-04-07,1.3874,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-04-08,1.3927,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-04-09,1.391,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
2014-04-10,1.384,1.05095,SVM,Trial_0,0.12664636971917279,0.10203486197684768,-1.459137915795678,9.058578039183868,"{""C"": 0.5449442757796263, ""epsilon"": 0.42528275255042614}",S&P500,Training
