date,forecast,lower_95,upper_95
2025-03-28,0.0005808737762120446,-0.010242534959419418,0.01140428251184358
2025-03-31,7.911977771049633e-05,-0.010744802710784953,0.01090304226620602
2025-04-01,0.00045853709294664795,-0.010365385498136644,0.011282459684030108
2025-04-02,0.0005850956862008273,-0.0102388210049746,0.011409012377376286
2025-04-03,0.00045422491688057893,-0.010369691774293362,0.011278141608054522
2025-04-04,0.0006396677244344734,-0.010274675914573064,0.011554011363442043
2025-04-07,8.221925754337787e-05,-0.010832145127252644,0.010996583642339403
2025-04-08,0.0004552698789847911,-0.010459094510643644,0.011369634268613326
2025-04-09,0.0006182186922792127,-0.010296139976469902,0.011532577361028386
2025-04-10,0.00046929948622135583,-0.01044505918252632,0.011383658154969032
2025-04-11,0.0006389633992493196,-0.010363462725541908,0.01164138952404058
2025-04-14,8.217042883512826e-05,-0.010920275980355915,0.011084616838026185
2025-04-15,0.00045531971957502027,-0.010547126694340958,0.011457766133491096
2025-04-16,0.0006177136510091499,-0.010384727039328478,0.011620154341346809
2025-04-17,0.000469069637700606,-0.010533371052635587,0.011471510328036831
2025-04-18,0.0006389741384021908,-0.01044961610501816,0.011727564381822575
2025-04-21,8.217117334771755e-05,-0.011006438922558964,0.011170781269254415
2025-04-22,0.00045531895963382934,-0.0106332911408972,0.011543929060164958
2025-04-23,0.0006177213515934269,-0.010470883025400389,0.01170632572858727
2025-04-24,0.00046907314230113607,-0.010619531234691242,0.011557677519293548
2025-04-25,0.0006389739746576404,-0.010533983578612502,0.011811931527927848
