date,Model,Valor_Real,Valor_Predicho,Zone
1970-01-01,CatBoost,-0.02896073206294947,0.0,A
1970-01-01,CatBoost,-0.04583713619308394,0.0,A
1970-01-01,CatBoost,-0.01551886299508831,0.0,A
1970-01-01,CatBoost,-0.01482887782851872,0.0,A
1970-01-01,CatBoost,-0.01399210701655473,0.0,A
1970-01-01,CatBoost,0.01571934207786807,0.0,A
1970-01-01,CatBoost,0.03424942744118264,0.0,A
1970-01-01,CatBoost,0.005331573067939521,0.0,A
1970-01-01,CatBoost,0.02770339855818738,0.0,A
1970-01-01,CatBoost,0.0312964196076424,0.0,A
1970-01-01,CatBoost,0.02748597654258034,0.0,A
1970-01-01,CatBoost,0.03302611367127506,0.0,A
1970-01-01,CatBoost,0.01294171174359238,0.0,A
1970-01-01,CatBoost,-0.0005512955445295953,0.0,A
1970-01-01,CatBoost,0.01693297156064721,0.0,A
1970-01-01,CatBoost,0.0383554647599591,0.0,A
1970-01-01,CatBoost,0.03390950686324357,0.0,A
1970-01-01,CatBoost,0.04534925618983876,0.0,A
1970-01-01,CatBoost,0.0413142149783372,0.0,A
1970-01-01,CatBoost,0.06226063554497463,0.0,A
1970-01-01,CatBoost,0.07450939781494315,0.0,A
1970-01-01,CatBoost,0.1006483154426612,0.0,A
1970-01-01,CatBoost,0.09649169364683408,0.0,A
1970-01-01,CatBoost,0.08869791666666682,0.0,A
1970-01-01,CatBoost,0.08607963405759445,0.0,A
1970-01-01,CatBoost,0.06559393256123802,0.0,A
1970-01-01,CatBoost,0.05893306492199302,0.0,A
1970-01-01,CatBoost,0.0656093742108188,0.0,A
1970-01-01,CatBoost,0.05336206032668622,0.0,A
1970-01-01,CatBoost,0.0429621535710738,0.0,A
1970-01-01,CatBoost,0.04183830463050264,0.0,A
1970-01-01,CatBoost,0.03028500619578689,0.0,A
1970-01-01,CatBoost,0.03892798323102253,0.0,A
1970-01-01,CatBoost,0.04051750075218141,0.0,A
1970-01-01,CatBoost,0.01091951183358852,0.0,A
1970-01-01,CatBoost,-0.004967783188234653,0.0,A
1970-01-01,CatBoost,0.00958843487240002,0.0,A
1970-01-01,CatBoost,0.009651368918652814,0.0,A
1970-01-01,CatBoost,0.03204715439100481,0.0,A
1970-01-01,CatBoost,0.01398294762484764,0.0,A
1970-01-01,CatBoost,0.006746337702390193,0.0,A
1970-01-01,CatBoost,0.007435303205870936,0.0,A
1970-01-01,CatBoost,0.01122997240911938,0.0,A
1970-01-01,CatBoost,-0.0006697603214850245,0.0,A
1970-01-01,CatBoost,-0.0002393031492294861,0.0,A
1970-01-01,CatBoost,0.005145715110127735,0.0,A
1970-01-01,CatBoost,-0.01126372320707181,0.0,A
1970-01-01,CatBoost,-0.003412645748412269,0.0,A
1970-01-01,CatBoost,-0.01084526471007952,0.0,A
1970-01-01,CatBoost,-0.02395352159626662,0.0,A
1970-01-01,CatBoost,-0.003572789634146312,0.0,A
1970-01-01,CatBoost,-0.0007216395650918583,0.0,A
1970-01-01,CatBoost,-0.00869481673632122,0.0,A
1970-01-01,CatBoost,-0.01320481927710848,0.0,A
1970-01-01,CatBoost,0.003030303030302939,0.0,A
1970-01-01,CatBoost,-0.005239742956005933,0.0,A
1970-01-01,CatBoost,-0.01524449639586978,0.0,A
1970-01-01,CatBoost,-0.003413968006242718,0.0,A
1970-01-01,CatBoost,-0.005039354962564802,0.0,A
1970-01-01,CatBoost,-0.01888333653661334,0.0,A
1970-01-01,CatBoost,-0.04006318207926474,0.0,A
1970-01-01,CatBoost,-0.03134285440429396,0.0,A
1970-01-01,CatBoost,-0.02398161887894301,0.0,A
1970-01-01,CatBoost,-0.01177653310354732,0.0,A
1970-01-01,CatBoost,-0.01335631193451103,0.0,A
1970-01-01,CatBoost,-0.01392277881441073,0.0,A
1970-01-01,CatBoost,-0.01148817535089408,0.0,A
1970-01-01,CatBoost,-0.01150955959288491,0.0,A
1970-01-01,CatBoost,-0.007742245732147102,0.0,A
1970-01-01,CatBoost,-0.002781030444964805,0.0,A
1970-01-01,CatBoost,-0.02285222546254229,0.0,A
1970-01-01,CatBoost,-0.03100476626065185,0.0,A
1970-01-01,CatBoost,-0.02272727272727271,0.0,A
1970-01-01,CatBoost,-0.02798398124633716,0.0,A
1970-01-01,CatBoost,-0.05316245979923984,0.0,A
1970-01-01,CatBoost,-0.04492148678195196,0.0,A
1970-01-01,CatBoost,-0.04856817844601613,0.0,A
1970-01-01,CatBoost,-0.05123813252422438,0.0,A
1970-01-01,CatBoost,-0.08817712604312378,0.0,A
1970-01-01,CatBoost,-0.05881776776531666,0.0,A
1970-01-01,CatBoost,-0.06242832211418603,0.0,A
1970-01-01,CatBoost,-0.06971106273500893,0.0,A
1970-01-01,CatBoost,-0.07734183423246688,0.0,A
1970-01-01,CatBoost,-0.09930727122995697,0.0,A
1970-01-01,CatBoost,-0.0931586608442504,0.0,A
1970-01-01,CatBoost,-0.07476952935468217,0.0,A
1970-01-01,CatBoost,-0.08723559445660112,0.0,A
1970-01-01,CatBoost,-0.08410315627405707,0.0,A
1970-01-01,CatBoost,-0.08742851604148494,0.0,A
1970-01-01,CatBoost,-0.07363373941973672,0.0,A
1970-01-01,CatBoost,-0.05073633739419736,0.0,A
1970-01-01,CatBoost,-0.03641874099468378,0.0,A
1970-01-01,CatBoost,-0.05637923340110085,0.0,A
1970-01-01,CatBoost,-0.03908958448475097,0.0,A
1970-01-01,CatBoost,-0.01420410683958617,0.0,A
1970-01-01,CatBoost,-0.02185223725286156,0.0,A
1970-01-01,CatBoost,-0.03654415969225966,0.0,A
1970-01-01,CatBoost,-0.0446175272089544,0.0,A
1970-01-01,CatBoost,-0.02031423583558156,0.0,A
1970-01-01,CatBoost,-0.0482360287230722,0.0,A
1970-01-01,CatBoost,-0.008243365420411597,0.0,A
1970-01-01,CatBoost,-0.008243365420411597,0.0,A
1970-01-01,CatBoost,0.007601126880348641,0.0,A
1970-01-01,CatBoost,0.03630398537083845,0.0,A
1970-01-01,CatBoost,0.02611021936864621,0.0,A
1970-01-01,CatBoost,0.005716083696051033,0.0,A
1970-01-01,CatBoost,0.03643918810931757,0.0,A
1970-01-01,CatBoost,0.009298171884849715,0.0,A
1970-01-01,CatBoost,0.02485395645246946,0.0,A
1970-01-01,CatBoost,0.03079116932502379,0.0,A
1970-01-01,CatBoost,0.004020204102669789,0.0,A
1970-01-01,CatBoost,-0.003712488398473823,0.0,A
1970-01-01,CatBoost,0.03956910141881242,0.0,A
1970-01-01,CatBoost,0.03869281045751638,0.0,A
1970-01-01,CatBoost,0.0406682328373793,0.0,A
1970-01-01,CatBoost,0.06382978723404253,0.0,A
1970-01-01,CatBoost,0.08006906226394728,0.0,A
1970-01-01,CatBoost,0.06862109923334403,0.0,A
1970-01-01,CatBoost,0.07419407095415509,0.0,A
1970-01-01,CatBoost,0.08774807282269959,0.0,A
1970-01-01,CatBoost,0.08440583440583449,0.0,A
1970-01-01,CatBoost,0.08301158301158296,0.0,A
1970-01-01,CatBoost,0.06346275585566574,0.0,A
1970-01-01,CatBoost,0.0521071206144903,0.0,A
1970-01-01,CatBoost,0.06403170299301286,0.0,A
1970-01-01,CatBoost,0.06872458024820105,0.0,A
1970-01-01,CatBoost,0.05453610896941652,0.0,A
1970-01-01,CatBoost,0.06688179878207468,0.0,A
1970-01-01,CatBoost,0.05539434138252664,0.0,A
1970-01-01,CatBoost,0.04314187631295785,0.0,A
1970-01-01,CatBoost,0.04512320328542097,0.0,A
1970-01-01,CatBoost,0.05423869164682737,0.0,A
1970-01-01,CatBoost,0.03877066167921961,0.0,A
1970-01-01,CatBoost,0.03896300025169896,0.0,A
1970-01-01,CatBoost,0.03325975719875585,0.0,A
1970-01-01,CatBoost,0.03639999999999999,0.0,A
1970-01-01,CatBoost,0.0321210910180838,0.0,A
1970-01-01,CatBoost,0.0332945991006921,0.0,A
1970-01-01,CatBoost,0.03890815864877095,0.0,A
1970-01-01,CatBoost,0.02628669079211909,0.0,A
1970-01-01,CatBoost,0.01256057758876472,0.0,A
1970-01-01,CatBoost,0.0110913052089523,0.0,A
1970-01-01,CatBoost,0.02271938092167258,0.0,A
1970-01-01,CatBoost,0.0272296764009472,0.0,A
1970-01-01,CatBoost,0.02068019210036276,0.0,A
1970-01-01,CatBoost,0.01517369242779076,0.0,A
1970-01-01,CatBoost,0.02081302398128293,0.0,A
1970-01-01,CatBoost,0.02488047614401401,0.0,A
1970-01-01,CatBoost,0.032258064516129,0.0,A
1970-01-01,CatBoost,0.02730978928238126,0.0,A
1970-01-01,CatBoost,0.02735890760842863,0.0,A
1970-01-01,CatBoost,0.02493863524791373,0.0,A
1970-01-01,CatBoost,0.01785888077858866,0.0,A
1970-01-01,CatBoost,0.01516546344299607,0.0,A
1970-01-01,CatBoost,0.007816672330922092,0.016997865553716185,A
1970-01-01,CatBoost,-0.003618294094944075,0.017446930341770306,A
1970-01-01,CatBoost,0.007405256279947814,0.01732854391392917,A
1970-01-01,CatBoost,0.008898885194601913,0.021284403499739833,A
1970-01-01,CatBoost,-0.007548265350558858,0.018782998866245387,A
1970-01-01,CatBoost,0.004260737548361648,0.022094509882037282,A
1970-01-01,CatBoost,0.004639578042586523,0.021485757019338265,A
1970-01-01,CatBoost,0.008178256611165446,0.021687681492879713,A
1970-01-01,CatBoost,0.01101033128001183,0.0175980644811895,A
1970-01-01,CatBoost,-0.008595850941221728,0.016074548627569088,A
1970-01-01,CatBoost,-0.0089782984444019,0.016402489098723442,A
1970-01-01,CatBoost,-0.01638871533618491,0.017479377759961064,A
1970-01-01,CatBoost,-0.01317862770376754,0.01605813426488735,A
1970-01-01,CatBoost,-0.02551408987052561,0.008919935079825525,A
1970-01-01,CatBoost,-0.02606544901065455,0.015845483109905287,A
1970-01-01,CatBoost,-0.02462347597418124,0.013653759975943943,A
1970-01-01,CatBoost,-0.01878944348823852,0.011158209151823587,A
1970-01-01,CatBoost,-0.01906312865216986,0.012145268053879072,A
1970-01-01,CatBoost,-0.007458048477315016,0.011189628412391489,A
1970-01-01,CatBoost,-0.002243222604047301,0.013234132691188895,A
1970-01-01,CatBoost,0.006888910299643447,0.015692228799274184,A
1970-01-01,CatBoost,0.01636566116302696,0.014653063903197358,A
1970-01-01,CatBoost,0.008503891611415293,0.012031627835144918,A
1970-01-01,CatBoost,0.01628380343123004,0.0166887673715456,A
1970-01-01,CatBoost,0.02349958558822118,0.018469756367491475,A
1970-01-01,CatBoost,0.02667511947722634,0.013396403825466108,A
1970-01-01,CatBoost,0.02041709202275044,0.01463595722964062,A
1970-01-01,CatBoost,0.0246271919172294,0.011876521893370883,A
1970-01-01,CatBoost,0.01328919593168298,0.01932494588839335,A
1970-01-01,CatBoost,0.02644708161782505,0.013830761364459047,A
1970-01-01,CatBoost,0.02490189428806744,0.010519396829778822,A
1970-01-01,CatBoost,0.02418645558487253,0.007572806138628429,A
1970-01-01,CatBoost,0.005999903227367431,0.008187377301337301,A
1970-01-01,CatBoost,0.01372606486908956,0.015880863019463363,A
1970-01-01,CatBoost,0.01167220160187532,0.0009083152182035594,A
1970-01-01,CatBoost,0.01862745098039209,0.004913667559080582,A
1970-01-01,CatBoost,0.009209179944452472,0.004856529840542991,A
1970-01-01,CatBoost,0.01718749999999991,0.0007828830491189158,A
1970-01-01,CatBoost,0.006165406290641107,-0.0024162343847777415,A
1970-01-01,CatBoost,-0.002439607749342265,-0.004647485975242166,A
1970-01-01,CatBoost,0.01109994737093922,-0.0020474751238793156,A
1970-01-01,CatBoost,-0.0293935496165022,-0.004769237019629975,A
1970-01-01,CatBoost,-0.0469725120289648,-0.00788062094205875,A
1970-01-01,CatBoost,-0.02904148783977112,-0.009498727155032796,A
1970-01-01,CatBoost,-0.0135759538893917,2.4157108948798245e-07,A
1970-01-01,CatBoost,-0.003039946800931004,-0.0007004125497711592,A
1970-01-01,CatBoost,0.001810299652232006,0.0033572834963274145,A
1970-01-01,CatBoost,-0.003081444960652324,0.004222382531494814,A
1970-01-01,CatBoost,-0.01112636712276882,0.005895125008316618,A
1970-01-01,CatBoost,-0.009154829880609783,0.017020536764319354,A
1970-01-01,CatBoost,-0.008319546206570494,0.017082933624541163,A
1970-01-01,CatBoost,0.01612518486713421,0.014729567881940197,A
1970-01-01,CatBoost,0.02794478380068299,0.013201015935491433,A
1970-01-01,CatBoost,0.03700669782681998,0.013808803687989457,A
1970-01-01,CatBoost,0.03905382573014737,0.016843686428498095,A
1970-01-01,CatBoost,0.04128970163618884,0.020483303189697682,A
1970-01-01,CatBoost,0.04369447663190429,0.019853447389877203,A
1970-01-01,CatBoost,0.04017857142857162,0.02073929142778847,A
1970-01-01,CatBoost,0.03585619225429659,0.01846247815230356,A
1970-01-01,CatBoost,0.04200632972091678,0.02075104839504685,A
1970-01-01,CatBoost,0.02455874698339078,0.017466417729066062,A
1970-01-01,CatBoost,0.0675370570334739,0.02323414248511891,A
1970-01-01,CatBoost,0.08397900524868773,0.023574324571824068,A
1970-01-01,CatBoost,0.06537007023230679,0.018231285821068057,A
1970-01-01,CatBoost,0.04626231408151416,0.020327868950946567,A
1970-01-01,CatBoost,0.03392253084949259,0.013421469780358129,A
1970-01-01,CatBoost,0.03362023871796072,0.024021386276999408,A
1970-01-01,CatBoost,0.0322887441152695,0.018459962347733356,A
1970-01-01,CatBoost,0.03274920999712738,0.02216401985126318,A
1970-01-01,CatBoost,0.03052817069105118,0.01846041576883311,A
1970-01-01,CatBoost,0.03160303160303157,0.01847873251609491,A
1970-01-01,CatBoost,0.02488379736137847,0.016712269519832373,A
1970-01-01,CatBoost,0.02044731424293489,0.013543553587116605,A
1970-01-01,CatBoost,0.01375400771339619,0.0032630532618559763,A
1970-01-01,CatBoost,0.01073220590968216,0.009655647880192934,A
1970-01-01,CatBoost,0.01016729827155927,0.012620144704772913,A
1970-01-01,CatBoost,0.01036221492343992,0.02543677163076642,A
1970-01-01,CatBoost,0.01075268817204278,0.018630638966147677,A
1970-01-01,CatBoost,0.006654958868656857,0.02122121773047143,A
1970-01-01,CatBoost,0.004233778186838455,0.01748974330024084,A
1970-01-01,CatBoost,0.01006835396268246,0.023060969998811912,A
1970-01-01,CatBoost,0.004091954022988453,0.02069648822069758,A
1970-01-01,CatBoost,0.00650219045423106,0.023389861811804528,A
1970-01-01,CatBoost,0.008159690208371817,0.028942684227533537,A
1970-01-01,CatBoost,0.004061663435798168,0.029577880197116276,A
1970-01-01,CatBoost,0.001105939818441648,0.026790574072367967,A
1970-01-01,CatBoost,-0.002116304747883602,0.019953407544858477,A
1970-01-01,CatBoost,0.004422332780541716,0.022837264124588967,A
1970-01-01,CatBoost,0.00885489105238757,0.02848433543125775,A
1970-01-01,CatBoost,0.003281264442184906,0.02396144266240607,A
1970-01-01,CatBoost,0.00309583217817222,0.02509023721751365,A
1970-01-01,CatBoost,-0.001328507948142432,0.024983495544207243,A
1970-01-01,CatBoost,-0.0004126736668348396,0.024591279071770323,A
1970-01-01,CatBoost,0.002200119173122017,0.017154901851637518,A
1970-01-01,CatBoost,0.004918409561020409,0.02228522329923285,A
1970-01-01,CatBoost,-0.002058742794400215,0.023834780582272105,A
1970-01-01,CatBoost,-0.02577720800329641,0.026208457548879134,A
1970-01-01,CatBoost,-0.0142452744041639,0.018022727611930914,A
1970-01-01,CatBoost,-0.02350564686438339,0.017242093673402355,A
1970-01-01,CatBoost,-0.02584547704151752,0.017807074317268648,A
1970-01-01,CatBoost,-0.01815272062185636,0.01502465349440232,A
1970-01-01,CatBoost,-0.02046797014515334,0.011005934279328437,A
1970-01-01,CatBoost,-0.01993035828828005,0.008622276472365874,A
1970-01-01,CatBoost,-0.02153733595500473,0.009990736511450568,A
1970-01-01,CatBoost,-0.005654132573319925,0.010180223593537256,A
1970-01-01,CatBoost,0.002163406214038988,0.015101708356296142,A
1970-01-01,CatBoost,-0.001982480405717024,0.020586137860990544,A
1970-01-01,CatBoost,-0.01573105852137235,0.014240371952599635,A
1970-01-01,CatBoost,-0.007444510822112838,0.0024860821736509163,A
1970-01-01,CatBoost,0.0002303192224422101,-0.002172566101056485,A
1970-01-01,CatBoost,-0.009120641208715363,0.004767767068882465,A
1970-01-01,CatBoost,-0.005366972477064191,0.007956401913931446,A
1970-01-01,CatBoost,-0.008623853211009225,0.013510731884364085,A
1970-01-01,CatBoost,-0.0164646695632289,0.014340551825146508,A
1970-01-01,CatBoost,-0.01212148934223767,0.017577876189085316,A
1970-01-01,CatBoost,-0.009398065373859676,0.019103025501431573,A
1970-01-01,CatBoost,0.01217219663502189,0.015229855754172983,A
1970-01-01,CatBoost,0.002176933765632105,0.012782431185134458,A
1970-01-01,CatBoost,0.004560413728255774,0.01431717702925181,A
1970-01-01,CatBoost,0.006303509267099328,0.015158107964620407,A
1970-01-01,CatBoost,-0.006845806361477358,0.016551138361047175,A
1970-01-01,CatBoost,-0.002898279730740416,0.016021289526539563,A
1970-01-01,CatBoost,-0.005890327707914533,0.015347277811725766,A
1970-01-01,CatBoost,-9.34666791290173e-05,0.017029319155536474,A
1970-01-01,CatBoost,-0.008691230178909826,0.02015610558006265,A
1970-01-01,CatBoost,-0.01648906852838494,0.013743642040136362,A
1970-01-01,CatBoost,-0.01085600776089068,0.012170661930786883,A
1970-01-01,CatBoost,0.002422999860211661,0.011526074954056213,A
1970-01-01,CatBoost,-0.007731839437011057,0.009620444229717532,A
1970-01-01,CatBoost,-0.01473703601363174,0.005624338645891281,A
1970-01-01,CatBoost,-0.008414299660638669,0.011335637984937873,A
1970-01-01,CatBoost,-0.01932389429506987,0.008094554295281001,A
1970-01-01,CatBoost,-0.01619470664445677,0.013063543106146608,A
1970-01-01,CatBoost,-0.01804231574052551,0.014245336737317893,A
1970-01-01,CatBoost,-0.02861508542853164,0.012420851130088829,A
1970-01-01,CatBoost,-0.03336727138097018,0.012640972586112197,A
1970-01-01,CatBoost,-0.03180572967451367,0.002840556163457482,A
1970-01-01,CatBoost,-0.01488191523778704,-0.007743796544634175,A
1970-01-01,CatBoost,0.001357233116488166,0.001917322914113602,A
1970-01-01,CatBoost,0.01126589379207199,-0.007098434777306022,A
1970-01-01,CatBoost,0.01636500046891132,-0.0076104958797284725,A
1970-01-01,CatBoost,0.0147210501640882,-0.006172749547292522,A
1970-01-01,CatBoost,0.01772866212085589,-0.006978261199917556,A
1970-01-01,CatBoost,0.01906898485698272,0.0026591870873099643,A
1970-01-01,CatBoost,0.01520309658163499,-0.0077896019278589045,A
1970-01-01,CatBoost,0.02138887591649929,0.00244002980220356,A
1970-01-01,CatBoost,0.01900803287875963,0.0003958331840154441,A
