date,Model,Valor_Real,Valor_Predicho,Zone
1970-01-01,SVM,0.02735890760842863,0.0,A
1970-01-01,SVM,0.02493863524791373,0.0,A
1970-01-01,SVM,0.01785888077858866,0.0,A
1970-01-01,SVM,0.01516546344299607,0.0,A
1970-01-01,SVM,0.007816672330922092,-0.0006195067958933917,A
1970-01-01,SVM,-0.003618294094944075,-0.00022820422283872238,A
1970-01-01,SVM,0.007405256279947814,-0.00130173989313314,A
1970-01-01,SVM,0.008898885194601913,-7.532013275653865e-05,A
1970-01-01,SVM,-0.007548265350558858,-0.0004869429440824066,A
1970-01-01,SVM,0.004260737548361648,-0.0005041985711675065,A
1970-01-01,SVM,0.004639578042586523,-0.001366884606820197,A
1970-01-01,SVM,0.008178256611165446,-0.00019731193530838492,A
1970-01-01,SVM,0.01101033128001183,0.0003300596639230005,A
1970-01-01,SVM,-0.008595850941221728,-0.00031399380342813504,A
1970-01-01,SVM,-0.0089782984444019,1.1998831796415643e-05,A
1970-01-01,SVM,-0.01638871533618491,-0.0002396371763434893,A
1970-01-01,SVM,-0.01317862770376754,-0.0011154694139865404,A
1970-01-01,SVM,-0.02551408987052561,-0.0019304774214044876,A
1970-01-01,SVM,-0.02606544901065455,-0.003422984309859496,A
1970-01-01,SVM,-0.02462347597418124,-0.0028859984755420995,A
1970-01-01,SVM,-0.01878944348823852,-0.0021118213216089823,A
1970-01-01,SVM,-0.01906312865216986,-0.0033299187187121396,A
1970-01-01,SVM,-0.007458048477315016,-0.0026490273911428455,A
1970-01-01,SVM,-0.002243222604047301,-0.003906016869394839,A
1970-01-01,SVM,0.006888910299643447,-0.00465884008145067,A
1970-01-01,SVM,0.01636566116302696,-0.00490554883597908,A
1970-01-01,SVM,0.008503891611415293,-0.0043179727854071245,A
1970-01-01,SVM,0.01628380343123004,-0.0030479731077262748,A
1970-01-01,SVM,0.02349958558822118,-0.0015856549260248806,A
1970-01-01,SVM,0.02667511947722634,-0.0010767127696306097,A
1970-01-01,SVM,0.02041709202275044,-0.0030585270385257504,A
1970-01-01,SVM,0.0246271919172294,-0.004301761539253025,A
1970-01-01,SVM,0.01328919593168298,-0.004743521044668124,A
1970-01-01,SVM,0.02644708161782505,-0.004427947084217877,A
1970-01-01,SVM,0.02490189428806744,-0.0040041088276939404,A
1970-01-01,SVM,0.02418645558487253,-0.0039164727412156555,A
1970-01-01,SVM,0.005999903227367431,-0.0033826954632188225,A
1970-01-01,SVM,0.01372606486908956,-0.004869755349019213,A
1970-01-01,SVM,0.01167220160187532,-0.005591790108212917,A
1970-01-01,SVM,0.01862745098039209,-0.005675783555772383,A
1970-01-01,SVM,0.009209179944452472,-0.003212201549737441,A
1970-01-01,SVM,0.01718749999999991,-0.0012711460574589203,A
1970-01-01,SVM,0.006165406290641107,-0.0015925407321107574,A
1970-01-01,SVM,-0.002439607749342265,-0.0017103822686877004,A
1970-01-01,SVM,0.01109994737093922,-0.0016435119934299011,A
1970-01-01,SVM,-0.0293935496165022,-0.0013720761805049234,A
1970-01-01,SVM,-0.0469725120289648,-0.0018084105958695376,A
1970-01-01,SVM,-0.02904148783977112,0.00015740656025541727,A
1970-01-01,SVM,-0.0135759538893917,0.0018059658994322506,A
1970-01-01,SVM,-0.003039946800931004,0.002017855758065422,A
1970-01-01,SVM,0.001810299652232006,0.0017983292626295375,A
1970-01-01,SVM,-0.003081444960652324,0.0013245961928051928,A
1970-01-01,SVM,-0.01112636712276882,0.0015919300785766574,A
1970-01-01,SVM,-0.009154829880609783,0.0014270892471234878,A
1970-01-01,SVM,-0.008319546206570494,0.001419756601905249,A
1970-01-01,SVM,0.01612518486713421,0.0013668096688928336,A
1970-01-01,SVM,0.02794478380068299,-0.00034511289854888966,A
1970-01-01,SVM,0.03700669782681998,-0.001963381806444474,A
1970-01-01,SVM,0.03905382573014737,-0.000987843187710745,A
1970-01-01,SVM,0.04128970163618884,-0.0016651568023748411,A
1970-01-01,SVM,0.04369447663190429,-0.00145650338713494,A
1970-01-01,SVM,0.04017857142857162,-0.0013229122070251356,A
1970-01-01,SVM,0.03585619225429659,-0.0015106519675358795,A
1970-01-01,SVM,0.04200632972091678,-0.000674078836437407,A
1970-01-01,SVM,0.02455874698339078,-0.0010034056718764908,A
1970-01-01,SVM,0.0675370570334739,-0.001936978024464485,A
1970-01-01,SVM,0.08397900524868773,0.0007861582461040836,A
1970-01-01,SVM,0.06537007023230679,0.0008085900332142695,A
1970-01-01,SVM,0.04626231408151416,0.0001954192206647179,A
1970-01-01,SVM,0.03392253084949259,0.0002722042658436577,A
1970-01-01,SVM,0.03362023871796072,0.0005509320180451874,A
1970-01-01,SVM,0.0322887441152695,0.0015247482300886003,A
1970-01-01,SVM,0.03274920999712738,0.0017952868431498833,A
1970-01-01,SVM,0.03052817069105118,0.0014730733516766306,A
1970-01-01,SVM,0.03160303160303157,0.0015972191457167759,A
1970-01-01,SVM,0.02488379736137847,0.0017699271421617105,A
1970-01-01,SVM,0.02044731424293489,0.0012096163805936713,A
1970-01-01,SVM,0.01375400771339619,0.0017593800012786834,A
1970-01-01,SVM,0.01073220590968216,0.00189421813322415,A
1970-01-01,SVM,0.01016729827155927,0.0019309018432240102,A
1970-01-01,SVM,0.01036221492343992,0.0021935522871657023,A
1970-01-01,SVM,0.01075268817204278,0.0011122252687894504,A
1970-01-01,SVM,0.006654958868656857,0.0007634062702756086,A
1970-01-01,SVM,0.004233778186838455,0.0005182460672344194,A
1970-01-01,SVM,0.01006835396268246,0.0006459858131028715,A
1970-01-01,SVM,0.004091954022988453,0.0008742629718297076,A
1970-01-01,SVM,0.00650219045423106,0.0008031777861383024,A
1970-01-01,SVM,0.008159690208371817,0.00031752815347484836,A
1970-01-01,SVM,0.004061663435798168,-0.0013649896702465983,A
1970-01-01,SVM,0.001105939818441648,-0.0011269061183691378,A
1970-01-01,SVM,-0.002116304747883602,-0.0015916376091854242,A
1970-01-01,SVM,0.004422332780541716,-0.0034311166333868756,A
1970-01-01,SVM,0.00885489105238757,-0.0029591420590669368,A
1970-01-01,SVM,0.003281264442184906,-0.0026670513646092006,A
1970-01-01,SVM,0.00309583217817222,-0.0026486179681859054,A
1970-01-01,SVM,-0.001328507948142432,-0.0022790549830516912,A
