date,forecast,lower_95,upper_95
2025-03-28,-0.0006314322378781125,-0.01266141575713541,0.011398551281379185
2025-03-31,-0.0010342823134223637,-0.01308179253245784,0.011013227905613113
2025-04-01,0.0004909546117778628,-0.011560594781312128,0.012542504004867854
2025-04-02,-0.00017603735342898636,-0.01228195963377289,0.011929884926914918
2025-04-03,-0.0007869418364389313,-0.01289496603711747,0.011321082364239607
2025-04-04,-0.000966285838663259,-0.013074440714593568,0.01114186903726705
2025-04-07,-0.0008201554450901659,-0.012928396663602144,0.011288085773421812
2025-04-08,-0.0001347462617886945,-0.012242992042631838,0.011973499519054449
2025-04-09,-0.00030281136676484294,-0.01241103990481526,0.011805417171285575
2025-04-10,-0.0007697303642234067,-0.012877958423260316,0.011338497694813503
2025-04-11,-0.0009407124698216144,-0.013048959234037556,0.011167534294394328
2025-04-14,-0.000813931368129413,-0.012922178115188455,0.01129431537892963
2025-04-15,-0.00013579551591568753,-0.012244041254823205,0.011972450222991829
2025-04-16,-0.000303997921150254,-0.012412225890242521,0.011804230047942014
2025-04-17,-0.0007700080182060793,-0.012878235239546796,0.011338219203134636
2025-04-18,-0.0009406564448179505,-0.013048903242202713,0.011167590352566814
2025-04-21,-0.0008138757396077015,-0.012922122529212928,0.011294371049997524
2025-04-22,-0.00013578329281473144,-0.012244029068908521,0.011972462483279059
2025-04-23,-0.00030400084050853215,-0.012412228850466889,0.011804227169449826
2025-04-24,-0.0007700106235933424,-0.012878237885607016,0.011338216638420332
2025-04-25,-0.0009406569794276261,-0.013048903826066997,0.011167589867211745
