Instrumento,Modelo,Observaciones,Fecha_Inicio,Fecha_Fin,MSE,RMSE,MAE,MAPE,R2,R2_adjusted,Hit_Direction,Amplitude_Score,Phase_Score,Weighted_Hit_Direction
EURUSD,ARIMA,252,2024-07-19,2025-03-27,1.5008411980158729e-05,0.0038740691759645606,0.002500464285714286,,-8.175495276097067e-05,-0.004082081972571983,15.139442231075698,9.875110285495481e-05,0.01359215009158074,0.0
EURUSD,SARIMAX_BASIC,252,2024-07-19,2025-03-27,8.82205375e-06,0.002970194227655828,0.0019040119047619047,,0.4121446687196898,0.40979324739456857,60.1593625498008,0.6621222948670618,0.1129246234293567,80.42082818392535
EURUSD,SARIMAX_EXTENDED,252,2024-07-19,2025-03-27,9.381396912698411e-06,0.0030629066118147336,0.002130769841269841,,0.37487297784981144,0.37237246976121074,56.573705179282875,0.6397772712471739,0.04063416100138497,74.80578996780403
