"Date","Price","Open","High","Low","Vol.","Change %"
"05/15/2025","15,774.63","15,738.00","15,800.88","15,532.63","","-0.07%"
"05/14/2025","15,786.13","15,656.38","15,949.63","15,656.38","","0.66%"
"05/13/2025","15,682.63","15,509.75","15,727.75","15,461.75","","0.94%"
"05/12/2025","15,536.25","15,784.75","15,869.75","15,531.75","","-1.67%"
"05/09/2025","15,799.88","15,510.75","15,802.63","15,473.25","","1.54%"
"05/08/2025","15,560.38","15,495.75","15,614.00","15,450.63","","0.26%"
"05/07/2025","15,519.88","15,613.00","15,727.50","15,444.38","","-0.92%"
"05/06/2025","15,664.38","15,533.75","15,690.00","15,507.75","","0.87%"
"05/02/2025","15,529.88","15,260.50","15,586.25","15,212.25","","2.05%"
"05/01/2025","15,218.63","15,303.50","15,440.38","15,165.13","","-0.81%"
"04/30/2025","15,342.50","15,558.50","15,622.13","15,342.50","","-1.42%"
"04/29/2025","15,564.00","15,613.13","15,658.00","15,510.38","","-0.47%"
"04/28/2025","15,637.63","15,516.50","15,720.88","15,439.00","","1.00%"
"04/25/2025","15,482.88","15,811.25","15,861.25","15,443.88","","-2.15%"
"04/24/2025","15,822.50","15,522.88","15,830.75","15,522.88","","1.83%"
"04/23/2025","15,537.75","15,742.50","15,817.88","15,537.75","","-0.91%"
"04/22/2025","15,680.63","15,651.00","15,746.13","15,573.75","","-0.21%"
"04/17/2025","15,712.88","15,562.13","15,735.38","15,557.38","","0.37%"
"04/16/2025","15,654.38","15,478.88","15,748.88","15,370.00","","0.91%"
"04/15/2025","15,512.63","15,273.88","15,666.63","15,273.88","","1.38%"
"04/14/2025","15,301.38","15,104.50","15,530.38","15,086.00","","1.58%"
"04/11/2025","15,063.13","14,667.25","15,320.50","14,667.25","","2.61%"
"04/10/2025","14,680.13","14,608.63","14,854.50","14,388.00","","4.14%"
"04/09/2025","14,097.00","14,133.88","14,352.63","13,972.00","","-0.78%"
"04/08/2025","14,208.13","14,476.00","14,624.38","14,076.25","","-1.69%"
"04/07/2025","14,452.63","13,942.75","14,856.50","13,820.75","","-1.52%"
"04/04/2025","14,676.25","15,668.00","15,714.75","14,633.88","","-6.65%"
"04/03/2025","15,721.50","15,855.00","15,898.00","15,681.00","","-1.36%"
"04/02/2025","15,937.75","16,149.63","16,153.00","15,936.38","","-0.76%"
"04/01/2025","16,059.25","15,926.63","16,183.63","15,918.63","","1.09%"
"03/31/2025","15,885.50","16,280.13","16,381.63","15,880.38","","-3.11%"
"03/28/2025","16,395.00","16,235.50","16,453.13","16,228.13","","1.11%"
"03/27/2025","16,214.38","16,158.13","16,299.63","16,087.13","","-0.10%"
"03/26/2025","16,230.75","16,158.63","16,287.88","16,002.38","","0.00%"
"03/25/2025","16,230.00","15,935.13","16,254.13","15,935.13","","1.44%"
"03/24/2025","16,000.38","16,062.50","16,212.75","15,979.75","","-0.67%"
"03/21/2025","16,108.00","16,196.13","16,293.00","16,025.63","","-1.02%"
"03/20/2025","16,273.75","16,384.00","16,406.00","16,039.50","","-0.59%"
"03/19/2025","16,371.00","16,194.88","16,588.13","16,194.88","","0.83%"
"03/18/2025","16,236.75","16,395.00","16,442.50","16,136.75","","-0.85%"
"03/17/2025","16,375.38","16,564.25","16,658.63","16,292.63","","-0.88%"
"03/14/2025","16,520.13","16,402.75","16,752.63","16,402.75","","0.49%"
"03/13/2025","16,438.88","16,658.25","16,675.75","16,340.63","","-1.17%"
"03/12/2025","16,632.75","16,459.25","16,735.38","16,418.75","","0.90%"
"03/11/2025","16,484.13","16,417.25","16,565.00","16,324.25","","0.34%"
"03/10/2025","16,428.50","16,407.25","16,679.25","16,378.00","","0.17%"
"03/07/2025","16,401.38","16,222.75","16,553.38","16,155.00","","0.96%"
"03/06/2025","16,244.88","15,878.50","16,306.13","15,873.75","","2.50%"
"03/05/2025","15,848.38","15,908.38","16,133.13","15,785.38","","-0.61%"
