date,sp500_close_log_d1,sp500_close_log_d1_inv
2014-04-03,-0.0011111994158709004,1.8888
2014-04-04,-0.0126270358279017,1.8651
2014-04-07,-0.010835393468773935,1.845
2014-04-08,0.0037868587314972,1.852
2014-04-09,0.010848073731519525,1.8722
2014-04-10,-0.021105687212325308,1.8331
2014-04-11,-0.009537454448697691,1.8157
2014-04-14,0.008172713674057697,1.8306
2014-04-15,0.006750896719144306,1.843
2014-04-16,0.010417604267636937,1.8623
2014-04-17,0.0013415257840870831,1.8648
2014-04-21,0.0038001490857361153,1.8719
2014-04-22,0.004051826196949215,1.8795
2014-04-23,-0.0021838140187079302,1.8754
2014-04-24,0.001704848574890283,1.8786
2014-04-25,-0.008124042544090493,1.8634
2014-04-28,0.0032147477321584628,1.8694
2014-04-29,0.00474958867089148,1.8783
2014-04-30,0.0030300637169338174,1.884
2014-05-01,-0.000159248348134855,1.8837
2014-05-02,-0.0013812156891985783,1.8811
2014-05-05,0.001911944923607245,1.8847
2014-05-06,-0.009060929703020859,1.8677
2014-05-07,0.0056061440509520555,1.8782
2014-05-08,-0.0013852631550821393,1.8756
2014-05-09,0.0015449777985924174,1.8785
2014-05-12,0.009641947976253173,1.8967
2014-05-13,0.0004216962795082768,1.8975
2014-05-14,-0.004754367117273395,1.8885
2014-05-15,-0.009416716300780448,1.8708
2014-05-16,0.003787984362429442,1.8779
2014-05-19,0.003826738658705864,1.8851
2014-05-20,-0.006546232696165499,1.8728
2014-05-21,0.00808343052874494,1.888
2014-05-22,0.002380638606158003,1.8925
2014-05-23,0.004218303117699551,1.9005
2014-05-27,0.005980502559054579,1.9119
2014-05-28,-0.0010989874722558968,1.9098
2014-05-29,0.005326661505725028,1.92
2014-05-30,0.0018732443816803501,1.9236
2014-06-02,0.0007275373183770473,1.925
2014-06-03,-0.0004156707947203797,1.9242
2014-06-04,0.0019210306782588837,1.9279
2014-06-05,0.006514344203537803,1.9405
2014-06-06,0.004575961094148706,1.9494
2014-06-09,0.0009741841978434529,1.9513
2014-06-10,-0.0002562722650554239,1.9508
2014-06-11,-0.0035432804678304786,1.9439
2014-06-12,-0.00712444933990497,1.9301
2014-06-13,0.0031554742578089323,1.9362
2014-06-16,0.0008260196649325646,1.9378
2014-06-17,0.0021650609003665,1.942
2014-06-18,0.007694318544806067,1.957
2014-06-19,0.0012766502436099003,1.9595
2014-06-20,0.0017336329041166554,1.9629
2014-06-23,-0.00015284677140958713,1.9626
2014-06-24,-0.00644075221460072,1.95
2014-06-25,0.004859966081893652,1.9595
2014-06-26,-0.0011744582247176227,1.9572
2014-06-27,0.0019396667813778024,1.961
2014-06-30,-0.00040803836126690474,1.9602
2014-07-01,0.006660759340300748,1.9733
2014-07-02,0.0006585780019690013,1.9746
2014-07-03,0.005454558978272295,1.9854
2014-07-07,-0.0038858518276422283,1.9777
2014-07-08,-0.007104104571794667,1.9637
2014-07-09,0.004623404653895324,1.9728
2014-07-10,-0.004114291517962387,1.9647
2014-07-11,0.0014749640290672161,1.9676
2014-07-14,0.004816598659650118,1.9771
2014-07-15,-0.0019238564054546714,1.9733
2014-07-16,0.0041973309997695996,1.9816
2014-07-17,-0.01192998386586841,1.9581
2014-07-18,0.010212724996458977,1.9782
2014-07-21,-0.0023280540905933345,1.9736
2014-07-22,0.005003674739237796,1.9835
2014-07-23,0.0017630025974321173,1.987
2014-07-24,0.0005031446647024707,1.988
2014-07-25,-0.004891218182473067,1.9783
2014-07-28,0.0003032447208116684,1.9789
2014-07-29,-0.004507592022823803,1.97
2014-07-30,5.0760133002425434e-05,1.9701
2014-07-31,-0.020201671423265566,1.9307
2014-08-01,-0.002852773012816723,1.9252
2014-08-04,0.007142517813697458,1.939
2014-08-05,-0.009743028979128376,1.9202
2014-08-06,0.0,1.9202
2014-08-07,-0.005535551238903036,1.9096
2014-08-08,0.011454878974766491,1.9316
2014-08-11,0.002740081848806697,1.9369
2014-08-12,-0.0016017777987463733,1.9338
2014-08-13,0.006648652245785369,1.9467
2014-08-14,0.004356858682043607,1.9552
2014-08-15,-5.114697083175024e-05,1.9551
2014-08-18,0.008454771765777691,1.9717
2014-08-19,0.005008484402927671,1.9816
2014-08-20,0.002469697079503841,1.9865
2014-08-21,0.002965645944474682,1.9924
2014-08-22,-0.002009646978610835,1.9884
2014-08-25,0.004766333685385815,1.9979
2014-08-26,0.0010505516361790646,2.0
2014-08-27,4.9998750041746476e-05,2.0001
2014-08-28,-0.001701361499272247,1.9967
2014-08-29,0.0033499193848119946,2.0034
2014-09-02,-0.0005492173790599963,2.0023
2014-09-03,-0.0007994004922334819,2.0007
2014-09-04,-0.0015006005216839924,1.9977
2014-09-05,0.00499326947484624,2.0077
2014-09-08,-0.003092888826904283,2.0015
2014-09-09,-0.00656660421211086,1.9884
2014-09-10,0.0036645707534221916,1.9957
2014-09-11,0.000901532666490068,1.9975
2014-09-12,-0.006025627069123574,1.9855
2014-09-15,-0.000705360770881458,1.9841
2014-09-16,0.007481644699975476,1.999
2014-09-17,0.0012998052122464854,2.0016
2014-09-18,0.004884136297733432,2.0114
2014-09-19,-0.0004972897809976118,2.0104
2014-09-22,-0.00804059567020654,1.9943
2014-09-23,-0.00578312441275719,1.9828
2014-09-24,0.0077868319408246345,1.9983
2014-09-25,-0.016295797380131538,1.966
2014-09-26,0.008508965439306904,1.9828
2014-09-29,-0.002524871310528254,1.9778
2014-09-30,-0.002784741426432813,1.9723
2014-10-01,-0.013321621021569086,1.9462
2014-10-02,0.0,1.9462
2014-10-03,0.011088230925155429,1.9679
2014-10-06,-0.001576525360220682,1.9648
2014-10-07,-0.015231454237721653,1.9351
2014-10-08,0.01731600643268516,1.9689
2014-10-09,-0.020888085917506904,1.9282
2014-10-10,-0.011527655495252809,1.9061
2014-10-13,-0.01661062313188144,1.8747
2014-10-14,0.0015989769956197275,1.8777
2014-10-15,-0.008127952345050815,1.8625
2014-10-16,0.00016106085450751095,1.8628
2014-10-17,0.012801540301884518,1.8868
2014-10-20,0.009074663941203931,1.904
2014-10-21,0.019400915380019534,1.9413
2014-10-22,-0.007341569527455127,1.9271
2014-10-23,0.012223262632022669,1.9508
2014-10-24,0.007049117404871574,1.9646
2014-10-27,-0.0015281954988769497,1.9616
2014-10-28,0.011858447379398562,1.985
2014-10-29,-0.001361127425125619,1.9823
2014-10-30,0.006235876380353722,1.9947
2014-10-31,0.011613258837035234,2.018
2014-11-03,-9.911293927533649e-05,2.0178
2014-11-04,-0.0028288562004774587,2.0121
2014-11-05,0.005699150643979745,2.0236
2014-11-06,0.003748647972687591,2.0312
2014-11-07,0.00034456449849884496,2.0319
2014-11-10,0.003144811200717079,2.0383
2014-11-11,0.0006866111108388973,2.0397
2014-11-12,-0.000735672805930343,2.0382
2014-11-13,0.0005395463037082271,2.0393
2014-11-14,0.00024515211811637627,2.0398
2014-11-17,0.0007350959631206022,2.0413
2014-11-18,0.005130596874074023,2.0518
2014-11-19,-0.001512011018459103,2.0487
2014-11-20,0.001999269226218625,2.0528
2014-11-21,0.005198855331264518,2.0635
2014-11-24,0.0028551399782137388,2.0694
2014-11-25,-0.0011604294890817934,2.067
2014-11-26,0.0028020695661318262,2.0728
2014-11-28,-0.002511835926015893,2.0676
2014-12-01,-0.006891558457020053,2.0534
2014-12-02,0.0064077889153904,2.0666
2014-12-03,0.003719002571845098,2.0743
2014-12-04,-0.001157686685662962,2.0719
2014-12-05,0.0016878455047413254,2.0754
2014-12-08,-0.007302302922764903,2.0603
2014-12-09,-0.00024271255671182157,2.0598
2014-12-10,-0.016496127759595858,2.0261
2014-12-11,0.004530465226727842,2.0353
2014-12-12,-0.016346708360229556,2.0023
2014-12-15,-0.006362906309408944,1.9896
2014-12-16,-0.008530450739371753,1.9727
2014-12-17,0.020173305557163013,2.0129
2014-12-18,0.02371186914708301,2.0612
2014-12-19,0.004598376891909894,2.0707
2014-12-22,0.003759765346713073,2.0785
2014-12-23,0.0017785473479603464,2.0822
2014-12-24,-0.0001440887589245765,2.0819
2014-12-26,0.003308800103191234,2.0888
2014-12-29,0.0008613677136874998,2.0906
2014-12-30,-0.004938992034269729,2.0803
2014-12-31,-0.010340254481638222,2.0589
2015-01-02,-0.0003400451807074045,2.0582
2015-01-05,-0.01843731740835941,2.0206
2015-01-06,-0.008948160719929321,2.0026
2015-01-07,0.0115677099752034,2.0259
2015-01-08,0.01771083475731461,2.0621
2015-01-09,-0.008424895823004874,2.0448
2015-01-12,-0.008101981418473625,2.0283
2015-01-13,-0.002616445596996475,2.023
2015-01-14,-0.005800279008570275,2.0113
2015-01-15,-0.00929077612063689,1.9927
2015-01-16,0.013309934531682277,2.0194
2015-01-20,0.0015339323624260492,2.0225
2015-01-21,0.004735371153250623,2.0321
2015-01-22,0.015188434481237745,2.0632
2015-01-23,-0.005540718913522702,2.0518
2015-01-26,0.0025797673048161274,2.0571
2015-01-27,-0.013507766679476063,2.0295
2015-01-28,-0.013542881293569065,2.0022
2015-01-29,0.009444818432370106,2.0212
2015-01-30,-0.013047344093789603,1.995
2015-02-02,0.012849422272262712,2.0208
2015-02-03,0.014346320536227197,2.05
2015-02-04,-0.00415496137282334,2.0415
2015-02-05,0.010234007449205551,2.0625
2015-02-06,-0.003399711870902933,2.0555
2015-02-09,-0.004290387352529512,2.0467
2015-02-10,0.010643309958299652,2.0686
2015-02-11,-4.8343042237108946e-05,2.0685
2015-02-12,0.009622398035763813,2.0885
2015-02-13,0.004061646964690024,2.097
2015-02-17,0.0015724397493415143,2.1003
2015-02-18,-0.00028571428765789,2.0997
2015-02-19,-0.0010959949632988186,2.0974
2015-02-20,0.006131635057962437,2.1103
2015-02-23,-0.00028436019148958547,2.1097
2015-02-24,0.0027454338933444733,2.1155
2015-02-25,-0.0007566085384816956,2.1139
2015-02-26,-0.0015149366150682964,2.1107
2015-02-27,-0.002941736795946892,2.1045
2015-03-02,0.006111011698654134,2.1174
2015-03-03,-0.004544171409442965,2.1078
2015-03-04,-0.004421945726190812,2.0985
2015-03-05,0.0011906180713548986,2.101
2015-03-06,-0.014236992383523273,2.0713
2015-03-09,0.003902961082392742,2.0794
2015-03-10,-0.017072875648894037,2.0442
2015-03-11,-0.001958672646557358,2.0402
2015-03-12,0.012518124549164567,2.0659
2015-03-13,-0.006069010932718832,2.0534
2015-03-16,0.01344769455128414,2.0812
2015-03-17,-0.0033209030640486414,2.0743
2015-03-18,0.012075473772148126,2.0995
2015-03-19,-0.004870139496042647,2.0893
2015-03-20,0.008957986238056437,2.1081
2015-03-23,-0.0017566770096094642,2.1044
2015-03-24,-0.006148878974399197,2.0915
2015-03-25,-0.01464169103300128,2.0611
2015-03-26,-0.0023802017406335807,2.0562
2015-03-27,0.002331682781840816,2.061
2015-03-30,0.012152927351411713,2.0862
2015-03-31,-0.008810629682154958,2.0679
2015-04-01,-0.003973258449283867,2.0597
2015-04-02,0.0035379395713365236,2.067
2015-04-06,0.006558032955026438,2.0806
2015-04-07,-0.002068850120867549,2.0763
2015-04-08,0.0026934747658006186,2.0819
2015-04-09,0.004457125588229638,2.0912
2015-04-10,0.005198781174640454,2.1021
2015-04-13,-0.0046251125481420186,2.0924
2015-04-14,0.0016236095443853404,2.0958
2015-04-15,0.005139931361600181,2.1066
2015-04-16,-0.0007598062859597299,2.105
2015-04-17,-0.011370816700333353,2.0812
2015-04-20,0.009183152347555845,2.1004
2015-04-21,-0.0014769995776550138,2.0973
2015-04-22,0.005088827475203783,2.108
2015-04-23,0.0023217807582212036,2.1129
2015-04-24,0.0022691826500620405,2.1177
2015-04-27,-0.004164109551817452,2.1089
2015-04-28,0.0027937608435761874,2.1148
2015-04-29,-0.003790036752060799,2.1068
2015-04-30,-0.010161573972234161,2.0855
2015-05-01,0.010873300888947557,2.1083
2015-05-04,0.002936442386595739,2.1145
2015-05-05,-0.011893575024573222,2.0895
2015-05-06,-0.004460759968937356,2.0802
2015-05-07,0.003742627083496597,2.088
2015-05-08,0.013368101838196256,2.1161
2015-05-11,-0.005116797064215861,2.1053
2015-05-12,-0.002949293356549032,2.0991
2015-05-13,-0.000285877646315158,2.0985
2015-05-14,0.010712018251525235,2.1211
2015-05-15,0.0007540412252274864,2.1227
2015-05-18,0.003057459048203981,2.1292
2015-05-19,-0.0006577402163365775,2.1278
2015-05-20,-0.0009403799827844006,2.1258
2015-05-21,0.002349293943362696,2.1308
2015-05-22,-0.002208180558523898,2.1261
2015-05-26,-0.010353968110132672,2.1042
2015-05-27,0.009130323379138439,2.1235
2015-05-28,-0.0012722947785100969,2.1208
2015-05-29,-0.006338415809388431,2.1074
2015-06-01,0.0020383501167682283,2.1117
2015-06-02,-0.0009949542431186842,2.1096
2015-06-03,0.0021308339620096373,2.1141
2015-06-04,-0.008693847960245193,2.0958
2015-06-05,-0.0014324597779618031,2.0928
2015-06-08,-0.006471583670830894,2.0793
2015-06-09,0.0004327443269841469,2.0802
2015-06-10,0.011946431560591164,2.1052
2015-06-11,0.0017560100380948906,2.1089
2015-06-12,-0.007042617735612211,2.0941
2015-06-15,-0.004642822747047082,2.0844
2015-06-16,0.005692841934777149,2.0963
2015-06-17,0.0019539167938675828,2.1004
2015-06-18,0.009854163499270707,2.1212
2015-06-19,-0.005294018792862842,2.11
2015-06-22,0.006048024483627734,2.1228
2015-06-23,0.0006592889336994867,2.1242
2015-06-24,-0.007371040744590052,2.1086
2015-06-25,-0.0029922366717691773,2.1023
2015-06-26,-0.0003806080259086686,2.1015
2015-06-29,-0.02111112040187124,2.0576
2015-06-30,0.0026694509505998942,2.0631
2015-07-01,0.006907405799810862,2.0774
2015-07-02,-0.00028886428394014896,2.0768
2015-07-06,-0.0038595184921778047,2.0688
2015-07-07,0.006023969446612765,2.0813
2015-07-08,-0.016763958478802188,2.0467
2015-07-09,0.0022449985026875563,2.0513
2015-07-10,0.012258202381262406,2.0766
2015-07-13,0.011014909508791249,2.0996
2015-07-14,0.004419634139574025,2.1089
2015-07-15,-0.0007115243522914927,2.1074
2015-07-16,0.007987376160410564,2.1243
2015-07-17,0.0010821238911478126,2.1266
2015-07-20,0.0007990787517723197,2.1283
2015-07-21,-0.004284880010897996,2.1192
2015-07-22,-0.0023621686232974115,2.1142
2015-07-23,-0.005692074945308656,2.1022
2015-07-24,-0.010760762865378748,2.0797
2015-07-27,-0.005835138201990886,2.0676
2015-07-28,0.012305481176168365,2.0932
2015-07-29,0.007330224644796601,2.1086
2015-07-30,0.0,2.1086
2015-07-31,-0.0022789868376754674,2.1038
2015-08-03,-0.0027607233489314043,2.098
2015-08-04,-0.0022427418557680046,2.0933
2015-08-05,0.0031003339803665764,2.0998
2015-08-06,-0.00774493520980446,2.0836
2015-08-07,-0.002883785522497906,2.0776
2015-08-10,0.01272196602564879,2.1042
2015-08-11,-0.00959824000724252,2.0841
2015-08-12,0.0009591866832957541,2.0861
2015-08-13,-0.001295119499892139,2.0834
2015-08-14,0.0038803373319045154,2.0915
2015-08-17,0.0051980374080382585,2.1024
2015-08-18,-0.002619485697591295,2.0969
2015-08-19,-0.008284496083139192,2.0796
2015-08-20,-0.021335827436560373,2.0357
2015-08-21,-0.03234944887455171,1.9709
2015-08-24,-0.04022177216635581,1.8932
2015-08-25,-0.013614334935310946,1.8676
2015-08-26,0.03829148771217894,1.9405
2015-08-27,0.02403251958759245,1.9877
2015-08-28,0.000603530672647401,1.9889
2015-08-31,-0.00843205117097201,1.9722
2015-09-01,-0.03005887655306627,1.9138
2015-09-02,0.01817431648281609,1.9489
2015-09-03,0.001128205247874492,1.9511
2015-09-04,-0.015443325285183773,1.9212
2015-09-08,0.024778937023032466,1.9694
2015-09-09,-0.014010557962431558,1.942
2015-09-10,0.005289794837486372,1.9523
2015-09-11,0.0044463825075897745,1.961
2015-09-14,-0.004087895319667356,1.953
2015-09-15,0.012770136145351163,1.9781
2015-09-16,0.00865762693645511,1.9953
2015-09-17,-0.002559278777423568,1.9902
2015-09-18,-0.016311592090605953,1.958
2015-09-21,0.004585995298603374,1.967
2015-09-22,-0.012430781344324071,1.9427
2015-09-23,-0.002009533073514036,1.9388
2015-09-24,-0.0034099748878118064,1.9322
2015-09-25,-0.0004658988048554802,1.9313
2015-09-28,-0.025964585705888443,1.8818
2015-09-29,0.001221487711289715,1.8841
2015-09-30,0.01887493273787222,1.92
2015-10-01,0.001977210696687992,1.9238
2015-10-02,0.01424466695533444,1.9514
2015-10-05,0.01807889987796729,1.987
2015-10-06,-0.003579625189164104,1.9799
2015-10-07,0.007998634087559298,1.9958
2015-10-08,0.008779862845110786,2.0134
2015-10-09,0.0007447310623975856,2.0149
2015-10-12,0.0012895547863833734,2.0175
2015-10-13,-0.00686364974440401,2.0037
2015-10-14,-0.004752504005007263,1.9942
2015-10-15,0.014783375677467236,2.0239
2015-10-16,0.004535378738017237,2.0331
2015-10-19,0.0002950722948525941,2.0337
2015-10-20,-0.001426990031790254,2.0308
2015-10-21,-0.005876995457061329,2.0189
2015-10-22,0.016505753710405302,2.0525
2015-10-23,0.010998972235596094,2.0752
2015-10-26,-0.0019293851248515237,2.0712
2015-10-27,-0.0025621826397448366,2.0659
2015-10-28,0.011741629530153896,2.0903
2015-10-29,-0.00043065292432942215,2.0894
2015-10-30,-0.004797552859537646,2.0794
2015-11-02,0.01180843170139656,2.1041
2015-11-03,0.0027053340024418837,2.1098
2015-11-04,-0.003561172776628263,2.1023
2015-11-05,-0.0011422589410077233,2.0999
2015-11-06,-0.0003334047803024154,2.0992
2015-11-09,-0.009861729595448843,2.0786
2015-11-10,0.0014902774192917523,2.0817
2015-11-11,-0.003223713908814152,2.075
2015-11-12,-0.01407448615322704,2.046
2015-11-13,-0.011305109343826114,2.023
2015-11-16,0.014817993518402517,2.0532
2015-11-17,-0.001364655636286849,2.0504
2015-11-18,0.016062270821175284,2.0836
2015-11-19,-0.0011525164548881195,2.0812
2015-11-20,0.003836567145995229,2.0892
2015-11-23,-0.0012452705282747223,2.0866
2015-11-24,0.001197404171134786,2.0891
2015-11-25,-9.573958839281804e-05,2.0889
2015-11-27,0.0005743000875720883,2.0901
2015-11-30,-0.0046517288052655426,2.0804
2015-12-01,0.010614491242812996,2.1026
2015-12-02,-0.011047193958764079,2.0795
2015-12-03,-0.01448282804049661,2.0496
2015-12-04,0.020332480317404422,2.0917
2015-12-07,-0.007004442377811393,2.0771
2015-12-08,-0.0065206597115679,2.0636
2015-12-09,-0.007783654787066663,2.0476
2015-12-10,0.002244012844680565,2.0522
2015-12-11,-0.019584348810945285,2.0124
2015-12-14,0.00470962375609163,2.0219
2015-12-15,0.01057742378406823,2.0434
2015-12-16,0.014429984381743477,2.0731
2015-12-17,-0.015164324610077773,2.0419
2015-12-18,-0.017987340718881417,2.0055
2015-12-21,0.007797988207645878,2.0212
2015-12-22,0.008768097156701793,2.039
2015-12-23,0.01233169430208847,2.0643
2015-12-24,-0.0015998839860847935,2.061
2015-12-28,-0.0021857932199801366,2.0565
2015-12-29,0.010592858245856207,2.0784
2015-12-30,-0.0072432592500594195,2.0634
2015-12-31,-0.00949536021854358,2.0439
2016-01-04,-0.015382643210779867,2.0127
2016-01-05,0.00198540790884405,2.0167
2016-01-06,-0.013177131020621458,1.9903
2016-01-07,-0.024000745268193735,1.9431
2016-01-08,-0.010918325326743306,1.922
2016-01-11,0.0008841043818980099,1.9237
2016-01-12,0.007767230433026073,1.9387
2016-01-13,-0.0252820987290423,1.8903
2016-01-14,0.01652670022704794,1.9218
2016-01-15,-0.021830908281738504,1.8803
2016-01-19,0.0005316886556558931,1.8813
2016-01-20,-0.011762954431067785,1.8593
2016-01-21,0.00520345566954572,1.869
2016-01-22,0.020075358385018394,1.9069
2016-01-25,-0.015750854168153694,1.8771
2016-01-26,0.014018797574527841,1.9036
2016-01-27,-0.010880580589802902,1.883
2016-01-28,0.0055079050376384275,1.8934
2016-01-29,0.02441690583239231,1.9402
2016-02-01,-0.00041241365673727604,1.9394
2016-02-02,-0.01894705857429635,1.903
2016-02-03,0.004979698404541377,1.9125
2016-02-04,0.001567398440012746,1.9155
2016-02-05,-0.018706908316708848,1.88
2016-02-08,-0.01424998667140387,1.8534
2016-02-09,-0.0006476684164222757,1.8522
2016-02-10,-0.00016198266820866003,1.8519
2016-02-11,-0.01238809648607997,1.8291
2016-02-12,0.019329766139667304,1.8648
2016-02-16,0.016381602371885906,1.8956
2016-02-17,0.016325184662632553,1.9268
2016-02-18,-0.004681900036485054,1.9178
2016-02-19,0.0,1.9178
2016-02-22,0.014340317705027528,1.9455
2016-02-23,-0.012516973186952551,1.9213
2016-02-24,0.004414330348627704,1.9298
2016-02-25,0.011284417050872686,1.9517
2016-02-26,-0.0018975824346757486,1.948
2016-02-29,-0.008143955119071178,1.9322
2016-03-01,0.023578639950637137,1.9783
2016-03-02,0.004136406220607292,1.9865
2016-03-03,0.0034674272787023064,1.9934
2016-03-04,0.00330545700872642,2.0
2016-03-07,0.0008995952428360043,2.0018
2016-03-08,-0.011303528958228837,1.9793
2016-03-09,0.005039571216242211,1.9893
2016-03-10,0.00015079544626317443,1.9896
2016-03-11,0.016252414168103968,2.0222
2016-03-14,-0.0012865556725382143,2.0196
2016-03-15,-0.0018337261983828457,2.0159
2016-03-16,0.005589784780496876,2.0272
2016-03-17,0.0065883516743300286,2.0406
2016-03-18,0.004400769901265034,2.0496
2016-03-21,0.0009753243726436933,2.0516
2016-03-22,-0.0008777491176509278,2.0498
2016-03-23,-0.00641137642175138,2.0367
2016-03-24,-0.0003928694250797671,2.0359
2016-03-28,0.0005401556761743809,2.037
2016-03-29,0.008797710703529305,2.055
2016-03-30,0.004321548884994808,2.0639
2016-03-31,-0.002037055704897983,2.0597
2016-04-01,0.00634000913746835,2.0728
2016-04-04,-0.003237578029137933,2.0661
2016-04-05,-0.01016718801291816,2.0452
2016-04-06,0.010457548061415745,2.0667
2016-04-07,-0.012072385338270819,2.0419
2016-04-08,0.002787628654439156,2.0476
2016-04-11,-0.002738655858817385,2.042
2016-04-12,0.009601165451911697,2.0617
2016-04-13,0.009990189503833014,2.0824
2016-04-14,0.00019206760838863524,2.0828
2016-04-15,-0.0010087667482079343,2.0807
2016-04-18,0.006514993103929223,2.0943
2016-04-19,0.0030988559040663333,2.1008
2016-04-20,0.0007613247417594948,2.1024
2016-04-21,-0.0051980374080382585,2.0915
2016-04-22,4.781143172261082e-05,2.0916
2016-04-25,-0.0018184433397775424,2.0878
2016-04-26,0.0018662524856760676,2.0917
2016-04-27,0.001671881733628089,2.0952
2016-04-28,-0.009302392662313586,2.0758
2016-04-29,-0.005071127237584405,2.0653
2016-05-02,0.0077652499101547034,2.0814
2016-05-03,-0.008685636537483332,2.0634
2016-05-04,-0.005978873078417712,2.0511
2016-05-05,-0.00024380135186696794,2.0506
2016-05-06,0.0031647907224375826,2.0571
2016-05-09,0.0007774916568340506,2.0587
2016-05-10,0.012406328419796941,2.0844
2016-05-11,-0.009592977708914652,2.0645
2016-05-12,-0.00019377028593303702,2.0641
2016-05-13,-0.008514416387556678,2.0466
2016-05-16,0.00977325261460471,2.0667
2016-05-17,-0.009480126421680724,2.0472
2016-05-18,0.00019536973784906042,2.0476
2016-05-19,-0.0037185677451661014,2.04
2016-05-20,0.0060113075967997975,2.0523
2016-05-23,-0.002097408275663515,2.048
2016-05-24,0.013627426523105002,2.0761
2016-05-25,0.006912138114116284,2.0905
2016-05-26,-0.00019136009243669871,2.0901
2016-05-27,0.0042967697157777485,2.0991
2016-05-31,-0.0010009295180407607,2.097
2016-06-01,0.001096203908356741,2.0993
2016-06-02,0.0028540189662330517,2.1053
2016-06-03,-0.002949293356549032,2.0991
2016-06-06,0.00489486542255313,2.1094
2016-06-07,0.0012791663475825166,2.1121
2016-06-08,0.0033087570364238594,2.1191
2016-06-09,-0.001700279066398136,2.1155
2016-06-10,-0.009212715933607507,2.0961
2016-06-13,-0.008143367477171815,2.0791
2016-06-14,-0.0018293862217282353,2.0753
2016-06-15,-0.0018327390101581242,2.0715
2016-06-16,0.0031329101417162386,2.078
2016-06-17,-0.003277743221844709,2.0712
2016-06-20,0.0057770235769222245,2.0832
2016-06-21,0.0027324386023607206,2.0889
2016-06-22,-0.0016769282611182046,2.0854
2016-06-23,0.013290023412613872,2.1133
2016-06-24,-0.03657622161214058,2.0374
2016-06-27,-0.01827733585867619,2.0005
2016-06-28,0.017639064080532507,2.0361
2016-06-29,0.01689879264992411,2.0708
2016-06-30,0.013478391923824051,2.0989
2016-07-01,0.0019039465030878944,2.1029
2016-07-05,-0.0068233594092100835,2.0886
2016-07-06,0.005300492318155325,2.0997
2016-07-07,-0.0008576329856726517,2.0979
2016-07-08,0.015138185866623854,2.1299
2016-07-11,0.003421530839061493,2.1372
2016-07-12,0.006947548519922964,2.1521
2016-07-13,0.0001393890117253882,2.1524
2016-07-14,0.0052824366382084875,2.1638
2016-07-15,-0.0009709860894658862,2.1617
2016-07-18,0.0024026255609036484,2.1669
2016-07-19,-0.0014316394714377623,2.1638
2016-07-20,0.004242766002956588,2.173
2016-07-21,-0.003595965333606843,2.1652
