Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
08/31/1984,0.593169784547903,0.546649202970036,0.585937459604218,0.502703031703934,0.113359641378501,0.491521087723869
09/07/1984,0.534518546212619,0.53479595896792,0.522022213223752,0.514518345774206,0.148257666839843,0.505065236797288
09/14/1984,0.479686433945015,0.514731029874322,0.462118438746821,0.520328095175796,0.181092339521928,0.517797700633682
09/21/1984,0.425249686903371,0.475725110947109,0.402844476958301,0.52072028074402,0.210913462797286,0.529792558452803
09/28/1984,0.370368616909853,0.417562796122669,0.343239519539904,0.516397661799178,0.236799086518316,0.541138595156069
10/05/1984,0.315024222155452,0.346843696530429,0.283247750076267,0.507908298393501,0.257830384507456,0.551930799114963
10/12/1984,0.258869872233314,0.269460556829253,0.22224247218783,0.495881506621552,0.273261371566353,0.56227575594205
10/19/1984,0.202693496081215,0.19357016654798,0.161285774081023,0.480432842844597,0.282234137688285,0.572266884532815
10/26/1984,0.148156724849832,0.126756354674475,0.102231142868696,0.461424340620321,0.284519461434251,0.58198799662464
11/02/1984,0.0965620597891861,0.0708773360474225,0.0473498655713791,0.43834355193497,0.279728125324195,0.59151148397075
11/09/1984,0.0483644129769814,0.0227052104126935,-0.00242499213705907,0.410713858951925,0.268427191539813,0.600894736462659
11/16/1984,0.00327277672911251,-0.020706334261374,-0.0469103499803781,0.378344396909993,0.251086763237397,0.610181957634781
11/23/1984,-0.038318601343274,-0.0592983046414418,-0.0857823838673416,0.341352991981239,0.228813250381833,0.6194055403156
11/30/1984,-0.0781085362377652,-0.0961440910728261,-0.120713867048603,0.300254057392587,0.20240492404669,0.628586050509585
12/07/1984,-0.116400933628764,-0.129928581473423,-0.152391950393278,0.255942730695615,0.172907656629192,0.637732423395234
12/14/1984,-0.156394569369159,-0.167036723273264,-0.18439704752475,0.209563501435193,0.141342316866607,0.646841808199172
12/21/1984,-0.198785702666706,-0.211421280819237,-0.21771079727912,0.162415994126859,0.108518636363131,0.655898992519989
12/28/1984,-0.242202507449868,-0.263432241832485,-0.251242613776255,0.115929724128691,0.0751785341344453,0.664879811973398
01/04/1985,-0.285825425985288,-0.323015815601385,-0.284749152806194,0.0716413130634438,0.0423195158493884,0.673750638883168
01/11/1985,-0.325053868617709,-0.380073442035013,-0.314577362218216,0.0313370681380407,0.0107630852153596,0.682468284915432
01/18/1985,-0.35489350502939,-0.420909244440187,-0.336077766226106,-0.00371972970298314,-0.0188543941425438,0.690982538695823
01/25/1985,-0.372565679985844,-0.437910683834114,-0.347040395944385,-0.0323976982619674,-0.045699699212511,0.699238559425481
02/01/1985,-0.376641458707642,-0.429039767828222,-0.345984179673572,-0.0541109401051463,-0.0693512265775579,0.707175781348521
02/08/1985,-0.368132078210653,-0.398626345722278,-0.334137206638696,-0.068549397085229,-0.0890433345058805,0.714731155880999
02/15/1985,-0.350913722210662,-0.360280055854027,-0.315309748642523,-0.0757500658313862,-0.104346786645097,0.721841552007408
02/22/1985,-0.328715405949758,-0.325716690384231,-0.293280425986273,-0.0759417873582782,-0.114958444897446,0.728444831517923
03/01/1985,-0.304997295186447,-0.300358095999953,-0.27181409322084,-0.0694357158015489,-0.120757922719367,0.734482582953869
03/08/1985,-0.283064293410369,-0.285935668745402,-0.254584237549055,-0.0567340678602546,-0.121822727967412,0.739902628745726
03/15/1985,-0.265664351759935,-0.278641275733915,-0.244198018607334,-0.0387298757305663,-0.118859731060693,0.744662678244124
03/22/1985,-0.253881632712073,-0.272914105893964,-0.241384787656991,-0.0166848362059088,-0.112735632977945,0.748734893042575
03/29/1985,-0.249504722034342,-0.26903040763336,-0.247328318188466,0.00783746639475843,-0.104491389135467,0.752106830538673
04/05/1985,-0.254877532099604,-0.274247525141401,-0.263444412584906,0.0329997689638116,-0.0952264747187402,0.754775324280178
04/12/1985,-0.269672942654265,-0.294169247761596,-0.288631913880709,0.0569255255713265,-0.0857662375584877,0.756756087093448
04/19/1985,-0.293185269285142,-0.33407168668979,-0.321500327757186,0.0777906271842723,-0.0767127335400789,0.758070932008689
04/26/1985,-0.322956447346411,-0.392571347370726,-0.358991468671092,0.0939347684592806,-0.0684895974737988,0.75874961639285
05/03/1985,-0.355187985852446,-0.461063696516868,-0.396923443473907,0.103884595559689,-0.0611037613119875,0.758832391928305
05/10/1985,-0.387799860432803,-0.53058679023043,-0.432796110989259,0.106454522328651,-0.0544248537684982,0.758374210699451
05/17/1985,-0.415899294561558,-0.583864632352367,-0.461015254377863,0.100662386418379,-0.0486150684426625,0.75744549877367
05/24/1985,-0.438071875268372,-0.613702476877488,-0.479843270279914,0.0860389867804582,-0.0433992677679542,0.756134789445497
05/31/1985,-0.452894905039241,-0.614772124210939,-0.487740852213169,0.0627204801576799,-0.0386349024480509,0.754549038348133
06/07/1985,-0.459351403184936,-0.585022141833447,-0.484073770450574,0.0314623348652329,-0.0339638421884379,0.75281283738695
06/14/1985,-0.456941864757844,-0.529853650614854,-0.469126195690069,-0.00632512429961221,-0.0292694612199318,0.751070507202801
06/21/1985,-0.446861544159899,-0.458411974990094,-0.445339122174358,-0.0488177123821178,-0.0242045640879902,0.749484627435957
06/28/1985,-0.429856425548944,-0.379736029580325,-0.414527307579613,-0.0940119140752403,-0.0189921762371675,0.74823184368615
07/05/1985,-0.408050015748694,-0.30443701286664,-0.38006243982471,-0.139805038521442,-0.0136792555973629,0.747502388057604
07/12/1985,-0.382371793396993,-0.239612823167393,-0.343562623425844,-0.184349586223212,-0.00910852324611258,0.747502296958602
07/19/1985,-0.353293732046371,-0.184151756726199,-0.30611299724552,-0.225980328555741,-0.00579429635126646,0.748405121154012
07/26/1985,-0.321099707503265,-0.135807637982149,-0.26827988992982,-0.26335808781197,-0.00439737401908897,0.750366596094537
08/02/1985,-0.286462759950202,-0.091354494972172,-0.23052819882331,-0.295621559885013,-0.0055205838489421,0.753500555265596
08/09/1985,-0.249435403752901,-0.0458670095064084,-0.192524478326686,-0.322294127833545,-0.00970091649023565,0.757866326540823
08/16/1985,-0.211538322273311,0.0013069490518704,-0.154869772439035,-0.343495498296854,-0.0173566983916511,0.763471325645753
08/23/1985,-0.17540991588875,0.0490157733460252,-0.119436590247032,-0.359519983417749,-0.0286568817432724,0.77027457869121
08/30/1985,-0.143736078946192,0.0945126412453122,-0.0880209839774902,-0.370879371419654,-0.0438522497558843,0.778187203266793
09/06/1985,-0.119582078640432,0.132907381406586,-0.0632211263995153,-0.378070209733357,-0.0628150411677874,0.787074091822515
09/13/1985,-0.10573605897702,0.158389126404255,-0.0477384556122131,-0.381495637654954,-0.0852574928488454,0.796746681576379
