date,forecast,lower_95,upper_95
2025-03-28,0.0001227257124785498,-0.010544346811389637,0.010789798236346735
2025-03-31,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-01,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-02,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-03,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-04,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-07,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-08,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-09,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-10,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-11,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-14,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-15,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-16,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-17,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-18,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-21,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-22,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-23,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-24,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
2025-04-25,0.00014045533020664975,-0.010526839164835433,0.010807749825248732
