date,eurusd_close_log_d1,dxy_index_raw_log_d1,interest_rate_diff_log,eu_consumer_confidence_raw_d1
2014-03-13,-0.0025206163646293023,-1.6295259370111028,-2.426447542436958,0.0
2014-03-14,0.003311499678672558,0.3312706137294263,-2.426447542436958,0.0
2014-03-15,0.0,0.0,-2.426447542436958,0.0
2014-03-16,0.0,0.0,-2.426447542436958,0.0
2014-03-17,0.00043112740482392775,0.0,-2.426447542436958,0.0
2014-03-18,0.0009334722251811978,0.11928061246824455,-2.426447542436958,0.0
2014-03-19,-0.0072753787504653,0.6647754911277944,-2.426447542436958,0.0
2014-03-20,-0.003911631209985333,3.6825417782641203,-2.426447542436958,0.0
2014-03-21,0.0009430883211965502,-0.8478947310117543,-2.426447542436958,0.0
2014-03-22,0.0,0.0,-2.426447542436958,0.0
2014-03-23,0.0,0.0,-2.426447542436958,0.0
2014-03-24,0.003402225584418661,-0.564600777095473,-2.426447542436958,0.0
2014-03-25,-0.0009398836682207312,-0.7152708821513825,-2.426447542436958,0.0
2014-03-26,-0.0031877155153906545,-0.6493196083906716,-2.426447542436958,0.0
2014-03-27,-0.0030523279511968093,-1.1645115881732246,-2.426447542436958,0.0
2014-03-28,0.0009457641387370375,0.21816023566374274,-2.426447542436958,0.0
2014-03-29,0.0,0.0,-2.426447542436958,0.0
2014-03-30,0.0,0.0,-2.426447542436958,0.0
2014-03-31,0.0013080446600153839,-0.7419735336322517,-2.426447542436958,0.0
2014-04-01,0.0015964011807737544,-0.7055202825697705,-2.323942221861149,-0.1999999999999993
2014-04-02,-0.0018869299451647614,1.1036156739300058,-2.323942221861149,0.0
2014-04-03,-0.0034929448990428935,1.1949562078880878,-2.323942221861149,0.0
2014-04-04,-0.0011670314964222217,-1.7361028856991194,-2.323942221861149,0.0
2014-04-05,0.0,0.0,-2.323942221861149,0.0
2014-04-06,0.0,0.0,-2.323942221861149,0.0
2014-04-07,0.0027694792134959623,-0.7782222611886583,-2.323942221861149,0.0
2014-04-08,0.003922428214896134,-2.563301448445737,-2.323942221861149,0.0
2014-04-09,0.004412463305842218,0.08181135839395418,-2.323942221861149,0.0
2014-04-10,0.002306972402301488,-0.9520211545140863,-2.323942221861149,0.0
2014-04-11,-0.00028808066457780557,0.760312935703714,-2.323942221861149,0.0
2014-04-12,0.0,0.0,-2.323942221861149,0.0
2014-04-13,0.0,0.0,-2.323942221861149,0.0
2014-04-14,-0.004692979986062273,0.9853139243377931,-2.323942221861149,0.0
2014-04-15,-0.0004343105388572299,0.8579746165597566,-2.323942221861149,0.0
2014-04-16,0.00014479113903526075,-0.014884172288060774,-2.323942221861149,0.0
2014-04-17,0.0,-0.3126591468646807,-2.323942221861149,0.0
2014-04-18,-7.239294895838855e-05,0.41267317318881913,-2.323942221861149,0.0
2014-04-19,0.0,0.0,-2.323942221861149,0.0
2014-04-20,0.0,0.0,-2.323942221861149,0.0
2014-04-21,-0.0015939722256221311,0.4212913022832691,-2.323942221861149,0.0
2014-04-22,0.0008697543492406923,0.2765230154259704,-2.323942221861149,0.0
2014-04-23,0.0009413810029361147,0.4088845219158618,-2.323942221861149,0.0
2014-04-24,0.0010128048322894379,-0.11645410009185458,-2.323942221861149,0.0
2014-04-25,7.230396590401922e-05,0.19546271893660044,-2.323942221861149,0.0
2014-04-26,0.0,0.0,-2.323942221861149,0.0
2014-04-27,0.0,0.0,-2.323942221861149,0.0
2014-04-28,0.0013005782180097736,-0.1479275046408645,-2.323942221861149,0.0
2014-04-29,-0.0027476517647890275,-0.6414716567606911,-2.323942221861149,0.0
2014-04-30,0.0039744244245070726,-0.8328102863563217,-2.323942221861149,0.0
2014-05-01,0.00021633315389940622,-0.11260488850252817,-2.323942221861149,0.40000000000000036
2014-05-02,7.210065254215081e-05,-0.3129103551236308,-2.323942221861149,0.0
2014-05-03,0.0,0.0,-2.323942221861149,0.0
2014-05-04,0.0,0.0,-2.323942221861149,0.0
2014-05-05,0.0002883506363692834,-0.5057947511197511,-2.323942221861149,0.0
2014-05-06,0.003812817107845423,-1.7990348852216385,-2.323942221861149,0.0
2014-05-07,-0.001221396135603403,0.007782372966781323,-2.323942221861149,0.0
2014-05-08,-0.005045055745828142,-0.38985041129070735,-2.323942221861149,0.0
2014-05-09,-0.006015164710664933,1.7512952231210865,-2.323942221861149,0.0
2014-05-10,0.0,0.0,-2.323942221861149,0.0
2014-05-11,0.0,0.0,-2.323942221861149,0.0
2014-05-12,-7.269290883876733e-05,-0.04598510121066738,-2.323942221861149,0.0
2014-05-13,-0.003933284989312336,0.13018178642679779,-2.323942221861149,0.0
2014-05-14,0.0008754012814652934,-0.4701110109242222,-2.323942221861149,0.0
2014-05-15,-0.0002917152879496343,0.6551797378621412,-2.323942221861149,0.0
2014-05-16,-0.0013137729062841497,-0.5924356004404151,-2.323942221861149,0.0
2014-05-17,0.0,0.0,-2.323942221861149,0.0
2014-05-18,0.0,0.0,-2.323942221861149,0.0
2014-05-19,0.0010949305813052757,-0.6295529347085735,-2.323942221861149,0.0
2014-05-20,-0.00036484366853678507,1.003481507211579,-2.323942221861149,0.0
2014-05-21,-0.001168395050401394,0.5550557435076703,-2.323942221861149,0.0
2014-05-22,-0.0023408935342174586,-0.4087779328168863,-2.323942221861149,0.0
2014-05-23,-0.0015391947920959104,0.05850041456924303,-2.323942221861149,0.0
2014-05-24,0.0,0.0,-2.323942221861149,0.0
2014-05-25,0.0,0.0,-2.323942221861149,0.0
2014-05-26,0.0008798299563091971,0.0,-2.323942221861149,0.0
2014-05-27,-0.0009531840733419394,0.8207481560255595,-2.323942221861149,0.0
2014-05-28,-0.003159328148599483,0.22346905519966248,-2.323942221861149,0.0
2014-05-29,0.0008826775122560138,-1.0854056412145294,-2.323942221861149,0.0
2014-05-30,0.0021299262578248213,0.3777454037729208,-2.323942221861149,0.0
2014-05-31,0.0,0.0,-2.323942221861149,0.0
2014-06-01,0.0,0.0,-2.232248088038298,0.09999999999999964
2014-06-02,-0.0026447267839947997,1.4298972659852032,-2.232248088038298,0.0
2014-06-03,0.0024245998432373406,0.31527682873965185,-2.232248088038298,0.0
2014-06-04,-0.0021303956634159404,0.4179139426113282,-2.232248088038298,0.0
2014-06-05,0.004402707434629616,-0.8962526549058155,-2.232248088038298,0.0
2014-06-06,-0.001245467027914171,-0.394758939435901,-2.232248088038298,0.0
2014-06-07,0.0,0.0,-2.232248088038298,0.0
2014-06-08,0.0,0.0,-2.232248088038298,0.0
2014-06-09,-0.0035985791413524204,0.3328543895231232,-2.232248088038298,0.0
2014-06-10,-0.0033162637710315024,0.6008987939379997,-2.232248088038298,0.0
2014-06-11,-0.001107869680137319,-0.5318518522008941,-1.6290094845029157,0.0
2014-06-12,0.0014030944221147812,-0.9465661723668887,-1.6290094845029157,0.0
2014-06-13,-0.0006643782771231233,0.6036284440675618,-1.6290094845029157,0.0
2014-06-14,0.0,0.0,-1.6290094845029157,0.0
2014-06-15,0.0,0.0,-1.6290094845029157,0.0
2014-06-16,0.0022865582523743377,-0.3151402967366612,-1.6290094845029157,0.0
2014-06-17,-0.0020650497787695343,1.3034926461592475,-1.6290094845029157,0.0
2014-06-18,0.003684602547375515,-0.1807599764315397,-1.6290094845029157,0.0
2014-06-19,0.0009557770091266349,-1.7899383065769983,-1.6290094845029157,0.0
2014-06-20,-0.0006615944667386353,0.042357525127620546,-1.6290094845029157,0.0
2014-06-21,0.0,0.0,-1.6290094845029157,0.0
2014-06-22,0.0,0.0,-1.6290094845029157,0.0
2014-06-23,0.00029409602447100225,-0.782640435510114,-1.6290094845029157,0.0
2014-06-24,0.00014701558391666536,0.4854734970986363,-1.6290094845029157,0.0
2014-06-25,0.0017625032101662441,-0.7418157960470567,-1.6290094845029157,0.0
2014-06-26,-0.0013215860954393643,-0.2271612704906163,-1.6290094845029157,0.0
2014-06-27,0.002641427906040217,-0.8904047114889406,-1.6290094845029157,0.0
2014-06-28,0.0,0.0,-1.6290094845029157,0.0
2014-06-29,0.0,0.0,-1.6290094845029157,0.0
2014-06-30,0.0032189653956421482,-1.1540082563143297,-1.6290094845029157,0.0
2014-07-01,-0.0008768725443117353,-0.41602651688063097,-1.673649491913866,-0.09999999999999964
2014-07-02,-0.0014631650865525314,0.6680132838336211,-1.673649491913866,0.0
2014-07-03,-0.0035938283573799246,0.4023434450875766,-1.673649491913866,0.0
2014-07-04,-0.0012498623102639161,0.0,-1.673649491913866,0.0
2014-07-05,0.0,0.0,-1.673649491913866,0.0
2014-07-06,0.0,0.0,-1.673649491913866,0.0
2014-07-07,0.0008089127918382566,0.3918716302287471,-1.673649491913866,0.0
2014-07-08,0.0005144222049874858,-0.3433221718042919,-1.673649491913866,0.0
2014-07-09,0.0024215752064628004,-0.5696725210798705,-1.673649491913866,0.0
2014-07-10,-0.0025685259782188274,0.5229212658946865,-1.673649491913866,0.0
2014-07-11,-7.348348461988508e-05,0.6104554711098535,-1.673649491913866,0.0
2014-07-12,0.0,0.0,-1.673649491913866,0.0
2014-07-13,0.0,0.0,-1.673649491913866,0.0
2014-07-14,0.0008080214932597585,-0.041913810442852334,-1.673649491913866,0.0
2014-07-15,-0.0035307134875867674,1.0140312670177265,-1.673649491913866,0.0
2014-07-16,-0.003395338366688372,0.11654063926572295,-1.673649491913866,0.0
2014-07-17,7.393442020298124e-05,0.3554483522053254,-1.673649491913866,0.0
2014-07-18,-0.00014787430710866412,0.013138298736350707,-1.673649491913866,0.0
2014-07-19,0.0,0.0,-1.673649491913866,0.0
2014-07-20,0.0,0.0,-1.673649491913866,0.0
2014-07-21,-7.39453544167934e-05,-0.3219771933632102,-1.673649491913866,0.0
2014-07-22,-0.0043724826027178865,0.14159721916398427,-1.673649491913866,0.0
2014-07-23,0.0,-0.21211046937780456,-1.673649491913866,0.0
2014-07-24,-7.427489140710009e-05,0.5286328249687984,-1.673649491913866,0.0
2014-07-25,-0.0025286343980595594,0.8698120885680324,-1.673649491913866,0.0
2014-07-26,0.0,0.0,-1.673649491913866,0.0
2014-07-27,0.0,0.0,-1.673649491913866,0.0
2014-07-28,0.0007443799658889416,0.0035766804157417696,-1.673649491913866,0.0
2014-07-29,-0.0022348042674221746,1.2760103401040794,-1.673649491913866,0.0
2014-07-30,-0.0009699683655469138,1.7992051194103644,-1.673649491913866,0.0
2014-07-31,-0.0005973715828779258,0.5889757939366274,-1.673649491913866,0.0
2014-08-01,0.0030577642499580726,0.16994106884231677,-1.673649491913866,-1.200000000000001
2014-08-02,0.0,0.0,-1.673649491913866,0.0
2014-08-03,0.0,0.0,-1.673649491913866,0.0
2014-08-04,-0.0005959031833693285,-0.16224227324300047,-1.673649491913866,0.0
2014-08-05,-0.0034333516335987024,1.3450691516472166,-1.673649491913866,0.0
2014-08-06,0.00044849754078157833,-0.3912388153836823,-1.673649491913866,0.0
2014-08-07,-0.0014209328195661786,0.16078381379779755,-1.673649491913866,0.0
2014-08-08,0.003585839790301526,-0.19921325945211593,-1.673649491913866,0.0
2014-08-09,0.0,0.0,-1.673649491913866,0.0
2014-08-10,0.0,0.0,-1.673649491913866,0.0
2014-08-11,-0.0018660203212712556,-0.7454621605121317,-1.673649491913866,0.0
2014-08-12,-0.0011960829713303922,0.26280004726479567,-1.673649491913866,0.0
2014-08-13,-0.00037406950647533854,-0.31371703669658935,-1.673649491913866,0.0
2014-08-14,-0.00014966699122453964,-0.6949472080755583,-1.673649491913866,0.0
2014-08-15,0.002690584582790312,-0.33623058262208594,-1.673649491913866,0.0
2014-08-16,0.0,0.0,-1.673649491913866,0.0
2014-08-17,0.0,0.0,-1.673649491913866,0.0
2014-08-18,-0.002690584582790312,-0.2503769499819656,-1.673649491913866,0.0
2014-08-19,-0.0032232702843920658,1.0890940187062241,-1.673649491913866,0.0
2014-08-20,-0.004590443399693667,0.9356255109696886,-1.673649491913866,0.0
2014-08-21,0.0017332985989138572,0.4687035172065768,-1.673649491913866,0.0
2014-08-22,-0.0029408459154593447,0.756897758582306,-1.673649491913866,0.0
2014-08-23,0.0,0.0,-1.673649491913866,0.0
2014-08-24,0.0,0.0,-1.673649491913866,0.0
2014-08-25,-0.0038588176358716475,0.676326186569068,-1.673649491913866,0.0
2014-08-26,-0.0018210794925760942,-0.31948726976990194,-1.673649491913866,0.0
2014-08-27,0.0018968858830910595,-1.0351653259649076,-1.673649491913866,0.0
2014-08-28,-0.0007583226267695031,0.049618323999442264,-1.673649491913866,0.0
2014-08-29,-0.003800262991182024,0.17953429612902644,-1.673649491913866,0.0
2014-08-30,0.0,0.0,-1.673649491913866,0.0
2014-08-31,0.0,0.0,-1.673649491913866,0.0
2014-09-01,-0.00038082181807580495,0.0,-1.673649491913866,-0.3999999999999986
2014-09-02,0.00030466905559756174,1.991676881911213,-1.673649491913866,0.0
2014-09-03,0.0014459117469056149,-1.1314210039101855,-1.673649491913866,0.0
2014-09-04,-0.015789398307637648,2.3134028644475855,-1.673649491913866,0.0
2014-09-05,0.00046342782941077854,-0.257225436949516,-1.673649491913866,0.0
2014-09-06,0.0,0.0,-1.673649491913866,0.0
2014-09-07,0.0,0.0,-1.673649491913866,0.0
2014-09-08,-0.004178602381274155,1.1524806750986891,-1.673649491913866,0.0
2014-09-09,0.003019629873720009,2.715703165296302,-1.673649491913866,0.0
2014-09-10,-0.001469962741963704,-0.09917989206098696,-1.3056416815409195,0.0
2014-09-11,0.0006965674984639736,0.31673063780947175,-1.3056416815409195,0.0
2014-09-12,0.0030128648848081196,0.9112765766836726,-1.3056416815409195,0.0
2014-09-13,0.0,0.0,-1.3056416815409195,0.0
2014-09-14,0.0,0.0,-1.3056416815409195,0.0
2014-09-15,-0.0018529962065463867,0.26017540380357845,-1.3056416815409195,0.0
2014-09-16,0.0014672383805229283,-1.5803773476296927,-1.3056416815409195,0.0
2014-09-17,-0.0072800817195700085,0.3634391783217633,-1.3056416815409195,0.0
2014-09-18,0.004420839402266286,1.2687259872015948,-1.3056416815409195,0.0
2014-09-19,-0.007301003305065307,1.2397296012156365,-1.3056416815409195,0.0
2014-09-20,0.0,0.0,-1.3056416815409195,0.0
2014-09-21,0.0,0.0,-1.3056416815409195,0.0
2014-09-22,0.0016357054704351504,0.7008897529745419,-1.3056416815409195,0.0
2014-09-23,-0.0003113567394967265,0.2823124664393304,-1.3056416815409195,0.0
2014-09-24,-0.005151431935280587,0.8466621265394332,-1.3056416815409195,0.0
2014-09-25,-0.002350361470581125,1.3951779808878177,-1.3056416815409195,0.0
2014-09-26,-0.005190323070692643,1.7819614822340515,-1.3056416815409195,0.0
2014-09-27,0.0,0.0,-1.3056416815409195,0.0
2014-09-28,0.0,0.0,-1.3056416815409195,0.0
2014-09-29,7.884259080837008e-05,0.8296814747973669,-1.3056416815409195,0.0
2014-09-30,-0.004187246884262752,0.9976665049175562,-1.3056416815409195,0.0
2014-10-01,-0.0006335630211135312,0.07225881725645873,-1.3056416815409195,0.5
2014-10-02,0.003558581905668712,-1.334852657185291,-1.3056416815409195,0.0
2014-10-03,-0.01207130286975755,3.886019821081933,-1.3056416815409195,0.0
2014-10-04,0.0,0.0,-1.3056416815409195,0.0
2014-10-05,0.0,0.0,-1.3056416815409195,0.0
2014-10-06,0.010807479636766731,-2.4789176803944364,-1.3056416815409195,0.0
2014-10-07,0.0012638232329908183,-0.6046603451569215,-1.3056416815409195,0.0
2014-10-08,0.005117919914905289,0.2788904449319613,-1.3056416815409195,0.0
2014-10-09,-0.003382766865002357,-1.8584479926603483,-1.3056416815409195,0.0
2014-10-10,-0.0049769032697530025,1.3987209196466788,-1.3056416815409195,0.0
2014-10-11,0.0,0.0,-1.3056416815409195,0.0
2014-10-12,0.0,0.0,-1.3056416815409195,0.0
2014-10-13,0.009850743591315908,0.0,-1.3056416815409195,0.0
2014-10-14,-0.007398695694745494,-0.11542155487212898,-1.3056416815409195,0.0
2014-10-15,0.013964296894496853,-0.2360854089912277,-1.3056416815409195,0.0
2014-10-16,-0.0022618268036758427,-0.38104865753231,-1.3056416815409195,0.0
2014-10-17,-0.00359825169209535,0.11382452558998898,-1.3056416815409195,0.0
2014-10-18,0.0,0.0,-1.3056416815409195,0.0
2014-10-19,0.0,0.0,-1.3056416815409195,0.0
2014-10-20,0.0028952639654292456,-0.11094988378291554,-1.3056416815409195,0.0
2014-10-21,-0.006585160203051471,-0.2219658139968553,-1.3056416815409195,0.0
2014-10-22,-0.005204648607046253,1.2076712858827496,-1.3056416815409195,0.0
2014-10-23,-0.0003163055537995507,0.8355691259954058,-1.3056416815409195,0.0
2014-10-24,0.0020541999796763466,-0.7311264229460144,-1.3056416815409195,0.0
2014-10-25,0.0,0.0,-1.3056416815409195,0.0
2014-10-26,0.0,0.0,-1.3056416815409195,0.0
2014-10-27,0.0021287507546067785,0.3734239562803651,-1.3056416815409195,0.0
2014-10-28,0.0029098365071792698,-1.8667411451544154,-1.3056416815409195,0.0
2014-10-29,-0.00812147180299555,-1.1680111357219796,-1.3056416815409195,0.0
2014-10-30,-0.0015053681090236581,2.539667918936364,-1.3056416815409195,0.0
2014-10-31,-0.007001938218655218,3.776894153177242,-1.3056416815409195,0.0
2014-11-01,0.0,0.0,-1.3056416815409195,-0.10000000000000142
2014-11-02,0.0,0.0,-1.3056416815409195,0.0
2014-11-03,-0.003359196952308019,2.373856796339884,-1.3056416815409195,0.0
2014-11-04,0.0049548570962007765,0.13622073519602856,-1.3056416815409195,0.0
2014-11-05,-0.00471453987631551,1.4226575922147484,-1.3056416815409195,0.0
2014-11-06,-0.009011244499897736,1.8305203696888812,-1.3056416815409195,0.0
2014-11-07,0.00636457334752305,-0.614779938441377,-1.3056416815409195,0.0
2014-11-08,0.0,0.0,-1.3056416815409195,0.0
2014-11-09,0.0,0.0,-1.3056416815409195,0.0
2014-11-10,-0.0025731760740290988,-0.5261195276404237,-1.3056416815409195,0.0
2014-11-11,0.004338401598598218,0.0,-1.3056416815409195,0.0
2014-11-12,-0.002890175422233382,-0.23072185904944284,-1.3056416815409195,0.0
2014-11-13,0.0029703389558848603,1.2136157077185865,-1.3056416815409195,0.0
2014-11-14,0.0036805930492282146,-0.07224600826637997,-1.3056416815409195,0.0
2014-11-15,0.0,0.0,-1.3056416815409195,0.0
2014-11-16,0.0,0.0,-1.3056416815409195,0.0
2014-11-17,-0.005766936287161795,0.7169669067163968,-1.3056416815409195,0.0
2014-11-18,0.006964206654070909,-1.1303031368760121,-1.3056416815409195,0.0
2014-11-19,0.0013551757823516974,1.263328851839672,-1.3056416815409195,0.0
2014-11-20,-0.00119564798429464,0.07326336549572042,-1.3056416815409195,0.0
2014-11-21,-0.012035770740820517,0.1915665217650824,-1.3056416815409195,0.0
2014-11-22,0.0,0.0,-1.3056416815409195,0.0
2014-11-23,0.0,0.0,-1.3056416815409195,0.0
2014-11-24,0.004349583981871741,0.750421228646155,-1.3056416815409195,0.0
2014-11-25,0.0025686320111029115,-0.7825322152775864,-1.3056416815409195,0.0
2014-11-26,0.0024820862256514087,-0.5320712618635363,-1.3056416815409195,0.0
2014-11-27,-0.003123625942923536,0.0,-1.3056416815409195,0.0
2014-11-28,-0.0012843154759420994,4.954995126279387,-1.3056416815409195,0.0
2014-11-29,0.0,0.0,-1.3056416815409195,0.0
2014-11-30,0.0,0.0,-1.3056416815409195,0.0
2014-12-01,0.0015249411037323302,-0.9817825019802785,-1.2199703353661915,0.7000000000000011
2014-12-02,-0.007082524575894589,3.078862500291688,-1.2199703353661915,0.0
2014-12-03,-0.00575109924219222,0.6778176910906067,-1.2199703353661915,0.0
2014-12-04,0.005427971361523065,-0.9824909850730312,-1.2199703353661915,0.0
2014-12-05,-0.007460905584742911,3.9185449448330947,-1.2199703353661915,0.0
2014-12-06,0.0,0.0,-1.2199703353661915,0.0
2014-12-07,0.0,0.0,-1.2199703353661915,0.0
2014-12-08,0.0025202240891115946,1.166696770844049,-1.2199703353661915,0.0
2014-12-09,0.004698267046543136,-2.770103296043759,-1.2199703353661915,0.0
2014-12-10,0.005882132910043358,1.1733646514058464,-1.2199703353661915,0.0
2014-12-11,-0.003057614226358002,2.3404733050815074,-1.2199703353661915,0.0
2014-12-12,0.0041014975668246245,-0.39326167016281927,-1.2199703353661915,0.0
2014-12-13,0.0,0.0,-1.2199703353661915,0.0
2014-12-14,0.0,0.0,-1.2199703353661915,0.0
2014-12-15,-0.0019280211627996646,1.655565457548236,-1.2199703353661915,0.0
2014-12-16,0.005932832282312256,-0.8147742559406708,-1.2199703353661915,0.0
2014-12-17,-0.013601272007773224,0.14707745252360485,-1.2199703353661915,0.0
2014-12-18,-0.004548046497904079,1.102674417912835,-1.2199703353661915,0.0
2014-12-19,-0.0048141743666087755,1.620349515466749,-1.2199703353661915,0.0
2014-12-20,0.0,0.0,-1.2199703353661915,0.0
2014-12-21,0.0,0.0,-1.2199703353661915,0.0
2014-12-22,0.0002453486006993022,-0.29660321145703256,-1.2199703353661915,0.0
2014-12-23,-0.004754107314812961,1.9368652505260797,-1.2199703353661915,0.0
2014-12-24,0.0018059436857078004,-0.24707238353884642,-1.2199703353661915,0.0
2014-12-25,0.00229376687773572,0.0,-1.2199703353661915,0.0
2014-12-26,-0.003771114487209959,0.0,-1.2199703353661915,0.0
2014-12-27,0.0,0.0,-1.2199703353661915,0.0
2014-12-28,0.0,0.0,-1.2199703353661915,0.0
2014-12-29,-0.001973198042178742,0.4038957837698767,-1.2199703353661915,0.0
2014-12-30,0.00041140412807189053,-1.5033785053074966,-1.2199703353661915,0.0
2014-12-31,-0.004865387076835481,0.9983264780707876,-1.2199703353661915,0.0
2015-01-01,0.00041324022241850944,0.0,-1.247600889125181,1.5999999999999996
2015-01-02,-0.0084640784121294,3.3714767090543236,-1.247600889125181,0.0
2015-01-03,0.0,0.0,-1.247600889125181,0.0
2015-01-04,0.0,0.0,-1.247600889125181,0.0
2015-01-05,-0.005766594894336979,3.224289708880779,-1.247600889125181,0.0
2015-01-06,-0.0036105669182598943,-1.1024808551861447,-1.247600889125181,0.0
2015-01-07,-0.004299269003646883,1.8261878011800767,-1.247600889125181,0.0
2015-01-08,-0.003808883524775708,-1.901460759089917,-1.247600889125181,0.0
2015-01-09,0.003977830982518332,-0.8595878342640928,-1.247600889125181,0.0
2015-01-10,0.0,0.0,-1.247600889125181,0.0
2015-01-11,0.0,0.0,-1.247600889125181,0.0
2015-01-12,-0.0005069280270773302,0.628290262677677,-1.247600889125181,0.0
2015-01-13,-0.005168408031195448,0.1776797190881669,-1.247600889125181,0.0
2015-01-14,0.0014430629387640892,-0.9741397071155684,-1.247600889125181,0.0
2015-01-15,-0.013750910613360923,-0.040151217423489066,-1.247600889125181,0.0
