date,eurusd_close_log_d1,dxy_index_raw_log_d1,interest_rate_diff_log,eu_consumer_confidence_raw_d1,norm_range,pct_gap,dxy_index_raw_log_d1_pre_scale,interest_rate_diff_log_pre_scale,eu_consumer_confidence_raw_d1_pre_scale,norm_range_pre_scale,pct_gap_pre_scale,dxy_index_raw_log_d1_unscaled,interest_rate_diff_log_unscaled,eu_consumer_confidence_raw_d1_unscaled,norm_range_unscaled,pct_gap_unscaled,dxy_index_raw_log_d1_pre_scale_unscaled,interest_rate_diff_log_pre_scale_unscaled,eu_consumer_confidence_raw_d1_pre_scale_unscaled,norm_range_pre_scale_unscaled,pct_gap_pre_scale_unscaled,eurusd_close_log_d1_inv,dxy_index_raw_log_d1_inv,interest_rate_diff_log_inv,eu_unemployment_lag1m_inv,eu_consumer_confidence_raw_d1_inv
2014-01-23,0.010866479906159188,-0.020170947895168368,-2.5625138611292404,0.0,1.3977588320866732,-0.1118789068544795,-0.020170947895168368,-2.5625138611292404,0.0,1.3977588320866732,-0.1118789068544795,-6.747873104639979e-05,-2.659260036932778,0.0,1.24141959982475,0.014764506127268415,-6.747873104639979e-05,-2.659260036932778,0.0,1.24141959982475,0.014764506127268415,1.3694,94.84149999999998,0.07,,-12.8
2014-01-24,-0.0013884323908263108,0.044122180806794815,-2.5625138611292404,0.0,-0.23361373702580354,-0.5293109920053461,0.044122180806794815,-2.5625138611292404,0.0,-0.23361373702580354,-0.5293109920053461,0.00014760381055545224,-2.659260036932778,0.0,0.563071297989034,0.007302468234262376,0.00014760381055545224,-2.659260036932778,0.0,0.563071297989034,0.007302468234262376,1.3675,94.85550000000003,0.07,,-12.8
2014-01-27,-0.00036569757218662957,0.15878594830513643,-2.5625138611292404,0.0,-0.4618232255201097,-0.5287434156177488,0.15878594830513643,-2.5625138611292404,0.0,-0.4618232255201097,-0.5287434156177488,0.0005311933953384695,-2.659260036932778,0.0,0.46817849305047265,0.007312614259597002,0.0005311933953384695,-2.659260036932778,0.0,0.46817849305047265,0.007312614259597002,1.367,94.90590000000003,0.07,,-12.8
2014-01-28,-0.00014631648281276943,-0.08158779937337576,-2.5625138611292404,0.0,-0.5320394714012248,0.6990747218848208,-0.08158779937337576,-2.5625138611292404,0.0,-0.5320394714012248,0.6990747218848208,-0.0002729391399549641,-2.659260036932778,0.0,0.43898156277436384,0.029261155815651495,-0.0002729391399549641,-2.659260036932778,0.0,0.43898156277436384,0.029261155815651495,1.3668,94.88000000000002,0.07,,-12.8
2014-01-29,-0.00043907794338782224,-0.056399950859530354,-2.5625138611292404,0.0,-0.12670734730282246,-0.5285339107529002,-0.056399950859530354,-2.5625138611292404,0.0,-0.12670734730282246,-0.5285339107529002,-0.0001886771576060653,-2.659260036932778,0.0,0.6075245205679969,0.007316359379571919,-0.0001886771576060653,-2.659260036932778,0.0,0.6075245205679969,0.007316359379571919,1.3662,94.86210000000003,0.07,,-12.8
2014-01-30,-0.007862773359028796,0.841113241322059,-2.5625138611292404,0.0,0.6122449974020666,-0.528354164280298,0.841113241322059,-2.5625138611292404,0.0,0.6122449974020666,-0.528354164280298,0.0028138119480409785,-2.659260036932778,0.0,0.9147915898192525,0.007319572536963035,0.0028138119480409785,-2.659260036932778,0.0,0.9147915898192525,0.007319572536963035,1.3555,95.1294,0.07,,-12.8
2014-01-31,-0.00517752635893548,0.15079131762459522,-2.5625138611292404,0.0,0.017308113297153215,-0.5251219633425709,0.15079131762459522,-2.5625138611292404,0.0,0.017308113297153215,-0.5251219633425709,0.0005044486168426232,-2.659260036932778,0.0,0.6674082313681792,0.007377351530799631,0.0005044486168426232,-2.659260036932778,0.0,0.6674082313681792,0.007377351530799631,1.3485,95.1774,0.07,,-12.8
2014-02-03,0.002887928253946237,0.21819854600628122,-2.5625138611292404,0.0,-0.5207984953212176,2.3808789239375545,0.21819854600628122,-2.5625138611292404,0.0,-0.5207984953212176,2.3808789239375545,0.0007299488887282379,-2.659260036932778,0.0,0.44365572315882906,0.05932517612161007,0.0007299488887282379,-2.659260036932778,0.0,0.44365572315882906,0.05932517612161007,1.3524,95.24689999999998,0.07,,-12.8
2014-02-04,-0.0004437541674772727,-0.6380899740058029,-2.5625138611292404,0.0,-0.7693918192840062,-0.5241759758661373,-0.6380899740058029,-2.5625138611292404,0.0,-0.7693918192840062,-0.5241759758661373,-0.0021346295654085523,-2.659260036932778,0.0,0.34028702470780886,0.00739426205264633,-0.0021346295654085523,-2.659260036932778,0.0,0.34028702470780886,0.00739426205264633,1.3518,95.04380000000002,0.07,,-12.8
2014-02-05,0.001035120240299725,-0.04812403101011629,-2.5625138611292404,0.0,-0.5747455305886345,-0.11016813187084264,-0.04812403101011629,-2.5625138611292404,0.0,-0.5747455305886345,-0.11016813187084264,-0.00016099137047387302,-2.659260036932778,0.0,0.4212237658882513,0.01479508803078858,-0.00016099137047387302,-2.659260036932778,0.0,0.4212237658882513,0.01479508803078858,1.3532,95.02850000000001,0.07,,-12.8
2014-02-06,0.004129799379875454,-0.9792593064769917,-2.5625138611292404,0.0,0.8192881642419011,-0.5244205166009891,-0.9792593064769917,-2.5625138611292404,0.0,0.8192881642419011,-0.5244205166009891,-0.003275957863253076,-2.659260036932778,0.0,1.000883132175453,0.007389890629617868,-0.003275957863253076,-2.659260036932778,0.0,1.000883132175453,0.007389890629617868,1.3588,94.71769999999998,0.07,,-12.8
2014-02-07,0.0033062739056551327,0.08835316349466621,-2.5625138611292404,0.0,-0.00011646405595307334,-0.11443184947477449,0.08835316349466621,-2.5625138611292404,0.0,-0.00011646405595307334,-0.11443184947477449,0.0002955716006773912,-2.659260036932778,0.0,0.66016284016725,0.014718869590813805,0.0002955716006773912,-2.659260036932778,0.0,0.66016284016725,0.014718869590813805,1.3633,94.74570000000001,0.07,,-12.8
2014-02-10,0.0008065403524067372,-0.08456606367892228,-2.5625138611292404,0.0,-0.8122016587893572,-1.348150098478411,-0.08456606367892228,-2.5625138611292404,0.0,-0.8122016587893572,-1.348150098478411,-0.00028290245437645467,-2.659260036932778,0.0,0.3224860744649633,-0.0073351426685240965,-0.00028290245437645467,-2.659260036932778,0.0,0.3224860744649633,-0.0073351426685240965,1.3644,94.71890000000003,0.07,,-12.8
2014-02-11,-0.0005865102807427469,-0.2563687023099942,-2.5625138611292404,0.0,-0.6177447008592688,0.2921913287392341,-0.2563687023099942,-2.5625138611292404,0.0,-0.6177447008592688,0.2921913287392341,-0.0008576411382250626,-2.659260036932778,0.0,0.4033440891757158,0.021987686895336186,-0.0008576411382250626,-2.659260036932778,0.0,0.4033440891757158,0.021987686895336186,1.3636,94.63770000000002,0.07,,-12.8
2014-02-12,-0.0032319699060257556,-0.05306926294049164,-2.5625138611292404,0.0,0.02236624902859397,-0.11733024118868456,-0.05306926294049164,-2.5625138611292404,0.0,0.02236624902859397,-0.11733024118868456,-0.0001775348654611264,-2.659260036932778,0.0,0.6695114773396031,0.01466705778820607,-0.0001775348654611264,-2.659260036932778,0.0,0.6695114773396031,0.01466705778820607,1.3592,94.62089999999998,0.07,,-12.8
2014-02-13,0.006380425737676332,0.0,-2.5625138611292404,0.0,0.3110044111475627,-0.11467416400667359,0.0,-2.5625138611292404,0.0,0.3110044111475627,-0.11467416400667359,0.0,-2.659260036932778,0.0,0.7895313984940363,0.014714537963506327,0.0,-2.659260036932778,0.0,0.7895313984940363,0.014714537963506327,1.3679,94.62089999999998,0.07,,-12.8
2014-02-14,0.0008038291930503316,-1.1071236620402585,-2.5625138611292404,0.0,-0.8323745811664397,-0.11990944395626918,-1.1071236620402585,-2.5625138611292404,0.0,-0.8323745811664397,-0.11990944395626918,-0.003703707937484424,-2.659260036932778,0.0,0.31409788166544705,0.014620951823978365,-0.003703707937484424,-2.659260036932778,0.0,0.31409788166544705,0.014620951823978365,1.369,94.27109999999998,0.07,,-12.8
2014-02-17,0.0011680538632744542,0.0,-2.5625138611292404,0.0,-0.9209887258696585,-2.163691615982292,0.0,-2.5625138611292404,0.0,-0.9209887258696585,-2.163691615982292,0.0,-2.659260036932778,0.0,0.2772508390485937,-0.021913805697587073,0.0,-2.659260036932778,0.0,0.2772508390485937,-0.021913805697587073,1.3706,94.27109999999998,0.07,,-12.8
2014-02-18,0.0037140923152265137,-0.2464795446506742,-2.5625138611292404,0.0,-0.24168523084763477,-0.5296686505229554,-0.2464795446506742,-2.5625138611292404,0.0,-0.24168523084763477,-0.5296686505229554,-0.0008245585179418313,-2.659260036932778,0.0,0.5597150541542517,0.007296074711804244,-0.0008245585179418313,-2.659260036932778,0.0,0.5597150541542517,0.007296074711804244,1.3757,94.19339999999998,0.07,,-12.8
2014-02-19,-0.001818909883412878,0.5915898932155264,-2.5625138611292404,0.0,-0.7120922341619375,-0.12454684749159962,0.5915898932155264,-2.5625138611292404,0.0,-0.7120922341619375,-0.12454684749159962,0.0019790708647668964,-2.659260036932778,0.0,0.36411302068161183,0.014538053354654213,0.0019790708647668964,-2.659260036932778,0.0,0.36411302068161183,0.014538053354654213,1.3732,94.37999999999998,0.07,,-12.8
2014-02-20,-0.0010200365183160032,0.8763532202262541,-2.5625138611292404,0.0,-0.25538950095128204,-0.530441432888013,0.8763532202262541,-2.5625138611292404,0.0,-0.25538950095128204,-0.530441432888013,0.0029317017502910048,-2.659260036932778,0.0,0.5540166204986187,0.0072822604136315895,0.0029317017502910048,-2.659260036932778,0.0,0.5540166204986187,0.0072822604136315895,1.3718,94.65709999999999,0.07,,-12.8
2014-02-21,0.0013840832659384184,0.0,-2.5625138611292404,0.0,-0.5898628657845983,-0.9378166288680567,0.0,-2.5625138611292404,0.0,-0.5898628657845983,-0.9378166288680567,0.0,-2.659260036932778,0.0,0.41493775933608623,0.0,0.0,-2.659260036932778,0.0,0.41493775933608623,0.0,1.3737,94.65709999999999,0.07,,-12.8
2014-02-24,-0.00021841214458340197,-0.7997161099370828,-2.5625138611292404,0.0,-0.4845807235368386,-0.9378166288680567,-0.7997161099370828,-2.5625138611292404,0.0,-0.4845807235368386,-0.9378166288680567,-0.002675324361372411,-2.659260036932778,0.0,0.45871559633027326,0.0,-0.002675324361372411,-2.659260036932778,0.0,0.45871559633027326,0.0,1.3734,94.40419999999996,0.07,,-12.8
2014-02-25,0.0008006114187244506,0.21935218493066905,-2.5625138611292404,0.0,-0.6604303917267142,-0.5305007564930778,0.21935218493066905,-2.5625138611292404,0.0,-0.6604303917267142,-0.5305007564930778,0.0007338082061538742,-2.659260036932778,0.0,0.3855947617315447,0.007281199941749599,0.0007338082061538742,-2.659260036932778,0.0,0.3855947617315447,0.007281199941749599,1.3745,94.47350000000002,0.07,,-12.8
2014-02-26,-0.004228644388079794,0.9537169775459916,-2.5625138611292404,0.0,0.11661552191733093,-0.9378166288680567,0.9537169775459916,-2.5625138611292404,0.0,0.11661552191733093,-0.9378166288680567,0.0031905100224678407,-2.659260036932778,0.0,0.7087016877328721,0.0,0.0031905100224678407,-2.659260036932778,0.0,0.7087016877328721,0.0,1.3687,94.77539999999998,0.07,,-12.8
2014-02-27,0.0015331267832331408,-0.3256717055958293,-2.5625138611292404,0.0,-0.11406628296591716,-0.5291020682486398,-0.3256717055958293,-2.5625138611292404,0.0,-0.11406628296591716,-0.5291020682486398,-0.001089483426635951,-2.659260036932778,0.0,0.6127808578931984,0.0073062029663176,-0.001089483426635951,-2.659260036932778,0.0,0.6127808578931984,0.0073062029663176,1.3708,94.67219999999998,0.07,,-12.8
2014-02-28,0.006833905186047762,-0.8990145073710721,-2.5625138611292404,0.0,0.7122692803133766,-0.9378166288680567,-0.8990145073710721,-2.5625138611292404,0.0,0.7122692803133766,-0.9378166288680567,-0.003007511519289352,-2.659260036932778,0.0,0.9563831328793002,0.0,-0.003007511519289352,-2.659260036932778,0.0,0.9563831328793002,0.0,1.3802,94.38790000000004,0.07,,-12.8
2014-03-03,-0.004938998999925559,0.0,-2.5625138611292404,0.0,-0.3970272512052283,-7.422762220751825,0.0,-2.5625138611292404,0.0,-0.3970272512052283,-7.422762220751825,0.0,-2.659260036932778,0.0,0.4951215960390212,-0.11592522822779641,0.0,-2.659260036932778,0.0,0.4951215960390212,-0.11592522822779641,1.3734,94.38790000000004,0.07,,-12.8
2014-03-04,0.0005823264103996806,0.8503857718402613,-2.5625138611292404,0.0,-0.5027234442333528,-0.5305007564930778,0.8503857718402613,-2.5625138611292404,0.0,-0.5027234442333528,-0.5305007564930778,0.0028448317392877343,-2.659260036932778,0.0,0.45117159074370417,0.007281199941749599,0.0028448317392877343,-2.659260036932778,0.0,0.45117159074370417,0.007281199941749599,1.3742,94.65679999999998,0.07,,-12.8
2014-03-05,-0.0007279610134386938,-0.5971359887358706,-2.5625138611292404,0.0,-0.8697114374975191,-0.12365912760216251,-0.5971359887358706,-2.5625138611292404,0.0,-0.8697114374975191,-0.12365912760216251,-0.0019976244543116195,-2.659260036932778,0.0,0.29857267695892753,0.01455392228205341,-0.0019976244543116195,-2.659260036932778,0.0,0.29857267695892753,0.01455392228205341,1.3732,94.46789999999997,0.07,,-12.8
2014-03-06,0.00913380760974386,-1.529406059433519,-2.5625138611292404,0.0,1.0327011137609219,-0.530441432888013,-1.529406059433519,-2.5625138611292404,0.0,1.0327011137609219,-0.530441432888013,-0.005116387225905683,-2.659260036932778,0.0,1.089623322268718,0.0072822604136315895,-0.005116387225905683,-2.659260036932778,0.0,1.089623322268718,0.0072822604136315895,1.3858,93.98579999999995,0.07,,-12.8
2014-03-07,0.0012980459023138047,0.8492615934588214,-2.5625138611292404,0.0,-0.4958700484644643,0.27319712301578647,0.8492615934588214,-2.5625138611292404,0.0,-0.4958700484644643,0.27319712301578647,0.002841070977471105,-2.659260036932778,0.0,0.45402133179590465,0.021648145475551234,0.002841070977471105,-2.659260036932778,0.0,0.45402133179590465,0.021648145475551234,1.3876,94.25320000000005,0.07,,-12.8
2014-03-10,0.0,0.38001994597692074,-2.5625138611292404,0.0,-0.9464890181108484,-0.9378166288680567,0.38001994597692074,-2.5625138611292404,0.0,-0.9464890181108484,-0.9378166288680567,0.0012712969097989912,-2.659260036932778,0.0,0.26664744883250324,0.0,0.0012712969097989912,-2.659260036932778,0.0,0.26664744883250324,0.0,1.3876,94.37309999999997,0.07,,-12.8
2014-03-11,-0.0012258880208378953,0.04402445603135746,-2.5625138611292404,0.0,-0.7548220747115156,-0.9378166288680567,0.04402445603135746,-2.5625138611292404,0.0,-0.7548220747115156,-0.9378166288680567,0.00014727688770221903,-2.659260036932778,0.0,0.346345335161261,0.0,0.00014727688770221903,-2.659260036932778,0.0,0.346345335161261,0.0,1.3859,94.38700000000001,0.07,,-12.8
2014-03-12,0.003169803100740942,0.23743021892711902,-2.5625138611292404,0.0,-0.3423099520327565,-0.9378166288680567,0.23743021892711902,-2.5625138611292404,0.0,-0.3423099520327565,-0.9378166288680567,0.0007942854232005914,-2.659260036932778,0.0,0.5178738401783696,0.0,0.0007942854232005914,-2.659260036932778,0.0,0.5178738401783696,0.0,1.3903,94.46199999999996,0.07,,-12.8
2014-03-13,-0.0025206163646293023,-0.8708662578854112,-2.5625138611292404,0.0,0.545249633064326,-0.5354519456199837,-0.8708662578854112,-2.5625138611292404,0.0,0.545249633064326,-0.5354519456199837,-0.0029133459814900675,-2.659260036932778,0.0,0.8869339486587812,0.007192692224698913,-0.0029133459814900675,-2.659260036932778,0.0,0.8869339486587812,0.007192692224698913,1.3868,94.18719999999998,0.07,,-12.8
2014-03-14,0.003311499678672558,0.177040692126144,-2.5625138611292404,0.0,-0.0321795861669204,-0.5344364593268137,0.177040692126144,-2.5625138611292404,0.0,-0.0321795861669204,-0.5344364593268137,0.0005922617672871056,-2.659260036932778,0.0,0.6468305304010274,0.007210845111046218,0.0005922617672871056,-2.659260036932778,0.0,0.6468305304010274,0.007210845111046218,1.3914,94.24300000000001,0.07,,-12.8
2014-03-17,0.00043112740482392775,0.0,-2.5625138611292404,0.0,-0.36110768440983493,-2.546002971026447,0.0,-2.5625138611292404,0.0,-0.36110768440983493,-2.546002971026447,0.0,-2.659260036932778,0.0,0.5100574712643755,-0.02874802357337617,0.0,-2.659260036932778,0.0,0.5100574712643755,-0.02874802357337617,1.392,94.24300000000001,0.07,,-12.8
2014-03-18,0.0009334722251811978,0.06374704339412567,-2.5625138611292404,0.0,-0.5003369552546144,0.2678032399254994,0.06374704339412567,-2.5625138611292404,0.0,-0.5003369552546144,0.2678032399254994,0.00021325569916452736,-2.659260036932778,0.0,0.45216392736669736,0.021551724137944615,0.00021325569916452736,-2.659260036932778,0.0,0.45216392736669736,0.021551724137944615,1.3933,94.26309999999997,0.07,,-12.8
2014-03-19,-0.0072753787504653,0.35527544001802175,-2.5625138611292404,0.0,0.6029610111216326,-0.9378166288680567,0.35527544001802175,-2.5625138611292404,0.0,0.6029610111216326,-0.9378166288680567,0.001188518060180499,-2.659260036932778,0.0,0.9109311740890648,0.0,0.001188518060180499,-2.659260036932778,0.0,0.9109311740890648,0.0,1.3832,94.37520000000004,0.07,,-12.8
2014-03-20,-0.003911631209985333,1.9680578903984094,-2.5625138611292404,0.0,0.10535861454969904,-0.5333865976941151,1.9680578903984094,-2.5625138611292404,0.0,0.10535861454969904,-0.5333865976941151,0.006583827877605586,-2.659260036932778,0.0,0.7040209028886661,0.007229612492769592,0.006583827877605586,-2.659260036932778,0.0,0.7040209028886661,0.007229612492769592,1.3778,94.9986,0.07,,-12.8
2014-03-21,0.0009430883211965502,-0.4531397105782506,-2.5625138611292404,0.0,-0.7507150916635965,-0.5318015184603082,-0.4531397105782506,-2.5625138611292404,0.0,-0.7507150916635965,-0.5318015184603082,-0.0015159075723891746,-2.659260036932778,0.0,0.3480530780944033,0.007257947452459643,-0.0015159075723891746,-2.659260036932778,0.0,0.3480530780944033,0.007257947452459643,1.3791,94.85470000000002,0.07,,-12.8
2014-03-24,0.003402225584418661,-0.30173914681603475,-2.5625138611292404,0.0,0.4282202197557639,-0.5321842460678277,-0.30173914681603475,-2.5625138611292404,0.0,0.4282202197557639,-0.5321842460678277,-0.0010094208184954212,-2.659260036932778,0.0,0.8382714265067247,0.00725110579363273,-0.0010094208184954212,-2.659260036932778,0.0,0.8382714265067247,0.00725110579363273,1.3838,94.75900000000001,0.07,,-12.8
2014-03-25,-0.0009398836682207312,-0.38226165191093076,-2.5625138611292404,0.0,0.13439351078088027,-0.9378166288680567,-0.38226165191093076,-2.5625138611292404,0.0,0.13439351078088027,-0.9378166288680567,-0.0012787961841311812,-2.659260036932778,0.0,0.7160940325497301,0.0,-0.0012787961841311812,-2.659260036932778,0.0,0.7160940325497301,0.0,1.3825,94.63789999999997,0.07,,-12.8
2014-03-26,-0.0031877155153906545,-0.3470153648293553,-2.5625138611292404,0.0,-0.6628528332762962,-0.12854701712151648,-0.3470153648293553,-2.5625138611292404,0.0,-0.6628528332762962,-0.12854701712151648,-0.001160885278866708,-2.659260036932778,0.0,0.38458747550976574,0.01446654611211414,-0.001160885278866708,-2.659260036932778,0.0,0.38458747550976574,0.01446654611211414,1.3781,94.52809999999997,0.07,,-12.8
2014-03-27,-0.0030523279511968093,-0.6223490071699934,-2.5625138611292404,0.0,-0.37995626775068875,-0.12596317974274515,-0.6223490071699934,-2.5625138611292404,0.0,-0.37995626775068875,-0.12596317974274515,-0.0020819706386667747,-2.659260036932778,0.0,0.5022199577844025,0.014512734924894998,-0.0020819706386667747,-2.659260036932778,0.0,0.5022199577844025,0.014512734924894998,1.3739,94.33150000000002,0.07,,-12.8
2014-03-28,0.0009457641387370375,0.11659120222434886,-2.5625138611292404,0.0,-0.41607356940092677,-0.1234813510160777,0.11659120222434886,-2.5625138611292404,0.0,-0.41607356940092677,-0.1234813510160777,0.0003900375142587009,-2.659260036932778,0.0,0.48720186154740613,0.014557100225649612,0.0003900375142587009,-2.659260036932778,0.0,0.48720186154740613,0.014557100225649612,1.3752,94.36830000000005,0.07,,-12.8
2014-03-31,0.0013080446600153839,-0.3965323288253569,-2.5625138611292404,0.0,-0.31281568919002767,0.6893143167974345,-0.3965323288253569,-2.5625138611292404,0.0,-0.31281568919002767,0.6893143167974345,-0.0013265364873813468,-2.659260036932778,0.0,0.5301379811183794,0.02908667830133478,-0.0013265364873813468,-2.659260036932778,0.0,0.5301379811183794,0.02908667830133478,1.377,94.24320000000004,0.07,,-12.8
2014-04-01,0.0015964011807737544,-0.37705064668731786,-2.3437975927574963,1.4000000000000004,-0.7333387257690768,-1.3440676231453232,-0.37705064668731786,-2.3437975927574963,1.4000000000000004,-0.7333387257690768,-1.3440676231453232,-0.0012613635864271444,-2.4079456086518722,1.4000000000000004,0.355278422273775,-0.007262164124908425,-0.0012613635864271444,-2.4079456086518722,1.4000000000000004,0.355278422273775,-0.007262164124908425,1.3792,94.12439999999998,0.08999999999999998,,-11.4
